;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;39937,55;11974,91;13123,92;6924,91;71961,29;41012,89;11945,42;13217,64;7021,17;73197,12;41241,99;11957,42;13216,84;7040,63;73456,88;40598,25;10481,73;13869,0;6925,98;71874,97
1;38948,56;11603,87;12929,88;6883,02;70365,33;39925,44;11557,84;13060,02;6989,99;71533,29;40075,43;11525,89;13024,4;7004,14;71629,86;39782,88;10200,36;13778,55;6916,42;70678,21
2;37983,5;11261,7;12737,54;6840,62;68823,36;38881,28;11193,21;12894,35;6959,46;69928,3;38958,47;11137,87;12850,19;6957,25;69903,78;39176,38;10038,86;13625,72;6901,82;69742,78
3;37066,93;10967,36;12549,72;6796,07;67380,08;37919,67;10869,96;12718,7;6928,59;68436,92;37934,59;10823,42;12704,57;6894,14;68356,73;38133,52;9653,22;13390,0;6893,71;68070,45
4;36225,99;10700,27;12373,64;6743,19;66043,08;37063,8;10588,38;12555,51;6889,82;67097,51;37022,73;10558,97;12566,57;6827,19;66975,46;37261,18;9388,68;13215,52;6821,21;66686,59
5;35487,06;10441,03;12215,29;6678,12;64821,5;36327,76;10345,01;12424,77;6837,22;65934,76;36238,95;10314,92;12416,89;6769,11;65739,86;36636,79;9082,66;13090,14;6754,41;65564,01
6;34871,09;10214,59;12071,28;6610,9;63767,86;35705,2;10139,49;12312,33;6777,88;64934,9;35612,39;10091,28;12274,33;6715,68;64693,68;36136,53;8834,7;12958,57;6710,82;64640,63
7;34391,63;10046,33;11941,6;6550,85;62930,42;35193,52;9974,17;12202,28;6720,35;64090,32;35163,13;9897,95;12162,25;6660,05;63883,37;36742,56;8694,04;12812,79;6629,18;64878,57
8;34038,12;9918,92;11849,18;6490,65;62296,88;34825,51;9859,06;12105,79;6666,14;63456,49;34861,94;9754,69;12084,04;6601,73;63302,39;35264,14;8508,08;12694,01;6577,53;63043,76
9;33785,18;9808,98;11797,66;6424,31;61816,12;34606,67;9796,24;12020,66;6616,06;63039,63;34651,64;9670,68;12019,47;6542,53;62884,32;35098,94;7942,7;12627,9;6538,35;62207,89
10;33572,18;9711,59;11690,55;6367,91;61342,23;34398,08;9748,44;11864,14;6575,28;62585,94;34412,45;9603,05;11873,65;6487,17;62376,32;34893,34;8305,1;12355,66;6458,02;62012,12
11;33321,49;9617,89;11440,05;6330,3;60709,72;34053,24;9674,31;11566,88;6540,87;61835,29;34033,38;9503,75;11570,03;6435,12;61542,28;34628,81;8339,59;11884,28;6415,59;61268,26
12;32922,51;9484,66;11092,97;6269,47;59769,62;33539,66;9555,73;11193,82;6473,16;60762,38;33501,17;9356,12;11180,03;6361,95;60399,27;34367,89;8855,54;11522,63;6310,28;61056,34
13;32349,57;9294,21;10735,73;6148,4;58527,91;32923,11;9409,91;10842,66;6342,04;59517,71;32889,39;9175,83;10805,75;6245,74;59116,71;35430,67;8857,48;11257,35;6237,81;61783,31
14;31949,68;9165,22;10478,26;6000,72;57593,87;32548,1;9372,19;10607,73;6192,26;58720,27;32521,09;9076,31;10524,12;6098,69;58220,21;34508,58;8829,08;11180,22;6111,58;60629,46
15;32056,24;9214,26;10402,72;5871,41;57544,63;32702,52;9555,14;10548,63;6074,99;58881,29;32662,73;9153,51;10381,06;5940,09;58137,39;35101,56;9116,54;11320,76;5874,86;61413,72
16;32575,72;9413,08;10456,48;5780,05;58225,34;33168,83;9862,16;10589,42;5992,2;59612,61;33104,75;9335,48;10323,85;5783,7;58547,77;35677,21;9231,84;11388,21;5902,49;62199,75
17;33318,8;9695,98;10563,13;5735,87;59313,78;33673,02;10166,6;10637,5;5933,47;60410,59;33578,59;9525,21;10284,07;5642,67;59030,54;35555,41;9520,33;11386,93;5899,41;62362,07
18;34139,91;9992,34;10685,8;5732,05;60550,1;34220,72;10430,79;10669,24;5888,1;61208,85;34055,73;9693,28;10229,27;5533,34;59511,62;36884,24;9477,16;11424,17;5876,81;63662,38
19;34920,7;10251,28;10802,41;5755,74;61730,12;34848,6;10652,6;10684,43;5848,59;62034,21;34551,39;9837,03;10148,45;5466,25;60003,13;37653,88;9845,35;11474,15;5906,11;64879,49
20;35607,73;10505,84;10910,47;5785,94;62809,98;35437,98;10883,1;10707,37;5820,53;62848,99;35015,8;9993,29;10080,58;5425,57;60515,23;38191,07;10026,09;11509,57;5923,06;65649,79
21;36179,62;10793,74;11010,99;5806,39;63790,73;35882,5;11164,91;10760,25;5809,8;63617,46;35401,1;10196,67;10063,8;5393,47;61055,03;39033,32;10396,1;11545,37;5838,23;66813,02
22;36678,12;11087,6;11099,22;5827,72;64692,66;36280,33;11453,52;10832,18;5810,4;64376,43;35732,27;10433,47;10083,04;5370,64;61619,42;39835,9;10635,15;11601,17;5918,16;67990,37
23;37139,29;11336,76;11170,55;5860,58;65507,17;36739,37;11684,88;10905,29;5815,2;65144,74;36043,76;10662,66;10113,94;5361,39;62181,75;40453,08;10880,15;11674,72;5819,25;68827,19
24;37513,23;11462,35;11226,56;5888,71;66090,86;37201,89;11803,87;10966,78;5824,35;65796,88;36335,3;10782,27;10147,93;5366,14;62631,65;41007,64;10948,4;11724,03;5932,71;69612,79
25;37746,75;11423,35;11268,41;5897,77;66336,28;37576,53;11796,02;11009,42;5839,85;66221,82;36591,35;10731,05;10184,24;5383,93;62890,57;41256,2;11296,21;11765,8;5901,17;70219,38
26;37859,33;11358,22;11289,39;5907,92;66414,86;37803,02;11800,56;11043,16;5863,94;66510,68;36770,06;10671,57;10237,51;5412,15;63091,29;40381,05;10771,2;11802,04;5969,85;68924,13
