;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43206,07;13328,84;13790,73;7448,58;77774,23;43263,31;12685,84;13751,98;7333,55;77034,68;43082,06;13079,22;13805,14;7528,01;77494,43;43269,38;12646,1;14343,39;7187,88;77446,75
1;41799,29;12824,61;13543,21;7400,29;75567,4;41944,81;12250,87;13516,7;7289,68;75002,06;41674,16;12557,97;13582,69;7491,45;75306,28;41135,38;12057,31;13884,22;7125,35;74202,26
2;40491,51;12363,8;13304,11;7343,63;73503,05;40711,54;11841,87;13298,12;7243,81;73095,34;40350,93;12087,07;13371,99;7437,26;73247,24;39595,29;11728,06;13582,03;7107,14;72012,53
3;39364,34;11979,69;13080,91;7273,53;71698,47;39635,18;11482,99;13109,98;7193,6;71421,75;39189,54;11703,83;13181,95;7354,54;71429,86;38792,56;11573,95;13412,16;7026,57;70805,24
4;38429,84;11665,0;12877,27;7198,05;70170,16;38733,26;11191,17;12954,11;7135,38;70013,92;38237,2;11393,58;13010,23;7259,31;69900,31;38079,73;11377,84;13244,34;6902,5;69604,41
5;37681,68;11406,48;12695,03;7125,94;68909,13;38007,36;10973,69;12825,18;7067,24;68873,47;37517,98;11137,47;12852,31;7170,2;68677,96;37466,64;11142,22;13090,22;6839,22;68538,3
6;37109,72;11207,49;12532,57;7055,45;67905,23;37449,36;10806,54;12700,98;6995,75;67952,63;36993,47;10952,08;12706,26;7089,46;67741,28;37060,6;10869,39;12963,3;6807,63;67700,92
7;36703,18;11071,32;12393,26;6982,91;67150,67;37051,99;10666,28;12567,36;6927,45;67213,08;36620,07;10849,59;12575,99;7013,86;67059,51;36748,15;10958,68;12846,69;6690,58;67244,1
8;36452,61;10984,39;12303,98;6907,15;66648,14;36820,99;10563,19;12459,22;6860,47;66703,87;36396,02;10789,09;12486,05;6934,61;66605,77;36565,22;10787,88;12753,96;6612,85;66719,92
9;36353,18;10936,89;12272,09;6830,99;66393,15;36750,13;10516,28;12395,02;6793,8;66455,23;36320,3;10736,48;12439,84;6847,14;66343,76;36663,67;10690,2;12710,84;6569,94;66634,66
10;36417,05;10950,81;12203,5;6770,54;66341,91;36772,15;10545,82;12278,35;6738,55;66334,87;36353,04;10737,93;12335,29;6769,26;66195,52;36708,64;10700,7;12527,14;6504,86;66441,34
11;36652,22;11047,01;12011,25;6732,65;66443,13;36827,1;10657,3;12025,38;6697,43;66207,2;36456,71;10836,11;12084,55;6713,17;66090,55;37417,3;10682,84;12180,57;6457,61;66738,32
