;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
0;42137,52;12825,31;13782,44;7606,33;76351,6;41702,41;13715,01;13560,25;7508,61;76486,28;42213,36;13626,11;13741,49;7686,08;77267,04;42003,54;12496,62;13894,58;7085,72;75480,46;42812,7;12723,79;13841,53;7603,41;76981,43;1,58;0,8;0,43;0,04;0,82;2,59;7,79;2,03;1,25;0,64;1,4;7,09;0,72;1,09;0,37;1,89;1,79;0,38;6,81;1,95;-675,18;101,52;-59,09;2,92;-629,83;-1110,28;991,22;-281,28;-94,8;-495,15;-599,33;902,32;-100,04;82,67;285,61;-809,15;-227,17;53,05;-517,69;-1500,97
1;40745,88;12406,68;13520,12;7551,19;74223,87;40459,58;13230,19;13341,57;7464,71;74496,05;40830,57;13097,24;13495,1;7626,85;75049,76;41552,43;12386,48;13781,12;7084,78;74804,81;41686,45;12277,96;13633,12;7561,5;75159,03;2,26;1,05;0,83;0,14;1,24;2,94;7,76;2,14;1,28;0,88;2,05;6,67;1,01;0,86;0,15;0,32;0,88;1,09;6,3;0,47;-940,57;128,72;-113,0;-10,31;-935,16;-1226,87;952,23;-291,55;-96,79;-662,98;-855,88;819,28;-138,02;65,35;-109,27;-134,02;108,52;148,0;-476,72;-354,22
2;39490,34;12021,66;13276,74;7489,89;72278,63;39282,21;12779,55;13132,81;7414,76;72609,33;39530,79;12627,3;13271,46;7549,75;72979,3;40783,39;11789,57;13613,86;7017,26;73204,08;40606,59;11877,39;13433,49;7509,78;73427,25;2,75;1,21;1,17;0,26;1,56;3,26;7,6;2,24;1,27;1,11;2,65;6,31;1,21;0,53;0,61;0,44;0,74;1,34;6,56;0,3;-1116,25;144,27;-156,75;-19,89;-1148,62;-1324,38;902,16;-300,68;-95,02;-817,92;-1075,8;749,91;-162,03;39,97;-447,95;176,8;-87,82;180,37;-492,52;-223,17
3;38471,24;11697,05;13065,67;7417,45;70651,41;38233,45;12391,61;12942,77;7354,42;70922,25;38391,36;12256,09;13085,86;7445,47;71178,78;39830,69;11558,7;13385,32;6944,76;71719,47;39620,63;11552,82;13249,68;7442,12;71865,25;2,9;1,25;1,39;0,33;1,69;3,5;7,26;2,32;1,18;1,31;3,1;6,09;1,24;0,05;0,96;0,53;0,05;1,02;6,68;0,2;-1149,39;144,23;-184,01;-24,67;-1213,84;-1387,18;838,79;-306,91;-87,7;-943,0;-1229,27;703,27;-163,82;3,35;-686,47;210,06;5,88;135,64;-497,36;-145,78
4;37645,78;11432,42;12878,1;7333,55;69289,85;37367,13;12072,14;12775,95;7286,23;69501,45;37466,96;11946,85;12923,76;7338,75;69676,32;39056,94;11156,37;13237,57;6893,22;70344,1;38780,66;11276,82;13081,77;7367,23;70506,48;2,93;1,38;1,56;0,46;1,73;3,64;7,05;2,34;1,1;1,43;3,39;5,94;1,21;0,39;1,18;0,71;1,07;1,19;6,43;0,23;-1134,88;155,6;-203,67;-33,68;-1216,63;-1413,53;795,32;-305,82;-81,0;-1005,03;-1313,7;670,03;-158,01;-28,48;-830,16;276,28;-120,45;155,8;-474,01;-162,38
5;36954,41;11219,9;12702,99;7240,8;68118,1;36712,62;11819,34;12632,16;7213,6;68377,72;36785,61;11660,86;12768,27;7253,17;68467,91;38584,21;10990,05;13156,15;6734,29;69464,7;38119,49;11020,25;12925,98;7295,83;69361,54;3,06;1,81;1,73;0,75;1,79;3,69;7,25;2,27;1,13;1,42;3,5;5,81;1,22;0,58;1,29;1,22;0,27;1,78;7,7;0,15;-1165,08;199,65;-222,99;-55,03;-1243,44;-1406,87;799,09;-293,82;-82,23;-983,82;-1333,88;640,61;-157,71;-42,66;-893,63;464,72;-30,2;230,17;-561,54;103,16
6;36413,58;11049,18;12542,77;7148,85;67154,38;36210,8;11624,02;12496,8;7136,69;67468,31;36291,34;11428,16;12622,8;7173,51;67515,81;38155,39;10728,19;13075,4;6694,52;68653,5;37588,29;10805,16;12770,2;7231,98;68395,62;3,13;2,26;1,78;1,15;1,81;3,66;7,58;2,14;1,32;1,36;3,45;5,77;1,15;0,81;1,29;1,51;0,71;2,39;7,43;0,38;-1174,71;244,02;-227,43;-83,13;-1241,24;-1377,49;818,86;-273,4;-95,29;-927,31;-1296,95;623,0;-147,4;-58,47;-879,81;567,1;-76,97;305,2;-537,46;257,88
7;36047,78;10912,18;12405,99;7066,29;66432,24;35808,31;11476,98;12362,55;7056,99;66704,83;35925,78;11282,86;12498,56;7082,32;66789,52;37581,74;10544,21;13001,87;6594,12;67721,94;37144,68;10657,28;12611,67;7176,16;67589,79;2,95;2,39;1,63;1,53;1,71;3,6;7,69;1,98;1,66;1,31;3,28;5,87;0,9;1,31;1,18;1,18;1,06;3,09;8,11;0,2;-1096,9;254,9;-205,68;-109,87;-1157,55;-1336,37;819,7;-249,12;-119,17;-884,96;-1218,9;625,58;-113,11;-93,84;-800,27;437,06;-113,07;390,2;-582,04;132,15
8;35837,61;10812,25;12312,3;6990,41;65952,57;35563,43;11376,49;12265,43;6984,61;66189,96;35705,09;11206,48;12417,46;6992,02;66321,05;37396,68;10516,54;12927,21;6535,06;67375,49;36853,74;10565,72;12493,37;7121,38;67034,21;2,76;2,33;1,45;1,84;1,61;3,5;7,67;1,82;1,92;1,26;3,12;6,06;0,61;1,82;1,06;1,47;0,47;3,47;8,23;0,51;-1016,13;246,53;-181,07;-130,97;-1081,64;-1290,31;810,77;-227,94;-136,77;-844,25;-1148,65;640,76;-75,91;-129,36;-713,16;542,94;-49,18;433,84;-586,32;341,28
9;35765,77;10758,35;12263,79;6919,27;65707,18;35520,06;11320,5;12220,04;6929,51;65990,11;35648,06;11172,41;12377,51;6919,0;66116,98;37363,41;10495,05;12866,52;6484,81;67209,79;36767,7;10514,84;12433,32;7063,33;66779,18;2,73;2,32;1,36;2,04;1,61;3,39;7,66;1,72;1,89;1,18;3,05;6,25;0,45;2,04;0,99;1,62;0,19;3,48;8,19;0,64;-1001,93;243,51;-169,53;-144,06;-1072,0;-1247,64;805,66;-213,28;-133,82;-789,07;-1119,64;657,57;-55,81;-144,33;-662,2;595,71;-19,79;433,2;-578,52;430,61
10;35867,17;10770,44;12181,25;6865,21;65684,07;35552,9;11298,2;12111,98;6892,39;65855,47;35709,82;11173,97;12270,05;6865,51;66019,35;37475,96;10505,98;12645,81;6426,67;67054,42;36780,12;10506,47;12303,88;7015,92;66606,4;2,48;2,51;1,0;2,15;1,38;3,34;7,54;1,56;1,76;1,13;2,91;6,35;0,27;2,14;0,88;1,89;0,0;2,78;8,4;0,67;-912,96;263,97;-122,63;-150,71;-922,33;-1227,22;791,73;-191,9;-123,53;-750,93;-1070,31;667,5;-33,83;-150,41;-587,05;695,83;-0,49;341,93;-589,25;448,02
11;36178,44;10862,0;11991,62;6831,06;65863,12;35544,86;11303,35;11845,92;6862,16;65556,29;35843,07;11212,3;12006,07;6822,31;65883,75;37847,3;10679,08;12279,12;6401,48;67206,98;36786,9;10548,27;12001,91;6982,48;66319,57;1,65;2,97;0,09;2,17;0,69;3,38;7,16;1,3;1,72;1,15;2,57;6,3;0,03;2,29;0,66;2,88;1,24;2,31;8,32;1,34;-608,46;313,73;-10,29;-151,42;-456,45;-1242,04;755,08;-155,99;-120,32;-763,28;-943,83;664,03;4,16;-160,17;-435,82;1060,4;130,81;277,21;-581,0;887,41
12;36690,74;11009,63;11727,55;6767,44;66195,36;35580,84;11356,68;11531,75;6789,73;65259,0;36054,56;11299,66;11681,61;6748,08;65783,91;38617,21;10681,76;11981,72;6328,38;67609,07;36851,86;10653,85;11667,8;6905,67;66079,18;0,44;3,34;0,51;2,0;0,18;3,45;6,6;1,17;1,68;1,24;2,16;6,06;0,12;2,28;0,45;4,79;0,26;2,69;8,36;2,32;-161,12;355,78;59,75;-138,23;116,18;-1271,02;702,83;-136,05;-115,94;-820,18;-797,3;645,81;13,81;-157,59;-295,27;1765,35;27,91;313,92;-577,29;1529,89
13;37388,26;11201,63;11466,17;6634,94;66691,0;35816,67;11496,5;11319,09;6643,2;65275,46;36404,67;11464,97;11430,49;6611,18;65911,31;39412,66;10901,82;11730,2;6173,23;68217,91;37102,63;10852,66;11478,07;6744,02;66177,38;0,77;3,22;0,1;1,62;0,78;3,47;5,93;1,39;1,49;1,36;1,88;5,64;0,41;1,97;0,4;6,23;0,45;2,2;8,46;3,08;285,63;348,97;-11,9;-109,08;513,62;-1285,96;643,84;-158,98;-100,82;-901,92;-697,96;612,31;-47,58;-132,84;-266,07;2310,03;49,16;252,13;-570,79;2040,53
14;38272,73;11509,97;11356,76;6486,22;67625,68;36489,85;11804,37;11311,17;6497,25;66102,64;37114,07;11792,58;11352,63;6450,54;66709,82;39717,94;11193,94;11863,03;5964,57;68739,48;37754,18;11231,55;11510,44;6580,16;67076,33;1,37;2,48;1,34;1,43;0,82;3,35;5,1;1,73;1,26;1,45;1,7;5,0;1,37;1,97;0,55;5,2;0,33;3,06;9,36;2,48;518,55;278,42;-153,68;-93,94;549,35;-1264,33;572,82;-199,27;-82,91;-973,69;-640,11;561,03;-157,81;-129,62;-366,51;1963,76;-37,61;352,59;-615,59;1663,15
15;39355,75;11995,17;11521,32;6390,72;69262,96;37739,81;12333,45;11561,49;6436,99;68071,74;38339,2;12340,15;11506,58;6322,12;68508,05;41334,15;12095,35;12383,1;5928,71;71741,31;38943,98;11839,64;11786,55;6507,61;69077,78;1,06;1,31;2,25;1,8;0,27;3,09;4,17;1,91;1,09;1,46;1,55;4,23;2,38;2,85;0,82;6,14;2,16;5,06;8,9;3,86;411,77;155,53;-265,23;-116,89;185,18;-1204,17;493,81;-225,06;-70,62;-1006,04;-604,78;500,51;-279,97;-185,49;-569,73;2390,17;255,71;596,55;-578,9;2663,53
16;40670,78;12588,34;11900,51;6392,88;71552,51;39232,0;12980,02;11971,21;6482,57;70665,8;39819,12;13002,97;11819,55;6279,22;70920,86;42724,28;12646,52;12904,72;6027,42;74302,94;40412,34;12517,56;12202,7;6539,39;71671,98;0,64;0,57;2,48;2,24;0,17;2,92;3,69;1,9;0,87;1,4;1,47;3,88;3,14;3,98;1,05;5,72;1,03;5,75;7,83;3,67;258,44;70,78;-302,19;-146,51;-119,47;-1180,34;462,46;-231,49;-56,82;-1006,18;-593,22;485,41;-383,15;-260,17;-751,12;2311,94;128,96;702,02;-511,97;2630,96
17;42193,33;13185,69;12384,93;6510,86;74274,81;40589,56;13606,4;12411,5;6622,17;73229,63;41229,52;13640,13;12183,33;6353,41;73406,39;43925,59;13014,61;13492,82;6262,38;76695,4;41840,15;13082,95;12636,67;6656,32;74216,08;0,84;0,79;1,99;2,19;0,08;2,99;4,0;1,78;0,51;1,33;1,46;4,26;3,59;4,55;1,09;4,98;0,52;6,78;5,92;3,34;353,18;102,74;-251,74;-145,46;58,73;-1250,59;523,45;-225,17;-34,15;-986,45;-610,63;557,18;-453,34;-302,91;-809,69;2085,44;-68,34;856,15;-393,94;2479,32
18;43645,0;13673,32;12846,14;6682,62;76847,08;41740,37;14096,07;12786,27;6781,2;75403,91;42409,88;14128,03;12479,48;6492,03;75509,42;45109,62;13277,44;13844,02;6492,09;78723,17;43067,9;13470,01;13017,35;6791,11;76346,37;1,34;1,51;1,32;1,6;0,66;3,08;4,65;1,78;0,15;1,23;1,53;4,89;4,13;4,4;1,1;4,74;1,43;6,35;4,4;3,11;577,1;203,31;-171,21;-108,49;500,71;-1327,53;626,06;-231,08;-9,91;-942,46;-658,02;658,02;-537,87;-299,08;-836,95;2041,72;-192,57;826,67;-299,02;2376,8
19;44766,89;13975,6;13182,71;6838,61;78763,81;42696,45;14380,53;13033,75;6890,0;77000,73;43284,41;14395,35;12627,0;6631,2;76937,96;45717,19;13776,88;13924,94;6579,06;79998,07;44008,74;13674,0;13296,48;6885,47;77864,7;1,72;2,21;0,86;0,68;1,15;2,98;5,17;1,98;0,07;1,11;1,65;5,28;5,04;3,69;1,19;3,88;0,75;4,73;4,45;2,74;758,15;301,6;-113,77;-46,86;899,11;-1312,29;706,53;-262,73;4,53;-863,97;-724,33;721,35;-669,48;-254,27;-926,74;1708,45;102,88;628,46;-306,41;2133,37
20;45631,85;14180,2;13420,25;6959,36;80191,66;43501,61;14562,37;13196,95;6961,46;78222,39;43952,4;14562,4;12704,88;6746,37;77966,05;46733,57;14094,53;14088,52;6658,94;81575,56;44706,82;13817,82;13465,84;6965,38;78955,85;2,07;2,62;0,34;0,09;1,57;2,7;5,39;2,0;0,06;0,93;1,69;5,39;5,65;3,14;1,25;4,53;2,0;4,62;4,4;3,32;925,03;362,38;-45,59;-6,02;1235,81;-1205,21;744,55;-268,89;-3,91;-733,46;-754,42;744,58;-760,97;-219,01;-989,8;2026,75;276,71;622,68;-306,44;2619,71
21;46366,07;14398,71;13605,12;7042,43;81412,33;44185,4;14760,9;13332,6;7021,15;79300,05;44522,32;14763,98;12802,08;6826,09;78914,47;47554,25;14380,14;14316,76;6792,47;83043,62;45235,09;14027,23;13539,39;7062,17;79863,88;2,5;2,65;0,49;0,28;1,94;2,32;5,23;1,53;0,58;0,71;1,58;5,25;5,45;3,34;1,19;5,13;2,52;5,74;3,82;3,98;1130,98;371,48;65,73;-19,74;1548,45;-1049,69;733,67;-206,79;-41,02;-563,83;-712,77;736,75;-737,31;-236,08;-949,41;2319,16;352,91;777,37;-269,7;3179,74
22;46977,31;14674,98;13739,63;7103,31;82495,23;44688,66;14991,28;13447,63;7062,69;80190,26;44964,35;15001,26;12887,46;6872,11;79725,18;48157,75;14720,2;14423,27;6792,53;84093,75;45650,84;14311,95;13579,6;7144,48;80686,87;2,91;2,54;1,18;0,58;2,24;2,11;4,75;0,97;1,14;0,62;1,5;4,82;5,1;3,81;1,19;5,49;2,85;6,21;4,93;4,22;1326,47;363,03;160,03;-41,17;1808,36;-962,18;679,33;-131,97;-81,79;-496,61;-686,49;689,31;-692,14;-272,37;-961,69;2506,91;408,25;843,67;-351,95;3406,88
23;47420,74;14972,61;13813,55;7152,87;83359,77;44962,24;15201,07;13525,84;7074,48;80763,63;45221,64;15194,87;12908,88;6887,25;80212,64;48296,96;14793,61;14444,97;6746,05;84281,59;45991,16;14615,11;13625,5;7174,01;81405,78;3,11;2,45;1,38;0,29;2,4;2,24;4,01;0,73;1,39;0,79;1,67;3,97;5,26;4,0;1,47;5,01;1,22;6,01;5,97;3,53;1429,58;357,5;188,05;-21,14;1953,99;-1028,92;585,96;-99,66;-99,53;-642,15;-769,52;579,76;-716,62;-286,76;-1193,14;2305,8;178,5;819,47;-427,96;2875,81
24;47559,54;15002,02;13810,37;7165,25;83537,18;45085,76;15171,72;13508,41;7055,94;80821,83;45267,65;15076,79;12850,52;6865,5;80060,46;48306,99;14784,91;14373,24;6746,59;84211,73;46228,04;14729,66;13573,67;7147,6;81678,96;2,88;1,85;1,74;0,25;2,28;2,47;3,0;0,48;1,28;1,05;2,08;2,36;5,33;3,95;1,98;4,5;0,38;5,89;5,61;3,1;1331,5;272,36;236,7;17,65;1858,22;-1142,28;442,06;-65,26;-91,66;-857,13;-960,39;347,13;-723,15;-282,1;-1618,5;2078,95;55,25;799,57;-401,01;2532,77
25;47359,83;14586,98;13731,73;7126,01;82804,55;45185,1;14786,09;13374,13;7018,7;80364,02;45152,35;14515,9;12734,28;6812,4;79214,93;47993,08;14229,95;14181,3;6650,73;83055,06;46360,66;14527,11;13352,16;7084,66;81324,59;2,16;0,41;2,84;0,58;1,82;2,54;1,78;0,16;0,93;1,18;2,61;0,08;4,63;3,84;2,59;3,52;2,05;6,21;6,12;2,13;999,17;59,87;379,57;41,35;1479,96;-1175,56;258,98;21,97;-65,96;-960,57;-1208,31;-11,21;-617,88;-272,26;-2109,66;1632,42;-297,16;829,14;-433,93;1730,47
26;47291,5;14258,14;13658,12;7102,98;82310,74;45442,31;14498,82;13294,96;7012,29;80248,38;45201,54;14117,33;12696,61;6788,5;78803,98;47991,02;14040,05;14188,85;6665,88;82885,8;46562,26;14343,27;13157,3;7059,85;81122,69;1,57;0,59;3,81;0,61;1,46;2,41;1,08;1,05;0,67;1,08;2,92;1,58;3,5;3,84;2,86;3,07;2,11;7,84;5,58;2,17;729,24;-85,13;500,82;43,13;1188,05;-1119,95;155,55;137,66;-47,56;-874,31;-1360,72;-225,94;-460,69;-271,35;-2318,71;1428,76;-303,22;1031,55;-393,97;1763,11
27;47772,95;14515,61;13674,21;7163,48;83126,25;45973,34;14729,11;13426,65;7081,08;81210,18;45683,16;14427,62;12849,48;6849,2;79809,46;48518,92;14659,61;14382,89;6866,32;84427,74;46975,99;14501,63;13186,95;7139,82;81804,39;1,7;0,1;3,7;0,33;1,62;2,13;1,57;1,82;0,82;0,73;2,75;0,51;2,56;4,07;2,44;3,28;1,09;9,07;3,83;3,21;796,96;13,98;487,26;23,66;1321,86;-1002,65;227,48;239,7;-58,74;-594,21;-1292,83;-74,01;-337,47;-290,62;-1994,93;1542,93;157,98;1195,94;-273,5;2623,35
28;48512,86;15030,75;13802,78;7290,48;84636,87;46573,57;15182,45;13666,94;7210,73;82633,69;46357,9;15022,85;13092,19;6974,39;81447,33;49096,52;15036,27;14559,95;7034,95;85727,69;47450,65;14811,87;13376,8;7303,99;82943,32;2,24;1,48;3,18;0,18;2,04;1,85;2,5;2,17;1,28;0,37;2,3;1,42;2,13;4,51;1,8;3,47;1,51;8,84;3,68;3,36;1062,21;218,88;425,98;-13,51;1693,55;-877,08;370,58;290,14;-93,26;-309,63;-1092,75;210,98;-284,61;-329,6;-1495,99;1645,87;224,4;1183,15;-269,04;2784,37
29;49113,23;15371,0;14028,58;7443,16;85955,97;47020,66;15474,95;13872,3;7365,81;83733,72;46924,6;15374,65;13296,5;7124,25;82720,0;49596,82;15164,43;14743,47;7149,27;86653,99;47825,0;15012,27;13604,28;7502,69;83944,25;2,69;2,39;3,12;0,79;2,4;1,68;3,08;1,97;1,82;0,25;1,88;2,41;2,26;5,04;1,46;3,7;1,01;8,37;4,71;3,23;1288,23;358,73;424,3;-59,53;2011,72;-804,34;462,68;268,02;-136,88;-210,53;-900,4;362,38;-307,78;-378,44;-1224,25;1771,82;152,16;1139,19;-353,42;2709,74
30;49459,36;15517,12;14246,33;7569,85;86792,66;47341,98;15578,9;13992,11;7485,26;84398,25;47341,88;15507,29;13436,38;7255,59;83541,14;49951,43;15352,15;14804,57;7186,2;87294,35;48192,05;15069,13;13775,72;7657,19;84694,09;2,63;2,97;3,42;1,14;2,48;1,76;3,38;1,57;2,25;0,35;1,76;2,91;2,46;5,24;1,36;3,65;1,88;7,47;6,15;3,07;1267,31;447,99;470,61;-87,34;2098,57;-850,07;509,77;216,39;-171,93;-295,84;-850,17;438,16;-339,34;-401,6;-1152,95;1759,38;283,02;1028,85;-470,99;2600,26
31;49551,5;15552,25;14335,84;7628,95;87068,54;47615,11;15562,87;14011,73;7521,21;84710,92;47642,03;15561,11;13514,16;7333,71;84051,01;50089,46;15205,12;14751,54;7221,82;87267,94;48641,28;15020,21;13836,66;7705,62;85203,77;1,87;3,54;3,61;0,99;2,19;2,11;3,61;1,27;2,39;0,58;2,05;3,6;2,33;4,83;1,35;2,98;1,23;6,61;6,28;2,42;910,22;532,04;499,18;-76,67;1864,77;-1026,17;542,66;175,07;-184,41;-492,85;-999,25;540,9;-322,5;-371,91;-1152,76;1448,18;184,91;914,88;-483,8;2064,17
32;49566,57;15555,76;14207,54;7630,15;86960,02;47868,75;15524,23;13967,41;7504,41;84864,8;47892,19;15588,12;13543,22;7361,18;84384,71;50193,44;15224,25;14666,46;7209,3;87293,45;48993,87;14961,06;13860,58;7682,78;85498,29;1,17;3,97;2,5;0,68;1,71;2,3;3,76;0,77;2,32;0,74;2,25;4,19;2,29;4,19;1,3;2,45;1,76;5,81;6,16;2,1;572,7;594,69;346,96;-52,63;1461,73;-1125,12;563,16;106,83;-178,37;-633,49;-1101,68;627,06;-317,36;-321,6;-1113,58;1199,57;263,18;805,88;-473,48;1795,16
33;49599,96;15571,38;13834,9;7590,02;86596,26;48052,83;15531,55;13877,03;7471,09;84932,5;48085,23;15602,5;13517,68;7346,41;84551,82;50160,86;15036,29;14567,47;7096,78;86861,4;49027,09;14969,13;13893,82;7635,26;85525,31;1,17;4,02;0,42;0,59;1,25;1,99;3,76;0,12;2,15;0,69;1,92;4,23;2,71;3,78;1,14;2,31;0,45;4,85;7,05;1,56;572,87;602,25;-58,92;-45,24;1070,95;-974,26;562,42;-16,79;-164,17;-592,81;-941,86;633,37;-376,14;-288,85;-973,49;1133,77;67,16;673,65;-538,48;1336,09
34;49244,2;15504,04;13413,11;7501,37;85662,72;47851,35;15509,31;13634,23;7400,82;84395,71;47882,29;15555,39;13343,61;7283,99;84065,28;49356,6;14918,26;14272,92;6959,25;85507,03;48610,9;14991,69;13746,3;7560,3;84909,19;1,3;3,42;2,42;0,78;0,89;1,56;3,45;0,82;2,11;0,6;1,5;3,76;2,93;3,65;0,99;1,53;0,49;3,83;7,95;0,7;633,3;512,35;-333,19;-58,93;753,53;-759,55;517,62;-112,07;-159,48;-513,48;-728,61;563,7;-402,69;-276,31;-843,91;745,7;-73,43;526,62;-601,05;597,84
35;48192,97;15256,58;13144,35;7359,23;83953,13;47044,11;15358,39;13191,91;7271,26;82865,67;47044,86;15384,53;12990,59;7172,38;82592,36;47761,34;14665,4;13717,47;6842,37;82986,58;47737,83;14943,54;13303,78;7445,83;83430,99;0,95;2,09;1,2;1,16;0,63;1,45;2,78;0,84;2,34;0,68;1,45;2,95;2,35;3,67;1,01;0,05;1,86;3,11;8,1;0,53;455,14;313,04;-159,43;-86,6;522,14;-693,72;414,85;-111,87;-174,57;-565,32;-692,97;440,99;-313,19;-273,45;-838,63;23,51;-278,14;413,69;-603,46;-444,41
36;47047,57;14862,37;13037,05;7191,19;82138,18;46060,21;15029,31;12864,41;7108,86;81062,79;46067,44;15037,11;12770,58;7039,71;80914,84;46424,41;14443,45;13542,97;6700,49;81111,32;46798,08;14739,97;12991,88;7291,98;81821,91;0,53;0,83;0,35;1,38;0,39;1,58;1,96;0,98;2,51;0,93;1,56;2,02;1,7;3,46;1,11;0,8;2,01;4,24;8,11;0,87;249,49;122,4;45,17;-100,79;316,27;-737,87;289,34;-127,47;-183,12;-759,12;-730,64;297,14;-221,3;-252,27;-907,07;-373,67;-296,52;551,09;-591,49;-710,59
37;46489,98;14419,25;13053,88;7039,7;81002,81;45447,91;14553,3;12929,85;6962,03;79893,09;45546,06;14539,19;12948,65;6926,81;79960,71;45275,46;13611,33;13696,32;6522,08;79105,19;46240,42;14373,02;13194,83;7123,5;80931,77;0,54;0,32;1,07;1,18;0,09;1,71;1,25;2,01;2,27;1,28;1,5;1,16;1,87;2,76;1,2;2,09;5,3;3,8;8,44;2,26;249,56;46,23;-140,95;-83,8;71,04;-792,51;180,28;-264,98;-161,47;-1038,68;-694,36;166,17;-246,18;-196,69;-971,06;-964,96;-761,69;501,49;-601,42;-1826,58
38;46617,3;14152,47;13168,28;6974,17;80912,22;45582,73;14234,74;13159,87;6918,13;79895,47;45749,71;14223,02;13260,09;6895,87;80128,69;46122,87;13407,98;13792,38;6729,88;80053,11;46350,25;14141,6;13591,44;7051,3;81134,59;0,58;0,08;3,11;1,09;0,27;1,66;0,66;3,18;1,89;1,53;1,3;0,58;2,44;2,2;1,24;0,49;5,19;1,48;4,56;1,33;267,05;10,87;-423,16;-77,13;-222,37;-767,52;93,14;-431,57;-133,17;-1239,12;-600,54;81,42;-331,35;-155,43;-1005,9;-227,38;-733,62;200,94;-321,42;-1081,48
39;47287,02;14228,88;13339,88;7039,6;81895,38;46572,31;14324,0;13271,08;7031,72;81199,11;46690,99;14358,8;13392,57;6988,05;81430,41;48251,2;13534,24;13909,64;6887,82;82582,9;47188,83;14308,05;13788,65;7147,03;82432,55;0,21;0,55;3,25;1,5;0,65;1,31;0,11;3,75;1,61;1,5;1,05;0,35;2,87;2,22;1,22;2,25;5,41;0,88;3,63;0,18;98,19;-79,17;-448,77;-107,43;-537,17;-616,52;15,95;-517,57;-115,31;-1233,44;-497,84;50,75;-396,08;-158,98;-1002,14;1062,37;-773,81;120,99;-259,21;150,35
40;47983,07;14454,46;13462,2;7156,5;83056,23;47625,25;14582,15;13266,15;7187,19;82660,74;47684,03;14662,49;13372,85;7138,88;82858,25;48825,86;13914,88;13919,92;6930,01;83590,67;48083,99;14681,83;13811,32;7239,18;83816,33;0,21;1,55;2,53;1,14;0,91;0,95;0,68;3,95;0,72;1,38;0,83;0,13;3,17;1,39;1,14;1,54;5,22;0,79;4,27;0,27;-100,92;-227,37;-349,12;-82,68;-760,1;-458,74;-99,68;-545,17;-51,99;-1155,59;-399,96;-19,34;-438,47;-100,3;-958,08;741,87;-766,95;108,6;-309,17;-225,66
41;48256,98;14601,17;13465,17;7240,31;83563,63;47971,8;14720,74;13232,34;7265,88;83190,76;48077,82;14803,78;13320,99;7274,03;83476,62;48740,31;14083,92;13783,35;7046,74;83654,32;48376,89;14998,55;13789,21;7168,57;84333,22;0,25;2,65;2,35;1,0;0,91;0,84;1,85;4,04;1,36;1,35;0,62;1,3;3,4;1,47;1,02;0,75;6,1;0,04;1,7;0,81;-119,91;-397,38;-324,04;71,74;-769,59;-405,09;-277,81;-556,87;97,31;-1142,46;-299,07;-194,77;-468,22;105,46;-856,6;363,42;-914,63;-5,86;-121,83;-678,9
