;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;46415,93;13684,49;13820,25;7538,55;81459,22;45711,99;13399,9;14098,69;7530,54;80741,12;45865,02;13379,64;14214,65;7421,94;80881,25;42559,55;13412,6;13711,21;7429,42;77112,78
1;44983,25;13175,2;13594,25;7473,3;79226,0;44360,19;12914,12;13850,66;7500,86;78625,83;44558,86;12887,91;13961,36;7390,13;78798,25;40921,75;12544,66;13445,12;7426,17;74337,71
2;43637,39;12708,41;13364,61;7406,61;77117,02;43087,27;12470,29;13616,4;7451,28;76625,24;43302,28;12430,61;13725,12;7331,81;76789,82;39621,61;11987,35;13227,38;7379,56;72215,9
3;42453,46;12318,41;13132,09;7337,16;75241,12;41963,54;12100,59;13408,04;7370,94;74843,11;42146,8;12037,58;13517,97;7232,39;74934,74;38681,12;11703,65;13068,87;7297,4;70751,04
4;41459,88;12006,71;12914,98;7264,02;73645,58;41024,87;11798,05;13231,27;7285,25;73339,43;41151,61;11720,19;13331,94;7124,85;73328,59;37890,14;11430,7;12902,07;7218,8;69441,71
5;40666,93;11764,53;12729,92;7187,05;72348,43;40286,26;11548,85;13085,76;7218,28;72139,15;40363,38;11479,49;13157,55;7041,12;72041,54;37263,44;11186,0;12729,92;7140,64;68320,0
6;40059,08;11574,77;12569,52;7108,79;71312,16;39713,59;11350,92;12953,75;7152,44;71170,68;39770,92;11293,78;12999,09;6961,34;71025,13;36806,58;11005,57;12606,4;7064,83;67483,39
7;39616,62;11423,11;12429,31;7031,4;70500,45;39273,55;11204,53;12824,33;7068,73;70371,14;39350,76;11143,99;12867,06;6863,19;70225,01;36525,0;10881,68;12511,18;6996,41;66914,26
8;39328,99;11314,63;12340,58;6952,9;69937,11;38985,32;11107,68;12731,64;6984,07;69808,71;39088,15;11044,27;12783,08;6766,25;69681,75;36428,24;10811,92;12422,28;6934,5;66596,94
9;39192,87;11260,82;12315,72;6874,37;69643,77;38867,31;11058,19;12689,02;6919,15;69533,68;38970,46;11010,24;12743,31;6692,9;69416,91;36543,21;10800,29;12370,92;6885,51;66599,93
10;39224,86;11279,34;12255,7;6813,24;69573,14;38882,66;11055,59;12581,47;6873,94;69393,66;38984,94;11030,17;12631,22;6634,9;69281,23;36591,08;10891,75;12193,06;6839,49;66515,38
11;39428,39;11379,7;12067,32;6776,82;69652,24;38987,63;11098,89;12312,59;6837,96;69237,06;39114,55;11086,33;12352,44;6578,75;69132,07;36675,13;11089,09;11894,84;6821,15;66480,21
12;39734,25;11532,54;11791,95;6715,55;69774,3;39166,44;11183,33;11988,67;6779,74;69118,18;39325,13;11164,28;12014,19;6520,6;69024,2;36840,58;11314,18;11740,04;6735,69;66630,49
13;40116,2;11727,73;11519,29;6589,18;69952,4;39466,34;11325,88;11756,98;6677,71;69226,91;39636,79;11280,62;11763,7;6454,75;69135,86;37120,36;11543,06;11549,71;6568,15;66781,28
14;40792,51;12070,84;11397,67;6451,57;70712,59;40158,87;11633,96;11726,05;6570,71;70089,6;40303,77;11572,71;11706,84;6358,47;69941,78;38240,5;12045,44;11676,51;6495,08;68457,53
15;41951,52;12646,39;11544,81;6373,69;72516,4;41444,84;12183,64;11956,82;6509,37;72094,68;41526,47;12142,73;11905,63;6226,02;71800,85;40232,24;12804,93;12084,93;6509,48;71631,58
16;43417,18;13339,02;11897,15;6400,75;75054,1;43017,9;12834,96;12358,75;6530,83;74742,45;43055,99;12831,42;12288,23;6136,57;74312,2;41986,05;13478,94;12514,12;6600,66;74579,78
17;44935,44;13992,63;12344,12;6548,69;77820,88;44502,79;13416,17;12806,49;6651,86;77377,32;44562,51;13441,12;12743,63;6169,2;76916,47;43599,22;14094,19;12969,94;6787,86;77451,22
18;46304,44;14488,26;12768,26;6742,01;80302,96;45755,93;13844,39;13186,96;6820,98;79608,26;45842,16;13882,17;13138,1;6317,77;79180,21;44719,97;14497,82;13276,61;6938,4;79432,81
19;47381,45;14762,26;13079,36;6901,85;82124,92;46726,21;14092,55;13423,32;6979,32;81221,4;46777,47;14126,96;13372,38;6544,25;80821,06;45368,3;14656,6;13408,34;7044,84;80478,09
20;48207,9;14935,25;13303,19;7027,32;83473,66;47500,95;14267,96;13571,48;7106,53;82446,92;47470,79;14288,13;13507,98;6768,46;82035,35;46037,67;14921,02;13556,17;7133,49;81648,35
21;48851,33;15142,19;13484,14;7131,32;84608,99;48161,55;14480,4;13703,55;7195,62;83541,12;48034,38;14481,74;13623,99;6920,14;83060,25;46697,19;15269,43;13729,73;7203,99;82900,34
22;49299,41;15391,31;13625,28;7203,82;85519,82;48627,23;14715,12;13823,94;7254,4;84420,7;48400,4;14697,08;13709,1;7011,1;83817,68;47007,64;15517,29;13805,6;7244,61;83575,14
23;49519,41;15612,69;13715,27;7232,25;86079,61;48811,06;14896,48;13910,38;7288,57;84906,49;48484,91;14855,14;13731,75;7065,62;84137,43;47027,87;15737,2;13820,69;7259,92;83845,68
24;49476,77;15550,72;13726,58;7216,69;85970,77;48763,43;14829,62;13901,72;7280,53;84775,3;48319,74;14730,28;13669,91;7075,96;83795,89;47015,1;15518,29;13736,78;7237,76;83507,93
