;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;42329,63;13302,14;13553,12;7384,4;76569,29;41693,74;14260,91;13803,51;7522,48;77280,65;41470,6;13952,38;13904,54;7181,58;76509,1;39932,49;12269,34;13276,92;7306,56;72785,32
1;41002,69;12881,87;13311,37;7329,43;74525,36;40707,54;13857,8;13586,51;7498,96;75650,81;40490,86;13557,21;13648,68;7165,52;74862,27;37982,8;11868,4;13005,27;7129,08;69985,54
2;39792,58;12504,42;13079,55;7270,71;72647,26;39742,41;13476,64;13377,72;7459,92;74056,7;39504,18;13184,34;13424,52;7125,82;73238,87;36896,53;11518,66;12788,49;7030,71;68234,39
3;38790,37;12199,29;12865,34;7205,91;71060,91;38829,63;13136,93;13185,54;7395,69;72547,79;38528,38;12852,74;13251,33;7048,82;71681,27;36616,36;11283,16;12616,92;6997,87;67514,31
4;37984,1;11942,72;12667,57;7138,22;69732,61;38041,17;12848,41;13019,12;7319,94;71228,64;37680,39;12568,04;13098,45;6960,69;70307,57;36145,5;11081,15;12460,64;6931,9;66619,19
5;37338,64;11709,88;12484,41;7071,06;68603,98;37436,37;12613,68;12882,36;7248,27;70180,67;37058,63;12330,79;12934,98;6888,61;69213,0;35546,03;10922,95;12313,71;6849,14;65631,84
6;36829,18;11524,94;12320,2;7003,13;67677,45;36983,27;12416,52;12757,49;7180,53;69337,82;36588,29;12134,57;12778,79;6823,99;68325,63;35116,63;10793,12;12197,58;6789,34;64896,67
7;36442,97;11412,67;12185,72;6932,69;66974,05;36641,47;12244,94;12633,37;7114,22;68634,0;36190,16;11975,51;12656,78;6753,97;67576,42;34807,01;10684,49;12114,38;6734,67;64340,54
8;36204,99;11351,04;12111,3;6860,96;66528,28;36427,96;12122,48;12547,05;7053,11;68150,6;35940,71;11866,87;12583,25;6684,36;67075,19;34648,9;10608,37;12065,38;6690,99;64013,64
9;36144,42;11318,94;12103,84;6792,07;66359,28;36359,28;12072,24;12513,73;7002,03;67947,28;35914,55;11822,18;12544,09;6623,35;66904,18;34679,41;10547,22;12065,56;6644,82;63937,02
