;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
10;35355,68;10643,59;12375,08;6657,08;65031,43;35297,7;10741,6;12423,41;6877,96;65340,67;35155,08;10457,22;12447,8;6682,17;64742,27;34293,32;9858,77;12352,7;6878,07;63382,86;36414,62;11292,64;12509,69;6854,41;67071,36;2,91;5,75;1,08;2,88;3,04;3,07;4,88;0,69;0,34;2,58;3,46;7,4;0,49;2,51;3,47;5,83;12,7;1,25;0,35;5,5;-1058,94;-649,05;-134,61;-197,33;-2039,93;-1116,92;-551,04;-86,28;23,55;-1730,69;-1259,54;-835,42;-61,89;-172,24;-2329,09;-2121,3;-1433,87;-156,99;23,66;-3688,5
11;35062,72;10532,74;12123,22;6624,43;64343,11;34944,9;10605,26;12088,74;6830,98;64469,88;34758,66;10328,4;12117,36;6618,47;63822,89;34091,04;9643,42;11912,22;6822,4;62469,08;35871,87;11096,75;12147,22;6787,11;65902,95;2,26;5,08;0,2;2,4;2,37;2,58;4,43;0,48;0,65;2,17;3,1;6,92;0,25;2,48;3,16;4,96;13,1;1,93;0,52;5,21;-809,15;-564,01;-24,0;-162,68;-1559,84;-926,97;-491,49;-58,48;43,87;-1433,07;-1113,21;-768,35;-29,86;-168,64;-2080,06;-1780,83;-1453,33;-235,0;35,29;-3433,87
12;34610,89;10369,6;11770,69;6566,75;63317,93;34422,47;10422,09;11671,72;6759,36;63275,64;34207,75;10127,7;11701,62;6533,98;62571,05;33717,7;9467,92;11525,54;6696,91;61408,07;35268,13;10906,9;11705,0;6690,87;64570,9;1,86;4,93;0,56;1,86;1,94;2,4;4,44;0,28;1,02;2,01;3,01;7,14;0,03;2,34;3,1;4,4;13,19;1,53;0,09;4,9;-657,24;-537,3;65,69;-124,12;-1252,97;-845,66;-484,81;-33,28;68,49;-1295,26;-1060,38;-779,2;-3,38;-156,89;-1999,85;-1550,43;-1438,98;-179,46;6,04;-3162,83
13;33980,75;10139,28;11398,26;6437,65;61955,94;33780,62;10223,6;11310,25;6633,94;61948,41;33557,21;9851,76;11316,58;6416,93;61142,48;33144,82;9269,07;11153,0;6519,32;60086,21;34856,11;10805,76;11344,16;6537,57;63543,59;2,51;6,17;0,48;1,53;2,5;3,09;5,39;0,3;1,47;2,51;3,73;8,83;0,24;1,85;3,78;4,91;14,22;1,69;0,28;5,44;-875,36;-666,48;54,1;-99,92;-1587,65;-1075,49;-582,16;-33,91;96,37;-1595,18;-1298,9;-954,0;-27,58;-120,64;-2401,11;-1711,29;-1536,69;-191,16;-18,25;-3457,38
14;33541,49;10000,82;11128,38;6278,8;60949,49;33385,86;10155,88;11077,43;6491,03;61110,2;33139,95;9684,28;11043,42;6271,69;60139,34;33068,78;9307,85;11035,82;6396,33;59808,78;34720,29;10880,36;11162,89;6359,56;63123,09;3,4;8,08;0,31;1,27;3,44;3,84;6,66;0,77;2,07;3,19;4,55;10,99;1,07;1,38;4,73;4,76;14,45;1,14;0,58;5,25;-1178,8;-879,54;-34,51;-80,76;-2173,6;-1334,43;-724,48;-85,46;131,47;-2012,89;-1580,34;-1196,08;-119,47;-87,87;-2983,75;-1651,51;-1572,51;-127,07;36,77;-3314,31
15;33647,26;10101,63;11058,49;6143,88;60951,26;33552,64;10337,25;11008,07;6373,64;61271,6;33237,72;9784,75;10929,56;6107,11;60059,14;33485,55;9570,82;11145,5;6320,8;60522,67;34886,36;11165,18;11200,36;6201,83;63453,73;3,55;9,53;1,27;0,93;3,94;3,82;7,42;1,72;2,77;3,44;4,73;12,36;2,42;1,53;5,35;4,02;14,28;0,49;1,92;4,62;-1239,1;-1063,55;-141,87;-57,95;-2502,47;-1333,72;-827,93;-192,29;171,81;-2182,13;-1648,64;-1380,43;-270,8;-94,72;-3394,59;-1400,81;-1594,36;-54,86;118,97;-2931,06
16;34203,58;10368,6;11144,58;6046,43;61763,19;34071,1;10660,26;11048,63;6286,01;62066,0;33649,63;10028,55;10922,42;5933,88;60534,48;33996,88;9811,14;11190,36;6286,86;61285,24;35313,09;11480,14;11322,47;6099,33;64215,02;3,14;9,68;1,57;0,87;3,82;3,52;7,14;2,42;3,06;3,35;4,71;12,64;3,53;2,71;5,73;3,73;14,54;1,17;3,07;4,56;-1109,51;-1111,53;-177,89;-52,9;-2451,83;-1241,99;-819,88;-273,84;186,68;-2149,02;-1663,46;-1451,59;-400,05;-165,45;-3680,54;-1316,21;-1669,0;-132,11;187,53;-2929,78
17;35010,94;10686,41;11308,91;5989,68;62995,94;34660,54;10984,06;11129,12;6224,27;62997,99;34111,4;10256,78;10952,12;5768,8;61089,1;34668,18;10022,2;11190,96;6292,9;62174,24;35923,49;11654,87;11384,29;6068,95;65031,6;2,54;8,31;0,66;1,31;3,13;3,52;5,76;2,24;2,56;3,13;5,04;12,0;3,8;4,95;6,06;3,49;14,01;1,7;3,69;4,39;-912,55;-968,46;-75,38;-79,27;-2035,66;-1262,95;-670,81;-255,17;155,32;-2033,61;-1812,09;-1398,09;-432,17;-300,15;-3942,5;-1255,31;-1632,67;-193,33;223,95;-2857,36
18;35898,36;10991,39;11480,58;5975,76;64346,09;35281,4;11260,14;11202,18;6190,72;63934,44;34587,64;10457,58;10979,76;5651,1;61676,08;35330,3;10224,99;11214,89;6299,0;63069,18;36564,63;11772,44;11370,92;6065,24;65773,24;1,82;6,63;0,96;1,48;2,17;3,51;4,35;1,48;2,07;2,8;5,41;11,17;3,44;6,83;6,23;3,38;13,14;1,37;3,85;4,11;-666,27;-781,05;109,66;-89,48;-1427,15;-1283,23;-512,3;-168,74;125,48;-1838,8;-1976,99;-1314,86;-391,16;-414,14;-4097,16;-1234,33;-1547,45;-156,03;233,76;-2704,06
19;36722,76;11250,13;11610,17;6000,03;65583,09;35933,62;11481,08;11239,56;6185,21;64839,47;35084,71;10654,01;10983,87;5608,37;62330,96;36014,8;10444,75;11245,96;6313,39;64018,9;37105,13;11945,6;11311,28;6041,67;66403,68;1,03;5,82;2,64;0,69;1,24;3,16;3,89;0,63;2,38;2,36;5,45;10,81;2,89;7,17;6,13;2,94;12,56;0,58;4,5;3,59;-382,37;-695,47;298,89;-41,64;-820,59;-1171,51;-464,52;-71,72;143,54;-1564,21;-2020,42;-1291,59;-327,41;-433,3;-4072,72;-1090,33;-1500,85;-65,32;271,72;-2384,78
20;37424,2;11498,57;11727,63;6031,7;66682,1;36534,02;11711,61;11266,95;6191,65;65704,23;35546,91;10861,78;10981,86;5599,12;62989,67;36729,3;10704,1;11295,56;6315,98;65044,94;37575,9;12152,38;11279,42;6009,81;67017,51;0,4;5,38;3,97;0,36;0,5;2,77;3,63;0,11;3,03;1,96;5,4;10,62;2,64;6,83;6,01;2,25;11,92;0,14;5,09;2,94;-151,71;-653,81;448,21;21,89;-335,41;-1041,89;-440,77;-12,47;181,84;-1313,28;-2028,99;-1290,6;-297,56;-410,69;-4027,84;-846,6;-1448,28;16,14;306,17;-1972,57
21;37986,5;11776,88;11865,36;6045,15;67673,89;37012,85;12010,19;11315,85;6194,9;66533,79;35923,99;11092,97;10995,15;5577,62;63589,73;37410,27;10959,16;11365,2;6304,02;66038,65;38053,78;12352,6;11335,22;5997,16;67738,77;0,18;4,66;4,68;0,8;0,1;2,74;2,77;0,17;3,3;1,78;5,6;10,2;3,0;7,0;6,13;1,69;11,28;0,26;5,12;2,51;-67,28;-575,72;530,14;47,99;-64,88;-1040,93;-342,41;-19,37;197,74;-1204,98;-2129,79;-1259,63;-340,07;-419,54;-4149,04;-643,51;-1393,44;29,98;306,86;-1700,12
22;38485,39;12072,93;11986,33;6061,57;68606,22;37437,3;12337,94;11387,27;6199,58;67362,09;36249,43;11352,48;11022,47;5550,42;64174,8;38013,78;11211,19;11451,07;6299,66;66975,7;38637,05;12567,91;11436,68;6036,82;68678,46;0,39;3,94;4,81;0,41;0,11;3,11;1,83;0,43;2,7;1,92;6,18;9,67;3,62;8,06;6,56;1,61;10,8;0,13;4,35;2,48;-151,66;-494,98;549,65;24,75;-72,24;-1199,75;-229,97;-49,41;162,76;-1316,37;-2387,62;-1215,43;-414,21;-486,4;-4503,66;-623,27;-1356,72;14,39;262,84;-1702,76
23;38984,99;12346,28;12052,28;6101,32;69484,87;37884,41;12630,94;11471,11;6212,35;68198,81;36564,78;11618,94;11056,98;5534,57;64775,27;38499,94;11448,9;11550,93;6304,94;67804,71;39368,4;12819,53;11525,23;6139,54;69852,71;0,97;3,69;4,57;0,62;0,53;3,77;1,47;0,47;1,19;2,37;7,12;9,37;4,06;9,85;7,27;2,21;10,69;0,22;2,69;2,93;-383,41;-473,25;527,05;-38,22;-367,84;-1483,99;-188,59;-54,12;72,81;-1653,9;-2803,62;-1200,59;-468,25;-604,97;-5077,44;-868,46;-1370,63;25,7;165,4;-2048,0
24;39410,91;12495,69;12089,51;6134,59;70130,7;38333,68;12822,21;11543,33;6228,11;68927,33;36860,14;11772,87;11092,09;5536,94;65262,04;38863,66;11588,62;11606,78;6319,11;68378,17;40046,73;13065,24;11578,01;6221,16;70911,13;1,59;4,36;4,42;1,39;1,1;4,28;1,86;0,3;0,11;2,8;7,96;9,89;4,2;11,0;7,97;2,95;11,3;0,25;1,57;3,57;-635,82;-569,55;511,5;-86,57;-780,43;-1713,05;-243,03;-34,68;6,95;-1983,8;-3186,59;-1292,37;-485,92;-684,22;-5649,09;-1183,07;-1476,62;28,77;97,95;-2532,96
25;39682,45;12461,03;12129,61;6135,28;70408,37;38735,23;12878,91;11584,92;6242,19;69441,25;37114,94;11734,64;11124,54;5557,28;65531,4;39100,7;11606,38;11618,75;6340,22;68666,05;40458,74;13270,67;11586,48;6208,25;71524,15;1,92;6,1;4,69;1,18;1,56;4,26;2,95;0,01;0,55;2,91;8,26;11,57;3,99;10,49;8,38;3,36;12,54;0,28;2,13;4,0;-776,29;-809,64;543,13;-72,97;-1115,78;-1723,51;-391,76;-1,56;33,94;-2082,9;-3343,8;-1536,03;-461,94;-650,97;-5992,75;-1358,04;-1664,29;32,27;131,97;-2858,1
26;39832,12;12407,31;12160,89;6142,37;70542,69;39018,84;12907,66;11610,97;6263,51;69800,98;37317,55;11681,98;11163,97;5577,21;65740,71;39185,59;11625,83;11683,97;6368,26;68863,65;40586,18;13496,38;11563,88;6165,43;71811,87;1,86;8,07;5,16;0,37;1,77;3,86;4,36;0,41;1,59;2,8;8,05;13,44;3,46;9,54;8,45;3,45;13,86;1,04;3,29;4,11;-754,06;-1089,08;597,01;-23,06;-1269,18;-1567,34;-588,73;47,09;98,08;-2010,89;-3268,63;-1814,41;-399,91;-588,22;-6071,16;-1400,59;-1870,56;120,09;202,83;-2948,22
27;39914,98;12497,02;12168,78;6194,86;70775,64;39139,6;13014,89;11641,28;6301,78;70097,55;37461,82;11791,86;11220,29;5582,16;66056,13;39078,55;11640,26;11709,54;6409,76;68838,11;40492,44;13788,77;11531,56;6174,19;71986,97;1,43;9,37;5,53;0,33;1,68;3,34;5,61;0,95;2,07;2,62;7,48;14,48;2,7;9,59;8,24;3,49;15,58;1,54;3,82;4,37;-577,46;-1291,75;637,22;20,67;-1211,33;-1352,84;-773,88;109,72;127,59;-1889,42;-3030,62;-1996,91;-311,27;-592,03;-5930,84;-1413,89;-2148,51;177,98;235,57;-3148,86
28;39963,22;12657,35;12170,36;6266,83;71057,76;39173,86;13167,03;11680,27;6356,31;70377,47;37554,52;11980,87;11291,82;5591,12;66418,33;38931,91;11675,44;11750,87;6443,29;68801,51;40372,5;14042,71;11521,68;6245,56;72182,45;1,01;9,87;5,63;0,34;1,56;2,97;6,24;1,38;1,77;2,5;6,98;14,68;1,99;10,48;7,99;3,57;16,86;1,99;3,17;4,68;-409,28;-1385,36;648,68;21,27;-1124,69;-1198,64;-875,68;158,59;110,75;-1804,98;-2817,98;-2061,84;-229,86;-654,44;-5764,12;-1440,59;-2367,27;229,19;197,73;-3380,94
29;40002,35;12781,59;12186,94;6325,84;71296,72;39211,58;13300,97;11726,15;6422,23;70660,93;37623,07;12129,39;11371,88;5624,88;66749,22;38736,88;11754,05;11830,19;6465,89;68787,01;40408,97;14155,33;11557,79;6362,14;72484,22;1,01;9,7;5,44;0,57;1,64;2,96;6,04;1,46;0,94;2,52;6,89;14,31;1,61;11,59;7,91;4,14;16,96;2,36;1,63;5,1;-406,62;-1373,74;629,15;-36,3;-1187,5;-1197,39;-854,36;168,36;60,09;-1823,29;-2785,9;-2025,94;-185,91;-737,26;-5735,0;-1672,09;-2401,28;272,4;103,75;-3697,21
30;40054,1;12862,73;12224,98;6378,26;71520,07;39275,82;13375,7;11767,5;6488,08;70907,1;37764,64;12233,32;11445,61;5677,8;67121,37;38685,76;11797,05;11892,81;6485,23;68860,85;40603,6;14184,11;11618,33;6463,35;72869,39;1,35;9,32;5,22;1,32;1,85;3,27;5,7;1,28;0,38;2,69;6,99;13,75;1,49;12,15;7,89;4,72;16,83;2,36;0,34;5,5;-549,5;-1321,38;606,65;-85,09;-1349,32;-1327,78;-808,41;149,17;24,73;-1962,29;-2838,96;-1950,79;-172,72;-785,55;-5748,02;-1917,84;-2387,06;274,48;21,88;-4008,54
31;40137,34;12917,79;12274,57;6433,3;71763,0;39381,12;13372,49;11794,43;6541,99;71090,03;38054,33;12315,1;11501,88;5736,3;67607,61;38814,2;11804,13;11955,02;6502,79;69076,14;40895,81;14196,49;11680,03;6498,7;73271,04;1,85;9,01;5,09;1,01;2,06;3,7;5,8;0,98;0,67;2,98;6,95;13,25;1,53;11,73;7,73;5,09;16,85;2,35;0,06;5,73;-758,47;-1278,7;594,54;-65,4;-1508,04;-1514,69;-824,0;114,4;43,29;-2181,01;-2841,48;-1881,39;-178,15;-762,4;-5663,43;-2081,61;-2392,36;274,99;4,09;-4194,9
32;40263,26;12960,0;12275,04;6472,7;71971,0;39574,92;13339,86;11812,62;6576,92;71304,32;38409,3;12387,82;11552,79;5781,44;68131,35;38996,08;11813,99;12021,58;6504,93;69336,58;41156,75;14139,17;11757,9;6501,2;73555,02;2,17;8,34;4,4;0,44;2,15;3,84;5,65;0,47;1,16;3,06;6,68;12,39;1,74;11,07;7,37;5,25;16,44;2,24;0,06;5,74;-893,49;-1179,17;517,14;-28,5;-1584,02;-1581,83;-799,31;54,72;75,72;-2250,7;-2747,45;-1751,35;-205,11;-719,76;-5423,67;-2160,67;-2325,18;263,68;3,73;-4218,44
33;40433,59;12998,45;12184,78;6476,93;72093,75;39888,91;13334,45;11824,69;6588,19;71636,24;38743,26;12462,99;11605,83;5798,65;68610,73;39294,27;11824,8;12101,31;6491,91;69712,29;41302,22;13979,95;11854,95;6512,32;73649,42;2,1;7,02;2,78;0,54;2,11;3,42;4,62;0,26;1,17;2,73;6,2;10,85;2,1;10,96;6,84;4,86;15,42;2,08;0,31;5,35;-868,63;-981,5;329,83;-35,39;-1555,67;-1413,31;-645,5;-30,26;75,87;-2013,18;-2558,96;-1516,96;-249,12;-713,67;-5038,69;-2007,95;-2155,15;246,36;-20,41;-3937,13
34;40619,86;13029,18;12088,93;6448,79;72186,76;40258,91;13378,34;11805,45;6575,84;72018,54;39113,99;12555,29;11627,06;5796,21;69092,55;39678,75;11890,76;12149,15;6464,89;70183,55;41494,9;13891,81;11887,87;6524,02;73798,59;2,11;6,21;1,69;1,15;2,18;2,98;3,7;0,69;0,79;2,41;5,74;9,62;2,19;11,16;6,38;4,38;14,4;2,2;0,91;4,9;-875,04;-862,63;201,06;-75,23;-1611,83;-1235,99;-513,47;-82,42;51,82;-1780,05;-2380,91;-1336,52;-260,81;-727,81;-4706,04;-1816,15;-2001,05;261,28;-59,13;-3615,04
35;40810,51;13035,05;12098,04;6403,2;72346,8;40616,36;13464,67;11771,98;6548,05;72401,06;39594,75;12663,5;11626,39;5793,3;69677,94;40144,0;12009,75;12156,08;6419,47;70729,3;41883,4;14023,43;11832,59;6525,71;74265,13;2,56;7,05;2,24;1,88;2,58;3,03;3,98;0,51;0,34;2,51;5,46;9,7;1,74;11,22;6,18;4,15;14,36;2,73;1,63;4,76;-1072,89;-988,38;265,45;-122,51;-1918,33;-1267,04;-558,76;-60,61;22,34;-1864,07;-2288,65;-1359,93;-206,2;-732,41;-4587,19;-1739,4;-2013,68;323,49;-106,24;-3535,83
36;41091,94;12959,04;12297,32;6381,19;72729,49;40971,08;13505,46;11938,4;6540,77;72955,71;40176,7;12719,52;11830,8;5829,7;70556,72;40572,93;12100,28;12431,07;6476,23;71580,51;42312,94;14221,22;11988,16;6546,25;75068,56;2,89;8,88;2,58;2,52;3,12;3,17;5,03;0,42;0,08;2,81;5,05;10,56;1,31;10,95;6,01;4,11;14,91;3,69;1,07;4,65;-1221,0;-1262,18;309,16;-165,06;-2339,07;-1341,86;-715,76;-49,76;-5,48;-2112,85;-2136,24;-1501,7;-157,36;-716,55;-4511,84;-1740,01;-2120,94;442,91;-70,02;-3488,05
37;41559,74;12802,05;12713,99;6421,35;73497,13;41401,03;13460,75;12454,51;6590,25;73906,54;40869,62;12711,81;12402,58;5939,28;71923,29;40920,69;12123,84;13166,39;6635,37;72846,29;42671,1;14316,06;12576,6;6615,5;76179,26;2,6;10,58;1,09;2,93;3,52;2,98;5,97;0,97;0,38;2,98;4,22;11,21;1,38;10,22;5,59;4,1;15,31;4,69;0,3;4,38;-1111,36;-1514,01;137,39;-194,15;-2682,13;-1270,07;-855,31;-122,09;-25,25;-2272,72;-1801,48;-1604,25;-174,02;-676,22;-4255,97;-1750,41;-2192,22;589,79;19,87;-3332,97
38;42248,36;12836,43;13168,55;6526,29;74779,63;42178,49;13563,92;13015,83;6706,14;75464,38;41840,02;12921,91;13028,34;6111,51;73901,78;41951,75;12453,64;13490,44;6793,73;74689,56;43318,22;14379,22;13188,66;6728,08;77614,17;2,47;10,73;0,15;3,0;3,65;2,63;5,67;1,31;0,33;2,77;3,41;10,13;1,22;9,16;4,78;3,15;13,39;2,29;0,98;3,77;-1069,85;-1542,79;-20,11;-201,79;-2834,54;-1139,72;-815,3;-172,83;-21,94;-2149,79;-1478,19;-1457,31;-160,32;-616,57;-3712,39;-1366,46;-1925,58;301,78;65,65;-2924,61
39;43128,2;13277,02;13475,23;6681,47;76561,92;43448,76;14008,77;13302,81;6877,31;77637,65;43166,61;13560,58;13373,51;6323,81;76424,51;43660,5;13021,3;13452,14;6975,25;77109,19;44520,6;14526,97;13400,66;6864,32;79312,55;3,13;8,6;0,56;2,66;3,47;2,41;3,57;0,73;0,19;2,11;3,04;6,65;0,2;7,87;3,64;1,93;10,36;0,38;1,62;2,78;-1392,4;-1249,95;74,57;-182,85;-2750,63;-1071,84;-518,2;-97,85;12,99;-1674,9;-1353,99;-966,39;-27,15;-540,51;-2888,04;-860,1;-1505,67;51,48;110,93;-2203,36
