;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;45741,89;15579,78;14102,38;7512,47;82936,51;46047,14;15393,08;14214,68;7673,33;83328,24;45468,23;15221,5;14319,17;7475,43;82484,32;42252,84;14197,85;13658,27;7416,02;77524,97
1;44298,85;15027,13;13861,04;7451,15;80638,16;44662,46;14871,12;13973,75;7631,92;81139,24;44142,94;14690,11;14051,2;7443,97;80328,22;41335,12;13444,43;13380,79;7306,55;75466,89
2;42968,15;14524,28;13626,97;7388,24;78507,63;43362,19;14388,25;13741,94;7576,29;79068,67;42879,62;14206,24;13807,68;7384,94;78278,48;40228,4;12925,8;13151,58;7223,68;73529,46
3;41840,86;14108,36;13406,06;7321,87;76677,16;42219,92;13974,64;13528,07;7497,82;77220,45;41738,45;13802,99;13604,74;7283,15;76429,34;38978,32;12607,94;12982,3;7165,49;71734,04
4;40923,02;13765,74;13198,73;7249,13;75136,62;41265,97;13624,65;13339,75;7410,27;75640,63;40772,56;13455,71;13425,25;7173,0;74826,51;38097,56;12311,0;12802,11;7094,94;70305,6
5;40195,16;13475,74;13005,62;7168,76;73845,28;40510,07;13325,7;13181,28;7328,81;74345,86;40016,62;13138,64;13250,26;7088,32;73493,84;37547,86;12050,41;12643,34;7013,1;69254,7
6;39620,98;13240,32;12833,74;7087,18;72782,22;39923,03;13073,14;13044,99;7251,92;73293,07;39438,52;12879,37;13087,0;7011,22;72416,11;37114,23;11861,35;12501,86;6939,95;68417,39
7;39173,11;13064,46;12694,76;7010,61;71942,94;39476,05;12866,77;12927,63;7175,71;72446,17;39003,74;12706,34;12950,84;6920,26;71581,17;36807,68;11737,29;12357,78;6875,94;67778,7
8;38876,72;12942,63;12612,65;6936,75;71368,74;39180,93;12716,15;12855,79;7103,57;71856,45;38734,73;12598,2;12863,74;6831,58;71028,25;36659,28;11643,64;12288,98;6818,4;67410,29
9;38763,52;12873,55;12589,02;6864,65;71090,74;39044,77;12629,45;12830,74;7040,58;71545,54;38646,34;12529,62;12820,62;6763,7;70760,28;36692,9;11577,84;12285,84;6763,99;67320,58
10;38838,81;12883,44;12523,77;6807,35;71053,36;39015,49;12599,56;12722,64;6991,31;71329,0;38666,03;12509,01;12701,6;6707,17;70583,81;36603,32;11590,01;12081,18;6724,68;66999,2
