;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;48394,2;14919,29;13551,37;7307,9;84172,75;47660,62;15165,11;13448,72;7288,03;83562,48;47860,73;14910,87;13613,86;7399,61;83785,07;47390,91;14729,32;13553,96;7506,46;83180,65
1;47031,52;14349,96;13370,31;7255,41;82007,2;46422,09;14581,55;13236,98;7252,02;81492,65;46674,03;14418,0;13392,09;7337,1;81821,22;45340,52;14315,68;13400,16;7462,51;80518,88
2;45740,1;13826,67;13172,45;7199,14;79938,37;45257,41;14066,54;13037,43;7210,54;79571,93;45544,8;13959,88;13187,21;7270,29;79962,17;44099,8;13887,0;13243,38;7412,92;78643,09
3;44581,62;13383,53;12951,12;7137,29;78053,56;44222,06;13667,82;12860,4;7159,54;77909,82;44516,48;13562,15;13010,6;7196,17;78285,4;43189,92;13440,18;13086,28;7350,05;77066,43
4;43579,5;13006,89;12740,06;7075,92;76402,37;43297,97;13349,98;12708,73;7100,6;76457,29;43576,51;13214,07;12851,71;7116,87;76759,15;42332,84;13069,68;12929,28;7297,13;75628,93
5;42741,23;12678,07;12571,21;7020,0;75010,51;42465,3;13067,25;12580,28;7036,0;75148,83;42714,84;12904,0;12698,83;7035,06;75352,73;41665,85;12763,04;12772,99;7255,87;74457,75
6;42048,85;12405,98;12428,76;6962,38;73845,98;41770,66;12815,6;12460,37;6964,87;74011,5;41987,55;12653,3;12557,7;6950,43;74148,97;41114,61;12526,86;12650,11;7189,36;73480,93
7;41486,2;12200,62;12295,69;6895,77;72878,28;41259,7;12603,38;12340,61;6888,37;73092,07;41447,31;12478,36;12439,72;6863,21;73228,59;40685,74;12358,98;12566,84;7093,74;72705,3
8;41069,75;12048,67;12197,85;6824,5;72140,77;40907,75;12446,87;12250,27;6818,66;72423,54;41066,98;12342,93;12361,53;6778,9;72550,34;40383,32;12208,13;12495,59;7030,41;72117,45
9;40804,28;11935,72;12147,24;6756,53;71643,77;40666,25;12360,32;12199,22;6767,45;71993,24;40794,84;12217,62;12315,49;6705,29;72033,24;40190,82;12073,57;12447,87;6979,76;71692,02
10;40615,24;11866,18;12057,58;6702,82;71241,82;40461,46;12341,96;12082,26;6733,76;71619,45;40560,48;12153,13;12191,57;6654,27;71559,46;39938,16;11957,65;12230,97;6954,61;71081,4
11;40409,96;11839,9;11845,83;6664,54;70760,24;40221,48;12375,58;11808,99;6705,24;71111,29;40287,43;12180,85;11898,01;6624,13;70990,42;39563,02;11869,23;11832,96;6941,54;70206,75
12;40102,67;11819,51;11540,36;6600,78;70063,32;39906,95;12403,09;11463,33;6637,0;70410,37;39893,52;12174,77;11518,49;6554,69;70141,47;39359,78;11795,41;11513,33;6839,54;69508,05
13;39715,32;11790,75;11213,43;6478,81;69198,31;39569,93;12409,41;11167,57;6499,87;69646,77;39397,51;12049,1;11179,43;6399,35;69025,39;38958,45;11744,19;11259,69;6679,81;68642,14
14;39693,78;11868,87;11001,69;6340,91;68905,24;39595,6;12593,34;11023,03;6360,18;69572,15;39227,44;12036,41;11002,68;6224,33;68490,86;39443,11;11885,74;11244,81;6584,5;69158,16
15;40424,41;12158,4;11015,46;6242,07;69840,33;40309,59;13123,79;11089,35;6292,76;70815,5;39760,8;12358,13;11064,35;6109,79;69293,07;40223,09;12278,71;11475,89;6491,89;70469,58
16;41631,67;12591,56;11195,42;6213,13;71631,79;41466,17;13836,11;11280,43;6311,02;72893,74;40763,59;12872,93;11262,16;6078,96;70977,64;41266,48;12646,5;11698,22;6498,74;72109,94
17;42928,64;13058,77;11444,08;6264,07;73695,55;42716,16;14506,37;11487,21;6401,37;75111,11;41889,74;13375,71;11465,63;6129,03;72860,11;42336,37;13002,53;11947,71;6585,72;73872,33
18;44144,81;13455,46;11680,92;6345,39;75626,57;43868,05;15006,97;11654,69;6503,75;77033,47;42956,31;13769,06;11609,83;6210,18;74545,39;43365,17;13262,77;12140,8;6650,28;75419,02
19;45176,43;13709,65;11851,33;6407,67;77145,08;44802,63;15280,69;11756,56;6565,12;78405,01;43842,39;14013,7;11666,27;6272,89;75795,25;44278,66;13421,61;12266,7;6692,5;76659,47
20;45970,41;13874,51;11987,43;6461,2;78293,56;45532,02;15455,48;11827,33;6607,0;79421,83;44511,79;14195,08;11686,57;6316,07;76709,52;44933,71;13609,44;12411,12;6719,48;77673,75
21;46513,6;14021,44;12127,7;6521,79;79184,53;46089,48;15668,64;11905,44;6657,82;80321,39;44960,34;14399,46;11724,64;6348,44;77432,89;45325,39;13802,18;12560,01;6733,55;78421,13
22;46901,91;14169,45;12249,38;6567,74;79888,49;46461,4;15909,75;11984,51;6698,95;81054,61;45227,09;14591,69;11763,27;6369,51;77951,55;45654,76;13979,28;12670,96;6768,5;79073,5
