;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;49269,96;15465,42;13890,08;7541,83;86167,3;48855,85;14554,85;13741,2;7418,68;84570,58;48897,3;14117,1;13706,0;7514,98;84235,38;47087,41;15068,66;13889,0;7688,9;83733,96
1;47624,82;14872,63;13663,33;7478,18;83638,96;47438,95;13984,13;13485,05;7362,7;82270,83;47533,2;13638,01;13453,17;7440,67;82065,04;45691,9;14533,58;13567,71;7572,5;81365,69
2;46117,51;14340,94;13429,33;7412,1;81299,89;46125,62;13476,35;13251,44;7299,5;80152,91;46251,77;13213,36;13219,49;7350,6;80035,21;44662,68;14091,4;13343,58;7500,37;79598,03
3;44859,64;13912,97;13187,11;7341,65;79301,37;44996,49;13078,75;13056,38;7225,89;78357,51;45118,66;12879,22;13019,05;7238,04;78254,97;43492,56;13664,96;13183,46;7417,31;77758,29
4;43857,96;13557,24;12960,86;7266,79;77642,85;44040,6;12775,72;12889,7;7154,8;76860,81;44131,21;12598,34;12845,71;7132,46;76707,71;42687,12;13318,44;12976,49;7336,18;76318,24
5;43082,13;13240,34;12773,21;7188,42;76284,1;43229,05;12539,02;12737,54;7096,19;75601,81;43276,11;12332,13;12689,62;7058,86;75356,73;41977,76;13039,69;12744,43;7262,93;75024,8
6;42458,45;12995,14;12615,3;7109,17;75178,06;42553,04;12352,56;12597,37;7032,23;74535,2;42565,69;12110,16;12546,33;6988,37;74210,54;41450,12;12808,03;12586,6;7179,48;74024,22
7;41930,34;12853,93;12478,58;7031,57;74294,42;42017,1;12207,11;12474,86;6947,8;73646,88;42020,84;11964,61;12418,9;6891,75;73296,1;41019,64;12660,27;12511,17;7088,17;73279,26
8;41553,3;12780,26;12387,17;6956,06;73676,79;41659,13;12108,64;12397,24;6866,64;73031,65;41671,3;11870,18;12335,15;6792,28;72668,9;40752,56;12548,48;12487,88;7024,17;72813,09
9;41391,98;12737,94;12350,52;6885,29;73365,73;41505,16;12069,48;12367,67;6814,43;72756,74;41524,02;11805,36;12300,04;6718,86;72348,27;40710,94;12437,67;12519,08;6975,39;72643,08
10;41435,64;12760,54;12286,85;6832,79;73315,83;41500,38;12112,03;12271,59;6785,98;72669,98;41486,25;11821,5;12202,46;6670,41;72180,62;40734,32;12472,88;12379,57;6930,55;72517,32
11;41650,85;12885,57;12116,6;6801,59;73454,6;41572,52;12246,73;12015,03;6761,95;72596,22;41463,49;11955,35;11949,45;6631,79;72000,09;41057,94;12651,93;12029,9;6898,21;72637,98
12;41988,57;13096,44;11860,52;6741,92;73687,44;41660,22;12426,08;11704,04;6697,4;72487,75;41454,16;12112,51;11636,74;6561,47;71764,89;41217,57;12815,23;11727,7;6783,94;72544,44
13;42454,53;13389,18;11586,54;6614,84;74045,1;41795,83;12636,45;11486,39;6567,03;72485,7;41548,8;12231,73;11401,9;6431,58;71614,01;41404,63;12910,21;11455,21;6606,4;72376,45
14;43289,06;13864,29;11450,92;6477,62;75081,9;42375,45;13057,69;11476,43;6449,6;73359,17;42113,67;12515,67;11361,12;6295,0;72285,45;42386,85;13403,46;11548,15;6504,76;73843,22
15;44686,56;14597,36;11584,66;6402,67;77271,24;43722,39;13834,61;11737,51;6431,16;75725,67;43434,12;13148,92;11586,66;6218,15;74387,85;44029,11;14299,81;12012,79;6509,93;76851,65
16;46423,33;15459,91;11929,29;6426,87;80239,4;45504,97;14778,37;12162,11;6522,8;78968,25;45196,18;13979,85;11996,29;6240,9;77413,21;45806,34;15154,45;12489,5;6635,59;80085,88
17;48193,54;16276,61;12377,88;6559,29;83407,31;47279,4;15640,41;12612,56;6702,99;82235,36;46979,58;14784,28;12467,71;6376,56;80608,12;48198,26;16037,18;13040,67;6883,58;84159,7
18;49781,12;16888,66;12818,94;6733,15;86221,88;48808,48;16267,03;13001,21;6894,52;84971,25;48538,19;15384,11;12872,86;6558,81;83353,98;49705,09;16582,18;13422,19;7049,11;86758,57
19;51042,8;17204,93;13163,85;6879,44;88291,02;49968,28;16592,47;13273,17;7026,16;86860,08;49725,67;15684,91;13120,22;6715,71;85246,51;50589,42;16740,05;13623,55;7138,16;88091,18
20;52036,71;17388,32;13419,88;6995,94;89840,85;50881,21;16807,87;13454,4;7106,21;88249,69;50620,59;15880,86;13270,06;6832,44;86603,96;51399,27;17034,78;13745,85;7227,19;89407,09
21;52841,65;17617,93;13614,38;7092,52;91166,48;51676,11;17109,17;13586,08;7158,5;89529,86;51321,0;16172,36;13398,27;6909,22;87800,86;52302,32;17405,59;13785,8;7293,72;90787,43
22;53417,57;17883,66;13759,04;7160,46;92220,73;52260,94;17454,51;13689,49;7189,48;90594,42;51777,78;16496,11;13491,41;6949,09;88714,39;52639,15;17667,95;13812,45;7317,24;91436,79
23;53702,97;18085,8;13854,13;7188,66;92831,55;52526,01;17715,87;13765,86;7197,8;91205,54;51928,41;16699,75;13516,98;6953,65;89098,79;52603,7;17905,2;13854,77;7299,49;91663,17
24;53669,41;17955,31;13869,97;7174,9;92669,59;52511,9;17658,53;13756,24;7168,21;91094,88;51803,9;16538,4;13455,7;6915,84;88713,84;52598,75;17638,49;13761,95;7247,81;91246,99
25;53402,71;17376,22;13797,01;7130,66;91706,6;52357,03;17187,47;13631,87;7099,54;90275,91;51542,05;15930,26;13324,1;6841,34;87637,74;52201,5;16813,92;13528,14;7148,95;89692,51
26;53412,84;17013,97;13736,12;7113,1;91276,04;52441,12;16873,16;13544,96;7060,87;89920,1;51614,3;15538,41;13268,58;6795,58;87216,87;52414,61;16772,35;13525,65;7147,68;89860,28
27;54103,09;17458,24;13784,11;7172,67;92518,11;53047,86;17225,51;13638,38;7115,29;91027,04;52370,52;15942,11;13411,77;6838,37;88562,78;53497,06;17459,72;13750,94;7261,85;91969,57
28;55026,16;18214,18;13910,83;7287,15;94438,32;53835,63;17846,79;13836,85;7231,51;92750,79;53340,72;16640,39;13651,04;6947,28;90579,42;54160,07;17825,53;13943,91;7355,78;93285,29
29;55654,53;18670,32;14056,86;7415,61;95797,32;54397,69;18230,69;14024,44;7356,36;94009,18;53982,4;17026,72;13851,85;7078,54;91939,5;54492,97;17969,53;14148,8;7436,74;94048,04
