;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
10;37160,82;11869,25;11886,38;6631,87;67548,32;36991,23;12388,34;11971,89;6772,39;68123,85;37139,25;12104,58;11992,72;6705,48;67942,03;37286,51;11690,72;11781,93;6744,63;67503,79;37600,12;11995,22;12183,93;6644,09;68423,35;1,17;1,05;2,44;0,18;1,28;1,62;3,28;1,74;1,93;0,44;1,23;0,91;1,57;0,92;0,7;0,83;2,54;3,3;1,51;1,34;-439,3;-125,97;-297,55;-12,22;-875,03;-608,89;393,12;-212,04;128,3;-299,5;-460,87;109,36;-191,21;61,39;-481,32;-313,61;-304,5;-402,0;100,54;-919,56
11;37409,45;11983,48;11705,0;6607,38;67705,31;37174,92;12514,26;11726,89;6765,23;68181,3;37280,64;12245,12;11747,81;6680,89;67954,46;38170,72;11842,1;11422,7;6744,67;68180,19;37877,02;12104,18;11943,75;6623,8;68548,75;1,23;1,0;2,0;0,25;1,23;1,85;3,39;1,82;2,14;0,54;1,57;1,16;1,64;0,86;0,87;0,78;2,17;4,36;1,82;0,54;-467,57;-120,7;-238,75;-16,42;-843,44;-702,1;410,08;-216,86;141,43;-367,45;-596,38;140,94;-195,94;57,09;-594,29;293,7;-262,08;-521,05;120,87;-368,56
12;37790,56;12168,93;11451,39;6554,76;67965,64;37547,79;12682,06;11447,08;6716,45;68393,38;37518,65;12392,33;11454,16;6618,21;67983,35;38855,77;11987,14;11238,96;6627,85;68709,72;38280,07;12269,06;11648,58;6568,69;68766,4;1,28;0,82;1,69;0,21;1,16;1,91;3,37;1,73;2,25;0,54;1,99;1,0;1,67;0,75;1,14;1,5;2,3;3,52;0,9;0,08;-489,51;-100,13;-197,19;-13,93;-800,76;-732,28;413,0;-201,5;147,76;-373,02;-761,42;123,27;-194,42;49,52;-783,05;575,7;-281,92;-409,62;59,16;-56,68
13;38329,97;12426,87;11228,28;6433,3;68418,42;38221,07;12872,42;11284,52;6585,08;68963,09;37968,56;12487,21;11251,78;6481,66;68189,21;39267,87;12056,26;11186,84;6482,95;68993,92;38867,11;12494,72;11487,96;6437,36;69287,15;1,38;0,54;2,26;0,06;1,25;1,66;3,02;1,77;2,29;0,47;2,31;0,06;2,06;0,69;1,58;1,03;3,51;2,62;0,71;0,42;-537,14;-67,85;-259,68;-4,06;-868,73;-646,04;377,7;-203,44;147,72;-324,06;-898,55;-7,51;-236,18;44,3;-1097,94;400,76;-438,46;-301,12;45,59;-293,23
14;39206,21;12859,58;11177,38;6304,69;69547,86;39315,53;13290,2;11327,55;6461,07;70394,35;38894,89;12761,84;11262,04;6338,77;69257,54;40433,8;12593,34;11429,84;6401,04;70858,02;39944,31;12968,26;11559,62;6363,64;70835,82;1,85;0,84;3,31;0,93;1,82;1,57;2,48;2,01;1,53;0,62;2,63;1,59;2,57;0,39;2,23;1,23;2,89;1,12;0,59;0,03;-738,1;-108,68;-382,24;-58,95;-1287,96;-628,78;321,94;-232,07;97,43;-441,47;-1049,42;-206,42;-297,58;-24,87;-1578,28;489,49;-374,92;-129,78;37,4;22,2
15;40550,87;13547,76;11404,19;6246,86;71749,68;40887,42;14101,87;11620,46;6446,31;73056,06;40480,69;13429,28;11560,11;6273,65;71743,73;42200,95;13580,88;11989,13;6409,3;74180,26;41732,95;13841,26;11897,07;6473,55;73944,84;2,83;2,12;4,14;3,5;2,97;2,03;1,88;2,33;0,42;1,2;3,0;2,98;2,83;3,09;2,98;1,12;1,88;0,77;0,99;0,32;-1182,08;-293,5;-492,88;-226,69;-2195,16;-845,53;260,61;-276,61;-27,24;-888,78;-1252,26;-411,98;-336,96;-199,9;-2201,11;468,0;-260,38;92,06;-64,25;235,42
16;42154,93;14384,89;11830,61;6300,23;74670,66;42725,54;15096,27;12094,93;6559,63;76476,37;42433,88;14335,32;12055,0;6333,34;75157,54;43980,91;14541,37;12493,26;6535,09;77550,63;43866,58;14940,88;12368,96;6686,66;77863,08;3,9;3,72;4,35;5,78;4,1;2,6;1,04;2,22;1,9;1,78;3,27;4,05;2,54;5,28;3,47;0,26;2,67;1,0;2,27;0,4;-1711,65;-555,99;-538,35;-386,43;-3192,42;-1141,04;155,39;-274,03;-127,03;-1386,71;-1432,7;-605,56;-313,96;-353,32;-2705,54;114,33;-399,51;124,3;-151,57;-312,45
17;43754,91;15214,75;12333,44;6473,02;77776,12;44562,81;16004,56;12644,13;6780,94;79992,44;44378,8;15247,47;12612,35;6528,71;78767,33;45822,1;15528,81;12975,2;6795,14;81121,25;45893,92;16020,21;12826,47;6889,91;81630,51;4,66;5,03;3,84;6,05;4,72;2,9;0,1;1,42;1,58;2,01;3,3;4,82;1,67;5,24;3,51;0,16;3,07;1,16;1,38;0,62;-2139,01;-805,46;-493,03;-416,89;-3854,39;-1331,11;-15,65;-182,34;-108,97;-1638,07;-1515,12;-772,74;-214,12;-361,2;-2863,18;-71,82;-491,4;148,73;-94,77;-509,26
18;45209,95;15869,72;12792,83;6681,97;80554,47;46176,16;16704,76;13119,76;7017,69;83018,37;46080,47;15987,32;13090,28;6762,86;81920,93;47369,16;16237,14;13322,9;6983,99;83913,19;47612,19;16860,53;13216,01;7046,27;84735,0;5,05;5,88;3,2;5,17;4,93;3,02;0,92;0,73;0,41;2,03;3,22;5,18;0,95;4,02;3,32;0,51;3,7;0,81;0,88;0,97;-2402,24;-990,81;-423,18;-364,3;-4180,53;-1436,03;-155,77;-96,25;-28,58;-1716,63;-1531,72;-873,21;-125,73;-283,41;-2814,07;-243,03;-623,39;106,89;-62,28;-821,81
19;46431,44;16243,46;13123,08;6843,89;82641,87;47420,05;17154,44;13410,44;7183,18;85168,11;47394,89;16447,95;13387,4;6937,48;84167,72;48424,46;16576,95;13516,62;7094,65;85612,68;48927,75;17330,55;13518,9;7145,23;86922,42;5,1;6,27;2,93;4,22;4,92;3,08;1,02;0,8;0,53;2,02;3,13;5,09;0,97;2,91;3,17;1,03;4,35;0,02;0,71;1,51;-2496,31;-1087,09;-395,82;-301,34;-4280,55;-1507,7;-176,11;-108,46;37,95;-1754,31;-1532,86;-882,6;-131,5;-207,75;-2754,7;-503,29;-753,6;-2,28;-50,58;-1309,74
20;47416,9;16486,39;13371,56;6967,23;84242,08;48414,95;17482,51;13593,8;7286,69;86777,95;48401,34;16754,15;13571,86;7056,32;85783,67;49258,0;16955,81;13718,88;7200,61;87133,3;49935,02;17620,47;13760,89;7206,27;88522,65;5,04;6,44;2,83;3,32;4,84;3,04;0,78;1,21;1,12;1,97;3,07;4,92;1,37;2,08;3,09;1,36;3,77;0,31;0,08;1,57;-2518,12;-1134,08;-389,33;-239,04;-4280,57;-1520,07;-137,96;-167,09;80,42;-1744,7;-1533,68;-866,32;-189,03;-149,95;-2738,98;-677,02;-664,66;-42,01;-5,66;-1389,35
21;48203,35;16772,81;13596,55;7074,81;85647,52;49293,83;17830,32;13767,63;7356,82;88248,6;49200,79;17056,42;13729,86;7143,48;87130,55;49963,25;17408,08;13918,12;7311,46;88600,91;50758,87;17938,76;13966,47;7253,5;89917,6;5,03;6,5;2,65;2,46;4,75;2,89;0,6;1,42;1,42;1,86;3,07;4,92;1,69;1,52;3,1;1,57;2,96;0,35;0,8;1,46;-2555,52;-1165,95;-369,92;-178,69;-4270,08;-1465,04;-108,44;-198,84;103,32;-1669,0;-1558,08;-882,34;-236,61;-110,02;-2787,05;-795,62;-530,68;-48,35;57,96;-1316,69
22;48899,54;17115,7;13766,75;7155,26;86937,25;49973,55;18217,62;13921,32;7403,55;89516,04;49757,77;17376,08;13850,47;7202,53;88186,85;50407,48;17677,13;14046,04;7334,28;89464,93;51457,95;18245,45;14110,66;7299,25;91113,31;4,97;6,19;2,44;1,97;4,58;2,88;0,15;1,34;1,43;1,75;3,3;4,76;1,84;1,33;3,21;2,04;3,11;0,46;0,48;1,81;-2558,41;-1129,75;-343,91;-143,99;-4176,06;-1484,4;-27,83;-189,34;104,3;-1597,27;-1700,18;-869,37;-260,19;-96,72;-2926,46;-1050,47;-568,32;-64,62;35,03;-1648,38
23;49544,65;17430,42;13836,5;7191,57;88003,14;50342,38;18577,21;14014,41;7427,52;90361,52;50016,01;17646,47;13899,82;7229,24;88791,54;50655,87;17850,86;14125,19;7321,96;89953,88;52041,75;18430,19;14161,39;7342,17;91975,5;4,8;5,42;2,29;2,05;4,32;3,27;0,8;1,04;1,16;1,75;3,89;4,25;1,85;1,54;3,46;2,66;3,14;0,26;0,28;2,2;-2497,1;-999,77;-324,89;-150,6;-3972,36;-1699,37;147,02;-146,98;85,35;-1613,98;-2025,74;-783,72;-261,57;-112,93;-3183,96;-1385,88;-579,33;-36,2;-20,21;-2021,62
24;49828,0;17403,1;13792,14;7178,39;88201,63;50390,62;18615,83;13995,59;7410,76;90412,8;49972,31;17578,06;13849,43;7208,81;88608,61;50554,39;17568,48;14074,02;7259,72;89456,61;52389,38;18349,63;14107,6;7337,72;92184,33;4,89;5,16;2,24;2,17;4,32;3,82;1,45;0,79;1,0;1,92;4,61;4,2;1,83;1,76;3,88;3,5;4,26;0,24;1,06;2,96;-2561,38;-946,53;-315,46;-159,33;-3982,7;-1998,75;266,2;-112,01;73,04;-1771,53;-2417,07;-771,57;-258,17;-128,91;-3575,72;-1834,99;-781,15;-33,58;-78,0;-2727,72
25;49556,43;16875,98;13658,82;7128,38;87219,61;50216,56;18182,14;13856,73;7350,36;89605,79;49732,33;17035,27;13710,24;7143,94;87621,78;50104,62;16798,28;13870,99;7185,98;87959,87;52439,23;17981,17;13969,42;7263,23;91653,06;5,5;6,15;2,22;1,86;4,84;4,24;1,12;0,81;1,2;2,23;5,16;5,26;1,86;1,64;4,4;4,45;6,58;0,7;1,06;4,03;-2882,8;-1105,19;-310,6;-134,85;-4433,45;-2222,67;200,97;-112,69;87,13;-2047,27;-2706,9;-945,9;-259,18;-119,29;-4031,28;-2334,61;-1182,89;-98,43;-77,25;-3693,19
26;49356,75;16545,16;13584,87;7114,49;86601,27;50248,38;17918,78;13773,49;7322,26;89262,91;49783,95;16721,32;13645,33;7117,78;87268,38;50202,44;16847,56;13881,92;7194,39;88126,31;52497,12;17818,23;13870,69;7226,74;91412,77;5,98;7,14;2,06;1,55;5,26;4,28;0,56;0,7;1,32;2,35;5,17;6,16;1,62;1,51;4,53;4,37;5,45;0,08;0,45;3,6;-3140,37;-1273,07;-285,82;-112,25;-4811,5;-2248,74;100,55;-97,2;95,52;-2149,86;-2713,17;-1096,91;-225,36;-108,96;-4144,39;-2294,68;-970,67;11,23;-32,35;-3286,46
27;49818,37;17038,46;13692,1;7199,47;87748,4;50821,6;18405,67;13903,12;7396,31;90526,7;50502,61;17260,27;13795,51;7204,75;88763,14;51014,39;17703,32;14090,65;7351,96;90160,32;52854,03;18284,01;13916,79;7323,5;92378,32;5,74;6,81;1,61;1,69;5,01;3,85;0,67;0,1;0,99;2,0;4,45;5,6;0,87;1,62;3,91;3,48;3,18;1,25;0,39;2,4;-3035,66;-1245,55;-224,69;-124,03;-4629,92;-2032,43;121,66;-13,67;72,81;-1851,62;-2351,42;-1023,74;-121,28;-118,75;-3615,18;-1839,64;-580,69;173,86;28,46;-2218,0
28;50561,19;17857,02;13873,0;7344,98;89636,19;51570,92;19178,02;14145,45;7539,32;92433,71;51431,7;18120,82;14060,29;7363,66;90976,47;51518,13;18201,47;14295,95;7443,14;91458,69;53374,17;19004,99;14035,73;7466,98;93881,87;5,27;6,04;1,16;1,63;4,52;3,38;0,91;0,78;0,97;1,54;3,64;4,65;0,17;1,38;3,09;3,48;4,23;1,85;0,32;2,58;-2812,98;-1147,97;-162,73;-122,0;-4245,68;-1803,25;173,03;109,72;72,34;-1448,16;-1942,47;-884,17;24,56;-103,32;-2905,4;-1856,04;-803,52;260,22;-23,84;-2423,18
29;51088,14;18375,66;13997,4;7492,32;90953,52;52061,09;19650,07;14357,59;7693,06;93761,81;52034,69;18645,17;14300,48;7529,4;92509,74;51744,02;18413,64;14531,46;7571,39;92260,51;53842,84;19502,54;14128,16;7557,94;95031,48;5,12;5,78;0,93;0,87;4,29;3,31;0,76;1,62;1,79;1,34;3,36;4,4;1,22;0,38;2,65;3,9;5,58;2,85;0,18;2,92;-2754,7;-1126,88;-130,76;-65,62;-4077,96;-1781,75;147,53;229,43;135,12;-1269,67;-1808,15;-857,37;172,32;-28,54;-2521,74;-2098,82;-1088,9;403,3;13,45;-2770,97
30;51403,92;18590,72;14073,82;7602,44;91670,9;52277,67;19796,74;14483,26;7802,27;94359,94;52287,47;18824,99;14463,54;7656,74;93232,74;51861,86;18437,42;14606,26;7633,16;92538,7;54156,4;19674,37;14162,65;7628,08;95621,51;5,08;5,51;0,63;0,34;4,13;3,47;0,62;2,26;2,28;1,32;3,45;4,32;2,12;0,38;2,5;4,24;6,29;3,13;0,07;3,22;-2752,48;-1083,65;-88,83;-25,64;-3950,61;-1878,73;122,37;320,61;174,19;-1261,57;-1868,93;-849,38;300,89;28,66;-2388,77;-2294,54;-1236,95;443,61;5,08;-3082,81
31;51623,86;18641,55;14131,44;7649,26;92046,11;52318,8;19734,69;14502,15;7828,61;94384,25;52313,87;18809,39;14527,0;7716,49;93366,75;51811,46;18204,39;14512,09;7691,57;92219,51;54266,96;19565,49;14143,14;7719,86;95695,45;4,87;4,72;0,08;0,91;3,81;3,59;0,86;2,54;1,41;1,37;3,6;3,86;2,71;0,04;2,43;4,52;6,96;2,61;0,37;3,63;-2643,1;-923,94;-11,7;-70,6;-3649,34;-1948,16;169,2;359,01;108,75;-1311,2;-1953,09;-756,1;383,86;-3,37;-2328,7;-2455,5;-1361,1;368,95;-28,29;-3475,94
32;51803,88;18617,95;14143,47;7638,81;92204,11;52312,12;19586,63;14451,42;7798,61;94148,78;52316,97;18727,87;14502,14;7723,84;93270,82;51692,11;18093,84;14391,77;7674,78;91852,5;54238,4;19433,63;14146,96;7787,82;95606,81;4,49;4,2;0,02;1,91;3,56;3,55;0,79;2,15;0,14;1,53;3,54;3,63;2,51;0,82;2,44;4,69;6,89;1,73;1,45;3,93;-2434,52;-815,68;-3,49;-149,01;-3402,7;-1926,28;153,0;304,46;10,79;-1458,03;-1921,43;-705,76;355,18;-63,98;-2335,99;-2546,29;-1339,79;244,81;-113,04;-3754,31
33;51878,4;18557,34;14066,57;7582,28;92084,59;52276,76;19435,82;14349,0;7743,16;93804,74;52362,52;18654,95;14387,86;7695,64;93100,97;51514,97;18094,99;14271,75;7608,81;91490,52;54092,05;19478,98;14195,92;7772,48;95539,43;4,09;4,73;0,91;2,45;3,62;3,36;0,22;1,08;0,38;1,82;3,2;4,23;1,35;0,99;2,55;4,76;7,11;0,53;2,11;4,24;-2213,65;-921,64;-129,35;-190,2;-3454,84;-1815,29;-43,16;153,08;-29,32;-1734,69;-1729,53;-824,03;191,94;-76,84;-2438,46;-2577,08;-1383,99;75,83;-163,67;-4048,91
34;51355,29;18337,2;13847,16;7479,49;91019,14;51768,32;19201,5;14078,65;7645,85;92694,32;51887,69;18464,87;14099,72;7610,97;92063,25;50581,93;17788,56;13877,02;7454,59;89702,1;53567,02;19458,64;14016,26;7646,29;94688,21;4,13;5,76;1,21;2,18;3,87;3,36;1,32;0,45;0,01;2,11;3,14;5,11;0,6;0,46;2,77;5,57;8,58;0,99;2,51;5,27;-2211,73;-1121,44;-169,1;-166,8;-3669,07;-1798,7;-257,14;62,39;-0,44;-1993,89;-1679,33;-993,77;83,46;-35,32;-2624,96;-2985,09;-1670,08;-139,24;-191,7;-4986,11
35;49920,69;17826,99;13488,57;7332,8;88569,05;50451,89;18768,78;13585,46;7489,09;90295,22;50463,14;18005,41;13615,82;7456,07;89540,44;48935,58;17232,0;13160,97;7262,91;86591,46;52454,57;19087,83;13426,36;7411,5;92380,25;4,83;6,61;0,46;1,06;4,13;3,82;1,67;1,18;1,05;2,26;3,8;5,67;1,41;0,6;3,07;6,71;9,72;1,98;2,0;6,27;-2533,88;-1260,84;62,21;-78,7;-3811,2;-2002,68;-319,05;159,1;77,59;-2085,03;-1991,43;-1082,42;189,46;44,57;-2839,81;-3518,99;-1855,83;-265,39;-148,59;-5788,79
36;48400,64;17024,15;13231,93;7166,13;85822,85;48894,25;18050,18;13194,23;7297,97;87436,63;48822,26;17218,75;13247,85;7283,62;86572,48;47878,18;16496,64;13030,21;7106,88;84511,91;51036,57;18357,22;12908,72;7157,8;89460,31;5,16;7,26;2,5;0,12;4,07;4,2;1,67;2,21;1,96;2,26;4,34;6,2;2,63;1,76;3,23;6,19;10,14;0,94;0,71;5,53;-2635,93;-1333,07;323,21;8,33;-3637,46;-2142,32;-307,04;285,51;140,17;-2023,68;-2214,31;-1138,47;339,13;125,82;-2887,83;-3158,39;-1860,58;121,49;-50,92;-4948,4
37;47684,63;16057,21;13277,82;7017,19;84036,85;47837,94;17087,7;13197,97;7120,9;85244,51;47866,78;16200,1;13266,86;7159,36;84493,1;47194,33;15505,3;13475,09;7011,18;83185,9;49782,82;17406,59;12933,61;6987,78;87110,8;4,21;7,75;2,66;0,42;3,53;3,91;1,83;2,04;1,9;2,14;3,85;6,93;2,58;2,46;3,01;5,2;10,92;4,19;0,33;4,51;-2098,19;-1349,38;344,21;29,41;-3073,95;-1944,88;-318,89;264,36;133,12;-1866,29;-1916,04;-1206,49;333,25;171,58;-2617,7;-2588,49;-1901,29;541,48;23,4;-3924,9
38;47776,23;15451,21;13427,0;6957,35;83611,79;47826,96;16413,92;13382,83;7056,75;84680,46;48009,21;15562,37;13447,97;7134,88;84154,43;47825,22;15246,78;13673,39;7025,07;83770,46;49424,08;16696,68;13258,17;6968,18;86347,11;3,33;7,46;1,27;0,16;3,17;3,23;1,69;0,94;1,27;1,93;2,86;6,79;1,43;2,39;2,54;3,23;8,68;3,13;0,82;2,98;-1647,85;-1245,47;168,83;-10,83;-2735,32;-1597,12;-282,76;124,66;88,57;-1666,65;-1414,87;-1134,31;189,8;166,7;-2192,68;-1598,86;-1449,9;415,22;56,89;-2576,65
39;48429,48;15609,39;13448,88;7031,49;84519,24;49037,65;16476,85;13473,8;7168,03;86156,33;49256,64;15790,79;13512,64;7232,57;85792,64;49739,36;15708,96;13691,29;7210,59;86350,2;50396,52;16617,53;13529,1;7115,65;87658,8;3,9;6,07;0,59;1,18;3,58;2,7;0,85;0,41;0,74;1,71;2,26;4,98;0,12;1,64;2,13;1,3;5,47;1,2;1,33;1,49;-1967,04;-1008,14;-80,22;-84,16;-3139,56;-1358,87;-140,68;-55,3;52,38;-1502,47;-1139,88;-826,74;-16,46;116,92;-1866,16;-657,16;-908,57;162,19;94,94;-1308,6
40;49286,09;16051,34;13387,29;7144,98;85869,7;50374,21;16895,58;13457,89;7321,07;88048,75;50483,72;16342,04;13463,72;7372,4;87661,88;50563,07;16121,55;13676,78;7266,41;87627,81;51697,07;16955,34;13664,33;7282,35;89599,09;4,66;5,33;2,03;1,89;4,16;2,56;0,35;1,51;0,53;1,73;2,35;3,62;1,47;1,24;2,16;2,19;4,92;0,09;0,22;2,2;-2410,98;-904,0;-277,04;-137,37;-3729,39;-1322,86;-59,76;-206,44;38,72;-1550,34;-1213,35;-613,3;-200,61;90,05;-1937,21;-1134,0;-833,79;12,45;-15,94;-1971,28
