;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;47197,73;15883,87;14014,18;8151,33;85247,1;47274,7;15227,08;13882,66;8010,97;84395,41;47105,86;14455,58;14125,19;8559,51;84246,14;45495,65;15297,5;13851,25;7679,6;82324,0
1;45668,39;15318,49;13730,63;8075,66;82793,17;45843,86;14624,44;13640,96;7940,78;82050,05;45664,83;13980,5;13864,81;8473,81;81983,94;44013,49;14457,41;13533,28;7590,05;79594,23
2;44268,05;14808,26;13468,61;8003,89;80548,82;44500,85;14100,76;13406,95;7864,95;79873,51;44324,08;13542,14;13628,14;8378,03;79872,4;42595,7;13938,21;13291,61;7509,59;77335,11
3;43101,04;14392,03;13243,82;7935,93;78672,82;43322,92;13709,27;13190,0;7780,92;78003,11;43163,07;13169,52;13430,27;8267,21;78030,07;41605,38;13574,5;13115,69;7434,15;75729,71
4;42172,91;14043,32;13048,76;7855,84;77120,83;42344,99;13400,41;13006,3;7698,5;76450,19;42177,84;12860,73;13251,83;8156,77;76447,17;40691,76;13264,26;12949,37;7360,79;74266,18
5;41454,27;13732,58;12872,94;7751,9;75811,69;41577,9;13116,93;12864,28;7627,19;75186,29;41351,65;12606,05;13072,77;8060,15;75090,62;40053,59;12984,68;12806,26;7289,09;73133,62
6;40874,46;13483,4;12717,2;7645,17;74720,24;40978,48;12873,75;12734,63;7562,85;74149,71;40699,93;12395,21;12904,64;7962,58;73962,36;39543,11;12768,04;12661,74;7214,55;72187,45
7;40381,77;13320,29;12588,21;7557,33;73847,59;40506,81;12695,98;12596,26;7498,1;73297,14;40239,22;12223,46;12767,35;7849,98;73080,02;39333,13;12596,29;12506,63;7143,33;71579,37
8;40041,25;13218,39;12504,73;7479,65;73244,02;40189,67;12577,42;12498,71;7426,32;72692,13;39958,34;12108,69;12682,5;7739,17;72488,7;39182,12;12522,69;12398,74;7079,53;71183,07
9;39921,87;13154,8;12466,95;7402,91;72946,54;40052,23;12511,27;12469,88;7347,74;72381,12;39834,3;12071,36;12644,67;7651,36;72201,69;39067,56;12483,2;12351,0;7019,64;70921,4
10;39991,37;13163,71;12388,7;7346,15;72889,93;40046,27;12519,8;12380,15;7289,16;72235,37;39824,64;12119,66;12538,71;7594,47;72077,48;39238,96;12491,74;12167,46;6962,17;70860,32
11;40205,5;13280,95;12192,16;7317,21;72995,82;40119,69;12616,19;12117,74;7264,85;72118,47;39888,83;12243,04;12271,16;7557,66;71960,69;39375,34;12628,45;11862,02;6922,26;70788,07
12;40573,47;13491,66;11919,32;7250,87;73235,32;40278,34;12748,37;11799,53;7212,25;72038,5;40013,41;12368,31;11945,09;7468,46;71795,26;39768,65;12822,94;11639,61;6816,8;71048,0
13;41144,92;13791,12;11655,65;7096,33;73688,02;40595,48;12897,73;11586,08;7078,47;72157,76;40256,98;12467,12;11704,56;7275,99;71704,64;40160,41;13083,52;11444,24;6662,89;71351,06
14;42077,8;14265,72;11540,55;6933,73;74817,81;41356,21;13244,67;11583,99;6925,96;73110,82;40939,11;12752,93;11661,23;7077,58;72430,85;41488,03;13642,32;11551,31;6612,48;73294,14
15;43483,56;14980,14;11687,11;6861,68;77012,49;42774,4;13937,89;11848,68;6837,06;75398,03;42307,92;13406,66;11884,1;6984,48;74583,16;42958,35;14541,96;11956,5;6616,4;76073,2
16;45179,14;15821,2;12048,98;6921,98;79971,29;44567,17;14800,37;12284,72;6858,27;78510,52;44064,59;14236,95;12304,11;7015,58;77621,22;44718,09;15382,13;12405,13;6733,18;79238,53
17;46914,36;16629,92;12528,37;7117,77;83190,42;46361,38;15596,07;12762,64;7003,08;81723,17;45814,19;14987,91;12807,77;7156,52;80766,4;46530,26;16083,13;12937,24;6977,95;82528,57
18;48465,17;17242,03;12981,04;7354,48;86042,72;47919,76;16178,78;13167,78;7188,79;84455,11;47324,2;15517,6;13242,13;7352,49;83436,43;47936,87;16550,34;13305,73;7144,4;84937,34
19;49675,2;17556,86;13291,99;7537,14;88061,2;49104,49;16483,88;13421,03;7329,9;86339,3;48460,17;15770,98;13492,82;7545,31;85269,28;49001,57;16700,3;13501,09;7255,7;86458,66
