;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;42318,82;13949,25;13132,15;7798,01;77198,22;42009,57;14214,4;13401,02;7695,34;77320,33;42077,46;13823,76;13636,96;8160,3;77698,48;42748,41;13572,54;12942,13;7275,55;76538,63
1;41021,48;13517,37;12918,17;7734,8;75191,82;40898,23;13789,51;13175,45;7650,81;75514,0;40972,73;13395,45;13383,97;8105,64;75857,8;41169,76;13336,44;12670,46;7286,23;74462,88
2;39838,44;13128,65;12707,07;7673,34;73347,5;39874,69;13407,91;12963,0;7598,71;73844,31;39950,77;12995,85;13160,0;8038,71;74145,32;40042,85;13080,78;12435,35;7269,62;72828,6
3;38857,1;12812,99;12502,82;7613,3;71786,2;39006,15;13100,22;12775,73;7535,81;72417,91;39073,59;12650,44;12983,13;7952,97;72660,13;39298,64;12803,25;12222,67;7188,99;71513,55
4;38057,27;12547,26;12313,83;7546,04;70464,4;38277,54;12846,28;12621,38;7476,35;71221,55;38320,31;12371,68;12827,82;7864,9;71384,71;38636,84;12583,74;12060,78;7124,51;70405,87
5;37399,68;12307,12;12147,26;7465,49;69319,55;37663,04;12621,02;12500,12;7432,03;70216,22;37662,99;12162,24;12666,8;7788,09;70280,12;38105,06;12340,63;11956,65;7068,52;69470,86
6;36876,25;12116,4;12000,83;7384,2;68377,68;37176,35;12430,6;12385,98;7386,89;69379,82;37128,45;11998,41;12509,5;7701,87;69338,23;37709,44;12158,48;11856,94;7007,43;68732,3
7;36490,4;11999,43;11875,77;7313,76;67679,36;36837,07;12286,27;12261,46;7323,82;68708,62;36752,08;11859,56;12376,11;7589,14;68576,89;37367,98;12029,02;11755,28;6965,48;68117,75
8;36260,45;11934,47;11796,66;7243,45;67235,02;36649,02;12188,6;12169,08;7248,71;68255,41;36548,82;11763,65;12292,98;7481,66;68087,11;37268,81;11943,45;11686,16;6925,15;67823,58
9;36201,26;11901,37;11770,29;7165,57;67038,49;36606,27;12139,8;12132,44;7175,71;68054,21;36516,69;11735,17;12260,22;7412,49;67924,57;37220,19;11921,29;11673,48;6885,72;67700,68
10;36298,95;11932,63;11708,93;7106,96;67047,46;36679,45;12159,5;12039,46;7129,16;68007,57;36606,57;11786,09;12166,82;7371,12;67930,59;37545,62;11975,42;11486,36;6851,03;67858,44
11;36541,35;12063,15;11532,22;7084,06;67220,78;36852,28;12257,96;11795,85;7118,12;68024,2;36774,2;11909,52;11921,5;7331,79;67937,01;38290,44;12161,39;11129,73;6802,96;68384,52
12;36951,89;12284,91;11283,92;7037,21;67557,92;37183,98;12390,69;11513,95;7080,35;68168,97;37041,88;12035,63;11623,21;7251,42;67952,13;38925,28;12316,81;10948,72;6719,77;68910,58
13;37574,52;12597,47;11052,1;6915,98;68140,06;37771,95;12548,72;11342,76;6964,23;68627,66;37491,91;12141,02;11413,03;7104,58;68150,54;39446,11;12402,26;10908,06;6588,42;69344,83
