;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;46998,86;15954,64;14126,37;8081,7;85161,57;46673,96;15117,86;14035,79;8256,85;84084,46;46660,62;14739,25;14238,33;8783,77;84421,97;46697,09;15441,5;14018,45;7885,15;84042,18
1;45511,15;15388,34;13869,22;8046,67;82815,38;45293,88;14583,27;13783,47;8188,82;81849,44;45401,5;14252,19;13987,33;8722,17;82363,19;45116,83;14398,62;13526,88;7735,19;80777,53
2;44125,79;14869,89;13621,83;8004,65;80622,15;44016,93;14102,28;13548,37;8119,67;79787,25;44174,14;13797,15;13751,39;8649,23;80371,91;43740,37;13780,78;13259,25;7650,37;78430,77
3;42929,91;14435,0;13391,91;7949,35;78706,17;42924,14;13712,99;13344,79;8049,0;78030,92;43018,57;13401,26;13541,56;8556,7;78518,1;42632,65;13420,8;13203,8;7613,78;76871,03
4;41949,73;14070,78;13179,12;7877,34;77076,98;42008,15;13391,55;13175,41;7979,12;76554,24;42007,77;13072,15;13352,82;8448,88;76881,63;41719,73;13104,39;13095,85;7543,82;75463,78
5;41184,68;13759,02;12982,79;7789,38;75715,86;41246,61;13107,49;13035,06;7911,15;75300,31;41205,56;12809,83;13177,63;8333,14;75526,15;40998,66;12799,03;12958,04;7455,3;74211,04
6;40587,81;13508,79;12809,18;7700,05;74605,83;40645,52;12865,75;12898,87;7838,51;74248,65;40606,11;12603,38;13014,38;8216,78;74440,65;40448,8;12590,34;12847,8;7364,02;73250,96
7;40117,86;13329,69;12668,76;7621,79;73738,11;40213,39;12677,64;12751,94;7755,51;73398,47;40185,8;12440,73;12868,92;8106,01;73601,45;40029,27;12465,34;12752,3;7291,12;72538,02
8;39802,7;13206,03;12581,93;7544,47;73135,12;39940,41;12544,65;12638,71;7667,61;72791,38;39919,34;12316,03;12770,74;8002,69;73008,79;39806,86;12360,66;12654,07;7237,8;72059,39
9;39674,49;13125,97;12549,42;7459,88;72809,76;39810,21;12468,88;12585,2;7586,01;72450,3;39784,68;12233,61;12726,04;7908,48;72652,81;39805,89;12322,78;12572,54;7181,66;71882,87
10;39713,71;13118,45;12483,49;7390,02;72705,67;39798,32;12465,05;12484,2;7533,45;72281,03;39774,44;12232,25;12624,08;7828,54;72459,3;39836,09;12422,69;12353,84;7133,82;71746,44
11;39886,38;13207,42;12301,76;7348,64;72744,19;39886,13;12540,61;12239,12;7516,16;72182,02;39876,65;12335,32;12369,54;7758,65;72340,16;39863,18;12551,82;11996,4;7115,61;71527,0
12;40152,64;13356,25;12031,58;7286,27;72826,74;40086,31;12661,52;11929,14;7462,43;72139,39;40046,43;12470,03;12045,94;7653,6;72216,0;40037,63;12760,73;11774,97;7004,33;71577,66
13;40528,24;13549,16;11747,49;7160,98;72985,86;40460,76;12821,1;11677,41;7314,24;72273,51;40300,93;12593,26;11778,01;7481,24;72153,43;40430,38;12972,13;11651,49;6793,29;71847,3
14;41257,3;13914,34;11602,96;7024,04;73798,63;41237,04;13163,75;11607,18;7146,06;73154,02;40938,23;12876,6;11676,68;7302,78;72794,29;41495,75;13499,26;11792,17;6724,95;73512,13
15;42531,72;14557,93;11725,82;6943,3;75758,76;42578,23;13807,96;11798,96;7050,04;75235,19;42198,17;13473,82;11817,4;7190,23;74679,62;43319,52;14368,27;12195,14;6744,93;76627,86
16;44106,23;15353,81;12062,47;6959,64;78482,14;44224,0;14617,71;12162,15;7056,62;78060,49;43806,62;14252,77;12147,49;7165,2;77372,09;45203,68;15150,11;12688,05;6849,0;79890,83
