;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
0;48365,21;15306,39;14207,07;8175,6;86054,27;47190,59;16123,22;14113,65;8222,02;85649,48;47084,66;15757,71;14241,55;8694,33;85778,25;47145,67;16123,12;14202,28;7932,45;85403,52;48647,79;16872,65;14331,48;8003,57;87855,5;0,58;9,28;0,87;2,15;2,05;3,0;4,44;1,52;2,73;2,51;3,21;6,61;0,63;8,63;2,36;3,09;4,44;0,9;0,89;2,79;-282,58;-1566,26;-124,41;172,03;-1801,23;-1457,2;-749,43;-217,83;218,45;-2206,02;-1563,13;-1114,94;-89,93;690,76;-2077,25;-1502,12;-749,53;-129,2;-71,12;-2451,98
1;46829,01;14765,74;13977,8;8030,17;83602,72;45808,15;15546,73;13870,59;8160,62;83386,09;45816,7;15250,85;13982,63;8603,55;83653,73;44908,2;15264,74;13891,64;7843,49;81908,07;47287,59;16329,92;14093,47;7973,72;85684,7;0,97;9,58;0,82;0,71;2,43;3,13;4,8;1,58;2,34;2,68;3,11;6,61;0,79;7,9;2,37;5,03;6,52;1,43;1,63;4,41;-458,58;-1564,18;-115,67;56,45;-2081,98;-1479,44;-783,19;-222,88;186,9;-2298,61;-1470,89;-1079,07;-110,84;629,83;-2030,97;-2379,39;-1065,18;-201,83;-130,23;-3776,63
2;45394,32;14277,05;13741,35;7964,08;81376,8;44519,86;15025,23;13638,26;8086,07;81269,42;44596,63;14776,96;13744,47;8504,98;81623,04;43428,27;14660,48;13617,78;7746,73;79453,26;46049,08;15836,82;13861,0;7918,06;83664,95;1,42;9,85;0,86;0,58;2,73;3,32;5,12;1,61;2,12;2,86;3,15;6,69;0,84;7,41;2,44;5,69;7,43;1,75;2,16;5,03;-654,76;-1559,77;-119,65;46,02;-2288,15;-1529,22;-811,59;-222,74;168,01;-2395,53;-1452,45;-1059,86;-116,53;586,92;-2041,91;-2620,81;-1176,34;-243,22;-171,33;-4211,69
3;44152,11;13876,3;13496,7;8010,67;79535,78;43401,13;14600,27;13426,72;7993,25;79421,37;43469,5;14362,69;13541,34;8394,62;79768,15;42415,25;14313,55;13374,34;7643,56;77746,7;45018,86;15425,62;13643,17;7820,44;81908,09;1,93;10,04;1,07;2,43;2,9;3,59;5,35;1,59;2,21;3,04;3,44;6,89;0,75;7,34;2,61;5,78;7,21;1,97;2,26;5,08;-866,75;-1549,32;-146,47;190,23;-2372,31;-1617,73;-825,35;-216,45;172,81;-2486,72;-1549,36;-1062,93;-101,83;574,18;-2139,94;-2603,61;-1112,07;-268,83;-176,88;-4161,39
4;43151,18;13535,57;13267,49;8019,34;77973,58;42452,52;14259,66;13243,28;7909,22;77864,68;42469,04;14009,26;13361,67;8283,52;78123,49;41592,47;13989,87;13175,54;7547,86;76305,74;44143,24;15059,15;13463,45;7703,29;80369,14;2,25;10,12;1,46;4,1;2,98;3,83;5,31;1,64;2,67;3,12;3,79;6,97;0,76;7,53;2,79;5,78;7,1;2,14;2,02;5,06;-992,07;-1523,58;-195,96;316,05;-2395,56;-1690,73;-799,49;-220,17;205,93;-2504,46;-1674,21;-1049,89;-101,78;580,23;-2245,65;-2550,78;-1069,28;-287,91;-155,43;-4063,4
5;42402,98;13227,0;13076,03;7859,22;76565,23;41660,81;13978,53;13090,02;7855,27;76584,63;41626,73;13712,22;13191,3;8180,98;76711,23;40901,95;13685,18;13025,85;7477,15;75090,13;43355,87;14700,1;13334,73;7594,29;78984,99;2,2;10,02;1,94;3,49;3,06;3,91;4,91;1,84;3,44;3,04;3,99;6,72;1,08;7,73;2,88;5,66;6,9;2,32;1,54;4,93;-952,89;-1473,1;-258,7;264,93;-2419,76;-1695,06;-721,57;-244,71;260,98;-2400,36;-1729,14;-987,88;-143,43;586,69;-2273,76;-2453,92;-1014,92;-308,88;-117,14;-3894,86
6;41811,83;12986,81;12914,63;7662,14;75375,41;41032,73;13735,04;12950,87;7797,6;75516,24;40976,45;13469,95;13031,79;8074,24;75552,43;40424,47;13461,96;12897,72;7394,71;74178,86;42680,09;14380,12;13213,11;7503,39;77776,7;2,03;9,69;2,26;2,12;3,09;3,86;4,49;1,98;3,92;2,91;3,99;6,33;1,37;7,61;2,86;5,28;6,38;2,39;1,45;4,63;-868,26;-1393,31;-298,48;158,75;-2401,29;-1647,36;-645,08;-262,24;294,21;-2260,46;-1703,64;-910,17;-181,32;570,85;-2224,27;-2255,62;-918,16;-315,39;-108,68;-3597,84
7;41294,15;12849,23;12775,28;7572,39;74491,05;40577,09;13516,35;12816,31;7703,24;74612,99;40539,35;13280,21;12892,94;7952,9;74665,4;40023,18;13292,23;12787,73;7299,93;73403,07;42159,85;14137,23;13064,94;7432,17;76794,19;2,05;9,11;2,22;1,89;3,0;3,75;4,39;1,9;3,65;2,84;3,84;6,06;1,32;7,01;2,77;5,07;5,98;2,12;1,78;4,42;-865,7;-1288,0;-289,66;140,22;-2303,14;-1582,76;-620,88;-248,63;271,07;-2181,2;-1620,5;-857,02;-172,0;520,73;-2128,79;-2136,67;-845,0;-277,21;-132,24;-3391,12
8;40921,98;12776,5;12678,7;7521,16;73898,34;40291,24;13342,73;12721,25;7597,8;73953,02;40283,11;13135,67;12801,87;7838,21;74058,86;39784,08;13164,95;12703,19;7225,74;72877,96;41831,85;13966,09;12954,23;7366,32;76118,5;2,18;8,52;2,13;2,1;2,92;3,68;4,46;1,8;3,14;2,84;3,7;5,95;1,18;6,41;2,71;4,9;5,74;1,94;1,91;4,26;-909,87;-1189,59;-275,53;154,84;-2220,16;-1540,61;-623,36;-232,98;231,48;-2165,48;-1548,74;-830,42;-152,36;471,89;-2059,64;-2047,77;-801,14;-251,04;-140,58;-3240,54
9;40777,19;12731,0;12631,46;7419,62;73559,27;40163,01;13240,17;12678,52;7515,17;73596,87;40163,86;13035,92;12759,91;7752,44;73712,13;39751,21;13074,72;12662,75;7179,38;72668,06;41700,25;13850,7;12923,01;7294,4;75768,35;2,21;8,08;2,26;1,72;2,92;3,69;4,41;1,89;3,03;2,87;3,68;5,88;1,26;6,28;2,71;4,67;5,6;2,01;1,58;4,09;-923,06;-1119,7;-291,55;125,22;-2209,08;-1537,24;-610,53;-244,49;220,77;-2171,48;-1536,39;-814,78;-163,1;458,04;-2056,22;-1949,04;-775,98;-260,26;-115,02;-3100,29
