;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43689,52;12791,69;13637,98;7326,75;77445,94;43588,26;13138,05;13686,35;7535,57;77948,23;43003,05;12731,98;13738,09;7569,31;77042,43;47153,18;12175,06;13554,64;7347,72;80230,59
1;42549,55;12317,65;13396,43;7288,83;75552,46;42434,03;12647,19;13478,05;7498,88;76058,15;42058,34;12254,46;13544,66;7517,62;75375,07;45381,13;11811,89;13323,06;7269,65;77785,74
2;41463,2;11891,75;13176,62;7248,54;73780,1;41367,73;12201,42;13279,86;7455,03;74304,03;41122,71;11832,36;13360,16;7458,05;73773,27;44264,8;11452,44;13127,88;7193,53;76038,65
3;40472,58;11545,81;12991,37;7202,93;72212,7;40451,16;11835,58;13101,12;7399,72;72787,58;40210,0;11503,85;13190,92;7386,3;72291,08;43543,16;11119,24;12976,47;7181,11;74819,99
4;39573,88;11246,43;12817,93;7146,78;70785,02;39641,72;11543,49;12948,04;7340,2;71473,46;39353,1;11238,22;13032,86;7312,28;70936,46;42810,38;10847,22;12833,6;7163,54;73654,74
5;38761,73;10959,83;12635,16;7077,71;69434,42;38892,52;11307,83;12820,39;7283,0;70303,75;38589,99;10996,95;12880,61;7246,34;69713,9;42015,52;10612,31;12717,0;7129,84;72474,66
6;38070,65;10716,03;12464,04;7007,08;68257,8;38244,06;11107,56;12695,31;7220,4;69267,33;37959,97;10779,25;12734,22;7186,5;68659,94;41387,82;10406,31;12596,12;7076,45;71466,69
7;37531,09;10546,62;12331,86;6944,93;67354,51;37742,48;10930,38;12558,21;7147,19;68378,25;37489,86;10595,83;12599,8;7126,5;67811,99;40861,59;10204,35;12450,13;6974,35;70490,42
8;37117,29;10425,69;12248,96;6882,44;66674,37;37369,05;10802,63;12450,3;7082,52;67704,51;37155,16;10465,67;12502,48;7055,46;67178,78;40499,02;10056,98;12346,33;6919,54;69821,87
9;36788,3;10320,75;12200,13;6812,15;66121,33;37082,35;10748,49;12390,75;7043,34;67264,92;36902,83;10402,18;12441,7;6968,66;66715,37;40314,47;9986,72;12296,11;6834,27;69431,58
10;36498,75;10230,63;12084,92;6751,04;65565,34;36814,95;10744,73;12254,63;7013,36;66827,68;36616,81;10388,24;12295,26;6890,47;66190,78;39786,02;9824,72;12052,07;6801,14;68463,94
11;36178,01;10153,88;11817,06;6709,9;64858,84;36496,72;10755,28;11933,02;6969,27;66154,28;36186,33;10390,34;11960,08;6836,77;65373,53;39016,18;9582,11;11601,01;6760,78;66960,08
12;35658,84;10056,78;11452,04;6650,42;63818,08;36072,52;10739,9;11525,03;6892,8;65230,26;35584,8;10339,67;11531,4;6760,1;64215,97;38315,86;9409,28;11297,77;6667,61;65690,52
13;34878,36;9928,08;11085,69;6536,85;62428,99;35555,32;10696,5;11168,1;6775,43;64195,35;34871,19;10211,22;11144,13;6617,16;62843,69;37755,62;9283,76;11005,83;6522,53;64567,74
14;34287,68;9878,53;10833,25;6392,8;61392,26;35215,45;10779,52;10944,76;6642,43;63582,16;34362,66;10190,38;10893,71;6444,54;61891,29;37694,36;9362,58;10897,29;6369,28;64323,51
15;34321,85;10007,48;10781,64;6253,12;61364,09;35305,23;11117,4;10897,1;6525,91;63845,64;34341,16;10443,16;10832,6;6287,08;61904,0;38043,02;9539,14;10940,65;6273,67;64796,47
