;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;42909,19;14256,27;13908,52;7661,25;78735,23;42035,03;14329,6;14135,0;7715,86;78215,49;41600,43;13388,62;14235,66;7743,27;76967,97;46419,6;13453,71;13831,53;7518,28;81223,11
1;41361,33;13694,11;13640,56;7589,42;76285,41;40585,38;13705,14;13869,9;7655,7;75816,12;40135,38;12825,93;13960,27;7680,13;74601,72;45355,35;13239,99;13570,06;7504,14;79669,54
2;39944,14;13187,08;13392,87;7517,99;74042,09;39306,84;13172,25;13628,32;7591,37;73698,77;38813,45;12333,6;13713,61;7603,13;72463,78;44191,14;12905,3;13355,16;7481,46;77933,06
3;38764,29;12775,77;13179,53;7446,69;72166,28;38320,73;12791,52;13426,65;7520,43;72059,33;37745,87;11961,11;13514,2;7504,35;70725,53;43018,74;12496,64;13153,05;7391,4;76059,83
4;37832,32;12442,58;12989,68;7372,58;70637,17;37549,1;12499,76;13252,84;7447,43;70749,13;36916,55;11674,51;13339,84;7399,7;69330,6;42067,75;12185,31;12972,07;7323,71;74548,83
5;37126,48;12164,82;12810,92;7293,6;69395,82;36890,73;12227,82;13092,27;7375,96;69586,77;36280,28;11432,96;13166,57;7305,08;68184,9;41337,03;11923,15;12834,82;7248,49;73343,48
6;36591,81;11957,63;12649,5;7213,87;68412,8;36350,39;12006,44;12948,64;7299,07;68604,54;35802,93;11251,68;13004,21;7212,55;67271,37;40763,44;11757,68;12703,71;7162,01;72386,85
7;36182,75;11835,21;12518,86;7137,4;67674,21;35962,18;11875,44;12833,67;7212,96;67884,25;35465,99;11147,5;12872,47;7113,35;66599,3;40360,41;11672,03;12579,09;7082,44;71693,97
8;35924,36;11770,35;12442,78;7061,4;67198,9;35771,43;11810,98;12772,81;7136,99;67492,21;35302,62;11087,79;12796,8;7019,23;66206,46;40151,1;11598,38;12497,96;7026,52;71273,96
9;35853,3;11741,45;12420,74;6986,22;67001,7;35804,2;11787,73;12761,23;7089,45;67442,61;35339,99;11049,1;12770,77;6944,96;66104,81;40084,02;11574,48;12477,9;6989,66;71126,06
