;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;48357,2;15543,73;13984,61;7653,01;85538,55;47804,04;14985,51;14093,08;7801,32;84683,96;47805,34;14721,78;14328,21;7854,64;84709,97;51105,38;14199,66;14249,27;7729,39;87283,71
1;46938,21;14980,6;13777,58;7610,42;83306,82;46543,11;14452,87;13875,38;7761,22;82632,58;46634,13;14212,96;14091,36;7793,31;82731,76;49512,76;13783,41;13976,87;7624,59;84897,62
2;45601,47;14457,84;13563,65;7560,4;81183,37;45363,66;13966,82;13664,26;7710,2;80704,94;45516,16;13737,24;13873,3;7726,5;80853,2;48320,82;13330,54;13746,94;7555,14;82953,44
3;44419,4;14005,64;13341,28;7498,05;79264,38;44327,09;13561,38;13467,57;7641,82;78997,85;44492,09;13320,13;13686,51;7650,08;79148,81;47349,9;12958,82;13576,68;7499,91;81385,31
4;43425,09;13613,52;13130,36;7428,59;77597,56;43414,52;13220,24;13298,17;7567,57;77500,5;43552,22;12956,61;13518,33;7565,36;77592,53;46491,66;12615,73;13409,17;7434,59;79951,14
5;42625,98;13266,95;12949,24;7358,24;76200,41;42602,06;12920,4;13162,92;7498,74;76184,12;42691,74;12639,75;13353,95;7475,65;76161,09;45578,76;12296,93;13252,98;7390,6;78519,27
6;41966,52;12975,86;12788,68;7287,05;75018,1;41925,98;12662,4;13039,49;7428,02;75055,89;41975,85;12385,22;13195,09;7386,78;74942,94;44888,31;12080,81;13130,98;7322,63;77422,73
7;41400,05;12750,7;12642,28;7214,09;74007,12;41422,61;12453,57;12911,37;7348,49;74136,03;41460,95;12204,85;13052,57;7303,2;74021,57;44286,38;11928,05;13017,83;7215,54;76447,81
8;40978,82;12579,39;12542,45;7140,79;73241,46;41068,47;12304,97;12814,25;7273,4;73461,09;41098,29;12072,2;12957,07;7221,42;73348,98;43890,29;11788,6;12935,64;7159,12;75773,65
9;40745,28;12448,31;12502,49;7070,7;72766,79;40823,84;12224,45;12762,01;7216,76;73027,05;40818,59;11963,84;12909,93;7140,37;72832,73;43743,23;11640,76;12873,15;7092,15;75349,3
