;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43566,8;13088,75;13945,55;7557,66;78158,76;43643,29;13251,7;14114,22;7435,04;78444,25;43862,63;13416,9;14334,75;7660,05;79274,33;43512,68;12744,5;13833,02;7531,7;77621,91
1;42289,36;12612,12;13737,91;7517,19;76156,57;42373,5;12752,1;13913,39;7403,9;76442,88;42633,68;12876,9;14102,97;7632,19;77245,73;42068,55;12051,28;13875,2;7487,74;75482,77
2;41080,46;12171,76;13530,17;7468,38;74250,76;41180,84;12305,82;13703,31;7364,36;74554,33;41430,19;12391,09;13890,76;7587,02;75299,06;41180,47;11716,83;13706,3;7450,24;74053,84
3;39999,74;11794,95;13323,33;7405,7;72523,71;40129,2;11949,32;13484,04;7310,85;72873,41;40288,92;11997,82;13710,87;7513,88;73511,49;40341,64;11376,46;13447,73;7405,15;72570,97
4;39071,15;11472,88;13122,76;7334,94;71001,74;39229,49;11651,48;13292,94;7248,99;71422,91;39291,82;11671,99;13548,72;7428,69;71941,23;39714,55;11106,79;13249,52;7334,67;71405,53
5;38303,54;11192,69;12934,98;7263,42;69694,63;38477,55;11376,76;13159,62;7185,04;70198,96;38506,23;11382,97;13387,64;7349,47;70626,31;38982,65;10846,02;13068,69;7249,16;70146,52
6;37680,82;10961,2;12766,73;7193,27;68602,03;37861,76;11139,45;13045,53;7116,34;69163,08;37895,8;11141,18;13229,82;7276,14;69542,95;38049,9;10725,17;12922,23;7183,03;68880,34
7;37187,05;10786,03;12627,97;7124,41;67725,46;37375,51;10960,84;12914,49;7041,44;68292,28;37414,59;10963,47;13086,41;7204,11;68668,57;37549,15;10601,35;12823,55;7106,07;68080,12
8;36831,64;10658,01;12541,34;7053,16;67084,15;37039,46;10840,45;12807,87;6972,37;67660,15;37081,98;10851,13;12985,3;7128,9;68047,31;37433,32;10514,73;12718,01;7055,17;67721,23
9;36617,19;10565,46;12506,61;6979,08;66668,35;36854,49;10770,02;12751,17;6920,51;67296,2;36904,84;10796,01;12928,36;7049,86;67679,07;37392,14;10487,82;12589,94;7017,69;67487,59
