;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;41412,2;13016,35;13390,57;6975,94;74795,07;41038,78;13578,84;13600,38;7080,41;75298,41;40901,66;13344,62;13692,56;6975,13;74913,97;39343,87;10262,72;12990,7;7126,07;69723,35
1;40125,06;12608,99;13159,45;6913,04;72806,54;40043,09;13180,51;13374,32;7051,68;73649,6;39888,82;12924,68;13439,01;6956,45;73208,95;38150,98;10317,19;12669,54;7005,62;68143,33
2;38955,62;12240,71;12935,81;6848,48;70980,62;39068,25;12814,57;13162,84;7016,28;72061,93;38886,25;12537,19;13216,07;6920,73;71560,25;37410,47;10268,83;12639,71;6967,48;67286,5
3;37992,75;11939,1;12725,92;6782,06;69439,83;38147,86;12505,21;12977,98;6969,51;70600,55;37921,52;12207,73;13042,88;6857,62;70029,75;36834,73;9918,68;12365,79;6932,4;66051,6
4;37209,81;11685,79;12531,21;6719,4;68146,21;37366,43;12243,96;12821,71;6914,66;69346,76;37091,27;11934,26;12892,61;6783,54;68701,68;36322,06;9613,65;12271,64;6875,24;65082,59
5;36562,44;11460,85;12352,89;6664,38;67040,55;36791,07;12017,8;12690,96;6855,9;68355,74;36473,55;11707,78;12737,49;6716,35;67635,17;35722,4;9758,21;12092,38;6808,37;64381,36
6;36050,87;11284,1;12195,91;6608,15;66139,03;36368,29;11828,29;12572,54;6793,01;67562,12;36002,98;11519,06;12592,03;6652,79;66766,85;35347,23;9621,48;11972,43;6772,86;63714,01
7;35685,87;11175,33;12068,95;6542,4;65472,54;36037,26;11681,53;12459,25;6726,95;66904,99;35613,03;11365,4;12478,81;6586,85;66044,09;35099,39;9564,66;11965,4;6718,57;63348,02
8;35475,73;11114,51;11991,58;6473,75;65055,57;35828,27;11587,33;12378,14;6667,93;66461,67;35376,21;11270,48;12410,57;6522,38;65579,64;35005,06;9405,19;11882,62;6692,24;62985,1
9;35429,09;11084,0;11964,69;6412,43;64890,2;35774,33;11554,06;12337,25;6625,48;66291,13;35361,2;11253,65;12374,24;6464,64;65453,72;35057,89;9263,64;11857,67;6660,73;62839,93
10;35558,18;11115,5;11903,4;6368,12;64945,2;35828,33;11580,65;12234,5;6597,19;66240,66;35482,27;11290,57;12263,41;6414,64;65450,89;35352,65;8690,82;11885,71;6633,08;62562,26
11;35877,86;11242,58;11730,03;6341,07;65191,54;35953,24;11659,9;11987,13;6572,02;66172,29;35651,86;11352,42;11996,01;6370,31;65370,6;35993,49;8603,34;11734,9;6608,02;62939,75
12;36409,73;11457,0;11481,49;6294,19;65642,41;36232,53;11769,57;11699,91;6516,52;66218,53;35929,29;11436,19;11680,74;6321,48;65367,7;37304,2;8092,78;11216,4;6602,99;63216,37
13;37174,95;11755,55;11240,74;6197,94;66369,18;36776,97;11918,71;11513,04;6409,86;66618,58;36417,73;11572,42;11463,7;6257,8;65711,65;38840,94;8808,98;11199,11;6480,71;65329,74
14;38186,21;12196,88;11160,17;6090,44;67633,7;37685,98;12256,6;11520,93;6304,28;67767,78;37248,76;11900,15;11449,94;6176,26;66775,11;39089,61;9326,56;11341,25;6304,55;66061,96
15;39445,35;12826,89;11359,99;6024,45;69656,68;39005,0;12901,66;11776,72;6260,0;69943,38;38498,3;12521,2;11699,23;6085,54;68804,27;40702,04;9577,01;11705,44;6282,88;68267,36
16;40919,38;13578,53;11762,13;6043,67;72303,7;40575,05;13708,66;12214,15;6296,24;72794,11;39991,41;13280,02;12131,16;6033,77;71436,35;42424,98;10134,38;12120,7;6421,01;71101,07
17;42526,52;14342,01;12242,38;6168,72;75279,63;42187,56;14483,22;12727,1;6410,99;75808,87;41497,22;13978,9;12625,26;6066,93;74168,31;44100,84;10102,96;12632,5;6702,32;73538,61
18;44024,87;14949,51;12690,21;6336,96;78001,55;43640,03;15098,13;13169,46;6558,31;78465,93;42812,07;14508,73;13041,08;6183,04;76544,92;45264,66;12155,88;12938,41;6844,21;77203,16
19;45205,13;15288,29;13025,97;6482,09;80001,48;44790,83;15487,87;13431,93;6690,03;80400,66;43802,41;14822,63;13278,32;6358,8;78262,16;45916,58;12591,21;13103,02;7030,22;78641,03
20;46148,59;15524,13;13279,72;6606,61;81559,05;45735,86;15766,52;13592,55;6792,88;81887,8;44587,84;15033,88;13417,35;6533,76;79572,81;46751,13;13043,24;13335,74;7165,42;80295,54
21;46971,26;15837,72;13493,84;6721,37;83024,19;46580,39;16061,66;13749,47;6863,64;83255,17;45294,03;15266,62;13553,87;6653,51;80768,02;47531,34;13214,32;13460,6;7173,88;81380,14
22;47637,18;16190,83;13650,32;6801,96;84280,3;47229,89;16375,37;13894,01;6904,49;84403,76;45817,75;15528,26;13664,24;6725,15;81735,4;48055,86;13894,84;13595,78;7229,25;82775,73
23;48065,72;16454,72;13720,67;6824,67;85065,77;47580,83;16638,42;13985,64;6917,82;85122,71;46045,74;15752,51;13700,91;6765,35;82264,51;48449,4;14323,8;13735,09;7225,36;83733,64
24;48149,41;16357,3;13694,83;6803,84;85005,38;47693,63;16622,0;13963,38;6901,59;85180,59;46053,48;15695,06;13639,9;6767,51;82155,96;48308,85;14400,08;13780,46;7168,31;83657,7
25;47899,84;15789,73;13591,59;6767,28;84048,44;47708,49;16222,2;13811,84;6861,07;84603,61;45997,57;15238,55;13498,38;6728,25;81462,74;47564,22;14387,35;13541,8;7045,17;82538,54
26;47831,74;15439,3;13526,68;6758,42;83556,13;47920,81;15994,38;13718,61;6835,33;84469,12;46170,09;14951,49;13434,36;6680,11;81236,05;47419,29;14313,23;13310,99;7044,09;82087,6
27;48383,27;15911,88;13600,3;6812,69;84708,14;48542,17;16427,68;13852,07;6861,47;85683,38;46782,08;15345,55;13583,22;6661,33;82372,18;48234,03;13959,35;13518,19;7186,35;82897,92
28;49183,29;16691,49;13753,61;6917,78;86546,17;49293,72;17087,3;14100,97;6935,04;87417,04;47584,77;16019,13;13848,82;6696,88;84149,6;48621,64;14209,3;13691,05;7337,51;83859,51
29;49765,16;17148,28;13902,18;7045,64;87861,26;49852,91;17449,06;14310,83;7037,04;88649,84;48265,07;16461,41;14096,46;6796,6;85619,54;48824,4;14084,0;13807,82;7454,79;84171,0
30;50089,61;17318,93;14018,31;7152,95;88579,8;50212,78;17555,21;14433,75;7131,88;89333,62;48712,47;16637,95;14268,52;6923,23;86542,17;48957,3;14338,48;13942,07;7507,45;84745,3
31;50232,42;17380,23;14084,87;7203,19;88900,72;50443,79;17562,03;14459,77;7186,94;89652,53;48915,25;16644,58;14337,98;7031,67;86929,47;49140,92;14203,7;13912,38;7534,16;84791,15
32;50302,07;17403,2;14070,49;7202,16;88977,91;50610,51;17515,29;14423,98;7198,12;89747,91;49054,35;16621,59;14323,09;7092,66;87091,69;49258,88;14264,34;13901,74;7476,34;84901,3
33;50306,0;17396,13;13945,39;7163,18;88810,7;50691,34;17423,36;14340,13;7167,7;89622,53;49232,0;16662,09;14232,44;7087,98;87214,51;49199,99;14128,49;13883,76;7395,06;84607,31
34;49814,82;17222,48;13700,47;7087,46;87825,23;50325,9;17255,32;14091,48;7094,86;88767,56;49043,16;16625,84;13990,66;7027,59;86687,25;48593,7;14314,52;13242,06;7288,59;83438,87
35;48536,71;16755,24;13370,03;6975,02;85636,99;49244,04;16954,98;13624,12;6979,84;86802,99;48153,28;16349,21;13579,25;6927,52;85009,26;47157,38;13184,0;12345,53;7101,77;79788,69
36;47167,2;16050,52;13141,2;6833,2;83192,12;47875,31;16404,38;13265,88;6830,09;84375,66;47017,16;15808,4;13291,27;6799,73;82916,55;46790,74;13200,46;12039,55;6921,75;78952,5
37;46478,81;15262,14;13165,14;6684,7;81590,79;46806,6;15599,76;13308,52;6671,84;82386,72;46239,3;15098,37;13376,04;6663,84;81377,53;46140,43;13046,2;12431,52;6769,74;78387,9
38;46564,86;14751,69;13296,16;6606,07;81218,78;46554,66;15056,11;13517,87;6599,13;81727,76;46233,4;14649,38;13596,53;6574,3;81053,62;46770,1;13042,13;12854,06;6994,89;79661,18
39;47266,56;14790,7;13358,09;6653,99;82069,34;47368,32;15205,3;13600,87;6680,7;82855,19;47157,57;14802,94;13669,42;6579,81;82209,74;48528,22;12579,03;12969,13;7107,81;81184,2
40;48095,88;15082,61;13349,64;6751,76;83279,89;48495,1;15627,98;13554,92;6816,2;84494,2;48338,16;15210,18;13612,44;6671,14;83831,91;48947,8;13958,38;12938,19;7208,13;83052,5
41;48605,61;15280,44;13325,16;6815,81;84027,01;49150,04;15831,52;13471,56;6896,89;85350,01;49072,25;15458,65;13533,97;6817,64;84882,51;49394,5;14206,07;12893,8;7239,55;83733,93
