;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;44941,25;15273,92;14057,04;7348,07;81620,28;44512,51;14967,93;13814,51;7162,13;80457,08;43975,66;15096,69;14026,52;7211,51;80310,38;43187,92;13269,1;13564,28;7225,99;77247,28
1;43480,11;14752,06;13796,32;7283,62;79312,11;43071,17;14384,49;13558,05;7120,78;78134,49;42619,33;14539,38;13757,54;7147,59;78063,85;40984,73;12656,66;13255,35;7224,5;74121,24
2;42123,92;14282,06;13546,82;7217,92;77170,72;41732,96;13870,4;13318,6;7069,43;75991,39;41335,02;14031,77;13516,76;7076,39;75959,94;39725,32;12487,18;13082,69;7047,99;72343,19
3;40961,37;13898,61;13317,94;7149,48;75327,4;40586,44;13472,69;13110,93;7002,21;74172,27;40187,2;13610,81;13322,72;6993,16;74113,88;38706,04;12081,15;12859,58;6984,92;70631,7
4;40016,06;13567,71;13111,79;7075,87;73771,44;39661,87;13149,06;12940,84;6929,74;72681,5;39210,19;13262,48;13155,26;6903,23;72531,16;37824,44;11775,4;12691,18;6919,83;69210,85
5;39284,21;13256,58;12928,63;6996,22;72465,64;38959,0;12850,83;12806,2;6862,79;71478,81;38426,18;12964,19;12991,55;6813,93;71195,85;37273,45;11552,55;12496,99;6837,44;68160,43
6;38717,62;13006,01;12768,38;6916,67;71408,68;38413,88;12593,17;12682,04;6796,17;70485,26;37838,91;12710,05;12836,66;6730,29;70115,92;36837,43;11426,1;12398,22;6754,71;67416,45
7;38273,55;12855,76;12635,75;6842,75;70607,81;37973,4;12401,07;12552,85;6724,29;69651,62;37445,34;12502,5;12705,06;6655,32;69308,23;36649,78;11287,64;12306,59;6694,71;66938,72
8;37975,43;12767,85;12554,81;6770,4;70068,49;37691,4;12275,15;12463,62;6655,89;69086,05;37233,51;12360,64;12620,93;6586,04;68801,12;36265,51;11194,59;12234,2;6718,33;66412,63
9;37858,04;12703,7;12529,14;6698,07;69788,95;37619,78;12209,37;12437,17;6601,61;68867,92;37182,88;12300,01;12583,08;6520,65;68586,62;36583,82;11172,5;12243,96;6660,83;66661,1
10;37935,16;12700,22;12460,9;6643,9;69740,18;37695,63;12195,57;12347,19;6565,37;68803,76;37247,34;12305,16;12479,27;6468,01;68499,77;36631,41;11243,65;12074,62;6597,46;66547,15
11;38204,11;12797,99;12261,27;6615,63;69879,0;37847,71;12221,47;12086,6;6540,62;68696,4;37390,3;12348,57;12217,62;6430,99;68387,48;36940,48;11466,62;11778,15;6572,32;66757,57
12;38617,36;12976,74;11978,87;6559,76;70132,73;38086,21;12260,26;11774,4;6485,69;68606,56;37638,67;12385,56;11899,02;6377,8;68301,05;37619,77;11492,78;11379,04;6413,21;66904,79
13;39153,51;13224,59;11709,21;6433,14;70520,45;38483,69;12322,57;11571,73;6371,61;68749,6;38067,14;12418,38;11665,04;6280,38;68430,94;38360,58;11847,36;11266,01;6305,38;67779,33
14;39940,77;13623,98;11597,67;6295,35;71457,77;39280,61;12583,26;11582,19;6255,31;69701,37;38877,9;12654,42;11627,24;6160,24;69319,81;39618,95;12321,13;11411,21;6252,11;69603,4
15;41091,62;14245,17;11758,52;6223,04;73318,35;40641,78;13185,38;11857,79;6205,56;71890,51;40199,22;13263,68;11853,56;6057,3;71373,75;41391,8;13076,58;11827,58;6263,28;72559,26
16;42506,23;15015,41;12131,54;6258,46;75911,64;42261,26;13980,53;12301,72;6252,71;74796,22;41736,22;14061,55;12267,4;6035,33;74100,5;43091,53;13663,36;12350,91;6313,72;75419,52
17;44017,3;15810,14;12607,74;6413,31;78848,5;43771,75;14760,48;12784,47;6399,85;77716,55;43144,26;14804,83;12749,76;6139,06;76837,92;44062,25;14221,04;12933,08;6614,71;77831,09
18;45400,1;16440,47;13057,58;6611,45;81509,6;45031,17;15368,94;13194,77;6579,42;80174,3;44302,8;15370,62;13156,51;6312,99;79142,92;44951,89;14741,42;13236,76;6786,18;79716,25
19;46480,61;16775,87;13380,8;6774,37;83411,65;45993,25;15720,91;13457,1;6722,22;81893,49;45176,51;15708,21;13382,97;6486,97;80754,67;46480,06;14919,14;13356,69;6853,04;81608,94
20;47345,11;16983,54;13614,94;6901,96;84845,54;46769,78;15964,29;13620,86;6823,13;83178,07;45846,86;15935,54;13507,38;6632,47;81922,25;46872,09;15258,51;13533,37;6990,18;82654,15
21;48100,39;17252,58;13814,61;7008,05;86175,64;47462,3;16259,58;13753,43;6892,36;84367,67;46390,16;16181,93;13625,86;6735,41;82933,37;47289,84;15539,64;13725,2;7022,89;83577,57
22;48674,91;17561,86;13965,01;7084,07;87285,85;47973,31;16584,66;13869,21;6937,51;85364,68;46745,39;16453,75;13723,13;6797,89;83720,16;47675,55;15792,4;13812,76;7079,3;84360,01
23;48969,91;17801,46;14038,84;7117,96;87928,17;48199,14;16842,5;13954,85;6961,08;85957,57;46845,44;16681,05;13757,36;6823,93;84107,78;48097,38;16181,34;13732,89;7125,41;85137,02
24;48956,14;17716,56;14028,18;7106,39;87807,26;48210,49;16819,0;13939,18;6947,81;85916,49;46736,2;16611,54;13691,9;6809,27;83848,9;48222,52;16095,22;13692,31;7098,43;85108,49
25;48711,86;17203,87;13948,92;7062,07;86926,73;48154,91;16431,1;13790,19;6895,13;85271,33;46546,23;16130,51;13533,79;6759,7;82970,23;47849,84;15514,46;13506,63;7034,1;83905,03
26;48675,9;16911,01;13892,78;7053,43;86533,12;48312,92;16236,9;13690,32;6869,18;85109,31;46621,77;15856,05;13459,51;6729,87;82667,21;47709,98;15700,88;13526,51;7043,76;83981,13
27;49199,81;17409,23;13943,29;7139,57;87691,91;48884,51;16720,34;13808,36;6931,05;86344,26;47218,24;16336,24;13618,97;6771,57;83945,03;48641,59;16504,41;13744,55;7204,77;86095,32
28;49925,56;18213,23;14075,68;7286,78;89501,24;49614,48;17427,41;14044,1;7053,2;88139,18;48010,15;17106,43;13886,24;6876,55;85879,37;49056,82;16972,45;14077,76;7359,16;87466,2
29;50422,61;18722,61;14240,26;7440,84;90826,32;50192,64;17814,41;14251,6;7188,81;89447,46;48610,45;17589,72;14098,94;7017,68;87316,79;49491,64;17087,4;14353,8;7519,84;88452,68
30;50680,14;18933,08;14396,23;7558,47;91567,93;50544,11;17916,77;14371,15;7302,77;90134,79;48966,66;17773,02;14224,79;7152,51;88116,99;50278,1;17711,67;14441,06;7602,91;90033,74
31;50787,23;18978,64;14493,13;7609,0;91868,0;50682,7;17892,57;14380,94;7367,69;90323,9;49132,83;17782,59;14268,81;7242,2;88426,44;49823,14;17755,28;14249,42;7585,93;89413,77
32;50812,96;18950,32;14432,97;7601,28;91797,53;50741,81;17811,49;14324,58;7375,48;90253,37;49254,4;17738,22;14255,08;7277,82;88525,52;49743,76;17703,82;14156,9;7583,76;89188,24
