;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;44188,32;15236,19;13917,87;7244,81;80587,18;45090,76;15086,35;14124,0;7424,42;81725,53;44487,87;14836,2;14294,42;7448,45;81066,93;42900,1;12605,26;13071,27;7366,97;75943,6
1;42798,15;14694,69;13679,63;7184,47;78356,93;43657,08;14517,72;13875,45;7377,17;79427,42;43115,31;14262,79;14030,93;7399,12;78808,15;41423,46;12430,93;13004,65;7280,53;74139,56
2;41505,93;14202,47;13444,64;7122,43;76275,47;42331,95;14012,58;13637,46;7319,87;77301,86;41825,48;13746,51;13786,95;7333,57;76692,52;40235,6;12064,85;12813,47;7226,17;72340,09
3;40391,21;13795,39;13217,49;7057,29;74461,39;41203,49;13613,8;13420,74;7247,04;75485,08;40690,77;13328,25;13576,47;7242,55;74838,05;39189,62;11657,83;12592,23;7144,15;70583,83
4;39459,93;13455,63;13008,01;6988,91;72912,49;40277,96;13281,85;13236,72;7171,43;73967,96;39742,07;12983,93;13391,5;7144,79;73262,28;38248,89;11353,55;12500,8;7042,74;69145,98
5;38703,47;13160,39;12824,37;6917,62;71605,85;39539,71;12973,34;13091,2;7104,5;72708,75;38991,56;12684,04;13221,54;7058,94;71956,08;37980,46;11097,53;12360,37;6932,31;68370,68
6;38128,55;12920,72;12662,68;6844,48;70556,44;38967,33;12711,89;12966,85;7034,49;71680,57;38418,16;12442,46;13068,12;6975,5;70904,24;37327,96;10851,02;12249,06;6867,84;67295,88
7;37738,13;12749,8;12523,58;6770,59;69782,1;38543,81;12527,2;12851,2;6950,71;70872,92;38002,03;12276,26;12938,79;6884,28;70101,36;36924,62;10682,21;12125,86;6803,83;66536,52
8;37504,83;12635,29;12437,8;6696,43;69274,36;38275,7;12406,25;12774,29;6869,82;70326,06;37761,66;12171,85;12853,17;6800,66;69587,34;36741,66;10601,59;11996,05;6757,61;66096,9
9;37408,75;12567,13;12415,24;6624,73;69015,85;38167,06;12331,69;12743,54;6810,43;70052,71;37706,65;12113,64;12807,23;6739,68;69367,2;36610,6;10594,29;11936,26;6692,49;65833,65
10;37490,21;12569,78;12352,37;6567,79;68980,15;38188,5;12311,46;12633,42;6771,25;69904,62;37772,9;12108,64;12690,17;6689,47;69261,18;36734,25;10559,8;11792,4;6659,15;65745,6
11;37779,95;12665,06;12154,21;6529,3;69128,51;38310,54;12350,34;12344,19;6740,03;69745,1;37898,47;12159,08;12414,1;6633,88;69105,52;36921,02;10833,06;11489,9;6612,96;65856,94
12;38210,2;12829,63;11873,28;6468,78;69381,88;38536,84;12415,25;12012,22;6680,39;69644,69;38103,81;12225,54;12089,39;6566,48;68985,23;37083,21;11094,21;11101,51;6496,58;65775,5
13;38737,84;13056,35;11609,45;6353,53;69757,18;38920,36;12507,1;11811,19;6568,11;69806,75;38463,44;12305,6;11864,58;6483,59;69117,21;38798,96;11262,64;10960,59;6351,12;67373,32
14;39516,95;13448,18;11504,45;6226,08;70695,67;39678,28;12800,86;11827,95;6451,58;70758,67;39185,61;12586,63;11842,35;6382,54;69997,12;38901,82;11648,07;11140,13;6237,58;67927,6
15;40679,66;14088,8;11666,59;6144,62;72579,67;40967,19;13437,81;12099,01;6390,64;72894,65;40414,75;13219,44;12081,95;6274,01;71990,15;40901,66;12504,5;11622,75;6162,06;71190,97
16;42073,3;14874,7;12028,66;6154,9;75131,56;42537,02;14250,33;12546,5;6418,09;75751,95;41906,2;14018,98;12514,68;6220,99;74660,84;42619,78;13141,05;12047,23;6330,75;74138,81
17;43486,39;15651,68;12478,66;6277,85;77894,58;44070,42;15016,78;13057,17;6543,06;78687,43;43353,87;14748,28;13030,25;6278,64;77411,05;44161,34;13598,11;12531,99;6580,77;76872,21
18;44756,98;16250,05;12900,84;6447,51;80355,38;45387,44;15608,3;13490,62;6706,97;81193,32;44595,28;15298,63;13479,97;6418,66;79792,54;45426,46;13896,41;13257,37;6733,05;79313,29
19;45776,37;16565,7;13211,35;6592,88;82146,3;46392,95;15966,44;13744,18;6847,21;82950,78;45537,95;15633,33;13751,18;6592,23;81514,69;46347,81;14099,97;12971,35;6852,35;80271,48
20;46599,16;16772,47;13457,73;6709,67;83539,02;47193,77;16221,49;13893,16;6952,86;84261,27;46225,84;15875,59;13913,88;6751,98;82767,3;47102,0;14867,74;13290,15;6932,9;82192,78
21;47298,04;17056,43;13694,76;6806,11;84855,35;47898,46;16513,9;14033,49;7026,06;85471,91;46723,18;16153,68;14057,09;6860,24;83794,19;47709,73;14813,95;13978,11;6954,36;83456,14
22;47854,71;17374,43;13875,0;6874,06;85978,2;48420,63;16836,15;14165,77;7069,46;86492,01;47038,77;16456,18;14163,13;6916,64;84574,72;48366,7;15377,19;14169,84;7061,46;84975,2
23;48213,41;17596,71;13940,85;6903,51;86654,48;48661,17;17106,19;14257,22;7083,2;87107,78;47166,24;16695,0;14191,43;6929,22;84981,89;49103,69;15809,77;14077,35;6955,0;85945,81
24;48259,59;17476,09;13896,48;6893,62;86525,77;48664,94;17091,94;14237,22;7056,76;87050,86;47093,85;16615,14;14116,35;6902,59;84727,94;49358,92;15596,68;14016,36;7008,91;85980,88
25;47986,11;16924,08;13781,55;6856,05;85547,79;48560,69;16689,88;14079,39;6992,36;86322,32;46886,53;16106,28;13954,16;6846,83;83793,8;48777,12;14845,92;13612,23;6947,23;84182,5
26;47874,24;16604,38;13715,87;6843,52;85038,0;48668,72;16460,7;13972,27;6953,83;86055,52;46921,04;15803,71;13873,79;6797,61;83396,14;48897,99;14780,17;13461,87;7010,96;84150,99
27;48336,49;17096,65;13797,34;6903,01;86133,48;49224,33;16898,91;14089,08;6999,17;87211,48;47493,05;16270,09;14019,23;6791,1;84573,48;49293,29;15307,7;13783,78;7165,03;85549,8
28;49022,02;17892,38;13955,93;7017,63;87887,96;49931,26;17569,95;14326,71;7101,61;88929,52;48262,09;17031,88;14282,11;6840,06;86416,15;49912,05;15683,52;14065,95;7324,54;86986,05
29;49498,32;18370,39;14097,73;7152,37;89118,82;50439,83;17945,48;14536,91;7216,47;90138,69;48822,28;17501,13;14514,61;6943,04;87781,07;50441,51;15665,39;14202,98;7461,85;87771,73
30;49769,76;18546,92;14201,07;7263,65;89781,4;50718,16;18051,04;14667,03;7312,38;90748,62;49142,3;17668,45;14663,59;7065,25;88539,58;50861,5;15643,7;14420,07;7496,37;88421,64
31;49939,08;18579,18;14263,12;7315,59;90096,97;50829,63;18030,97;14699,16;7365,79;90925,56;49295,58;17667,06;14711,98;7166,37;88840,99;50475,25;15600,92;14488,62;7466,78;88031,58
32;50065,8;18550,76;14284,3;7311,68;90212,54;50900,92;17950,99;14658,49;7371,16;90881,56;49399,92;17622,13;14692,38;7217,57;88931,99;50486,14;15584,99;13726,48;7438,37;87235,99
33;50104,12;18490,04;14248,7;7263,58;90106,44;50964,88;17840,27;14553,34;7327,92;90686,41;49487,21;17606,59;14613,83;7199,41;88907,04;50236,69;15763,54;13522,7;7350,73;86873,66
34;49630,14;18278,23;14072,04;7176,1;89156,5;50615,8;17660,35;14281,44;7237,41;89795,0;49201,33;17492,61;14341,59;7118,82;88154,36;49676,52;15719,61;13358,15;7236,7;85990,98
35;48377,04;17792,74;13720,69;7054,25;86944,72;49534,06;17343,03;13802,76;7103,72;87783,57;48269,16;17133,09;13811,6;6990,35;86204,2;48084,27;15183,54;12746,68;7065,04;83079,53
36;47084,39;17042,87;13432,29;6910,67;84470,23;48182,94;16768,84;13436,91;6940,01;85328,69;47137,49;16504,62;13386,46;6832,78;83861,35;47810,33;14709,46;12586,13;6887,7;81993,63
37;46528,93;16154,06;13424,23;6770,88;82878,11;47182,21;15941,48;13466,14;6776,06;83365,89;46384,52;15706,66;13396,46;6675,57;82163,21;46943,7;13823,32;12976,91;6738,42;80482,34
38;46629,6;15584,28;13561,72;6704,47;82480,08;46994,78;15408,75;13663,56;6699,11;82766,2;46394,0;15206,48;13615,98;6586,6;81803,06;47919,41;14001,73;13314,55;6904,76;82140,45
39;47102,04;15685,52;13660,74;6760,93;83209,23;47804,46;15622,39;13744,52;6771,89;83943,25;47289,59;15374,77;13745,54;6620,42;83030,32;49267,4;14309,74;13307,78;7015,28;83900,2
40;47706,41;16053,32;13692,5;6865,32;84317,55;48835,55;16105,74;13702,44;6901,77;85545,49;48348,97;15828,01;13746,16;6739,82;84662,96;49833,44;14791,86;13283,9;7097,99;85007,2
41;48226,6;16224,45;13685,2;6936,39;85072,64;49303,42;16311,42;13620,72;6986,03;86221,59;48851,89;16112,14;13677,21;6887,61;85528,85;49745,48;14665,48;13245,77;7138,57;84795,3
42;48497,07;16257,14;13739,67;6991,84;85485,71;49347,12;16337,5;13664,66;7037,0;86386,28;48932,25;16245,08;13731,04;7018,47;85926,85;49762,2;14630,82;13396,23;7199,08;84988,33
43;48400,11;16294,69;13926,82;7063,15;85684,77;49239,05;16378,94;13941,69;7088,5;86648,18;48844,64;16329,91;14043,12;7102,73;86320,4;49570,04;14687,45;13756,61;7259,91;85274,01
44;47959,04;16299,26;14125,29;7137,71;85521,3;48861,12;16372,93;14245,89;7145,44;86625,39;48472,26;16338,42;14388,32;7161,23;86360,23;48878,6;14847,11;13908,29;7322,84;84956,84
45;47246,46;16211,23;14207,04;7197,55;84862,28;48074,06;16228,0;14361,83;7205,59;85869,48;47681,62;16231,17;14527,41;7221,24;85661,44;47549,35;14687,73;13893,04;7408,54;83538,66
46;46391,11;16065,13;14209,73;7247,22;83913,19;47044,22;15995,71;14349,24;7267,29;84656,45;46643,78;16055,22;14525,43;7285,12;84509,55;46427,72;14406,86;13869,65;7397,04;82101,26
