;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;48414,77;15665,25;13816,81;7643,52;85540,36;48080,98;14358,33;13632,84;7591,72;83663,87;48131,86;14173,38;13574,16;7980,68;83860,08;46707,33;15257,98;13795,69;7769,19;83530,19
1;46808,96;15065,46;13578,55;7585,94;83038,91;46678,71;13827,77;13382,22;7540,92;81429,61;46749,7;13674,13;13325,62;7915,94;81665,39;45255,27;14630,29;13453,27;7659,58;80998,41
2;45336,27;14526,01;13343,25;7525,24;80730,78;45376,71;13346,95;13151,11;7478,18;79352,95;45468,65;13227,54;13096,09;7829,4;79621,68;43900,91;14097,73;13196,33;7558,96;78753,93
3;44103,97;14089,43;13115,38;7458,74;78767,51;44254,89;12953,71;12954,27;7397,74;77560,62;44364,24;12871,06;12899,86;7710,4;77845,56;43015,91;13662,12;13033,52;7493,77;77205,33
4;43115,75;13726,93;12905,33;7385,48;77133,48;43311,76;12638,36;12787,4;7318,51;76056,03;43409,68;12581,44;12732,29;7592,59;76316,0;42194,91;13304,79;12827,4;7424,7;75751,8
5;42341,49;13407,17;12722,03;7305,99;75776,7;42526,35;12383,04;12641,48;7257,26;74808,13;42568,51;12327,72;12584,01;7506,2;74986,43;41505,17;13017,65;12599,1;7335,31;74457,23
6;41719,32;13159,8;12562,8;7224,93;74666,85;41881,31;12184,81;12507,77;7197,43;73771,32;41867,83;12108,99;12445,65;7423,21;73845,68;40937,07;12803,99;12450,27;7250,85;73442,17
7;41202,68;13013,78;12427,82;7146,68;73790,97;41370,27;12042,18;12384,59;7121,49;72918,53;41345,4;11932,56;12315,48;7314,86;72908,3;40542,14;12654,87;12373,14;7155,19;72725,34
8;40838,24;12934,39;12340,6;7070,49;73183,71;41027,26;11944,56;12298,26;7041,11;72311,19;41018,01;11808,47;12222,12;7207,61;72256,22;40174,82;12537,6;12343,94;7094,94;72151,3
9;40677,57;12887,95;12306,85;6997,3;72869,67;40879,55;11889,9;12255,08;6973,84;71998,37;40880,47;11749,56;12175,38;7132,11;71937,51;39835,94;12448,77;12407,1;7033,25;71725,07
10;40698,81;12908,78;12237,79;6940,15;72785,53;40886,98;11919,28;12153,47;6931,37;71891,1;40860,71;11776,81;12079,18;7080,45;71797,15;39994,1;12510,92;12296,61;6991,89;71793,52
11;40860,0;13035,29;12051,29;6903,22;72849,8;40990,03;12057,77;11907,76;6910,86;71866,41;40881,21;11893,17;11848,81;7031,18;71654,38;40510,17;12761,62;11933,88;6948,38;72154,04
12;41112,34;13254,25;11786,33;6843,3;72996,22;41119,34;12223,02;11603,94;6857,12;71803,42;40909,44;12021,02;11550,74;6947,25;71428,45;40898,25;12945,18;11638,33;6845,18;72326,93
13;41469,9;13562,65;11526,17;6725,39;73284,11;41294,72;12370,64;11369,65;6730,43;71765,44;41007,03;12121,69;11291,71;6805,7;71226,13;41017,1;13043,29;11362,82;6674,62;72097,84
14;42205,2;14049,91;11410,17;6594,63;74259,9;41902,7;12715,31;11327,48;6605,14;72550,64;41567,2;12392,93;11188,42;6655,62;71804,17;41914,86;13544,72;11451,23;6580,72;73491,53
15;43537,85;14780,63;11551,21;6511,67;76381,35;43256,4;13437,82;11553,02;6565,92;74813,15;42899,1;13008,64;11324,21;6560,74;73792,68;43446,74;14457,8;11910,22;6579,33;76394,09
16;45217,55;15627,51;11900,21;6519,13;79264,41;45008,63;14324,21;11938,94;6624,43;77896,22;44644,05;13811,0;11639,02;6571,18;76665,25;45227,4;15228,56;12384,34;6699,25;79539,55
17;46910,35;16420,38;12359,83;6635,25;82325,81;46708,59;15099,99;12347,88;6764,55;80921,02;46341,66;14573,81;12030,46;6709,54;79655,47;47269,35;15900,52;12925,06;6944,17;83039,1
18;48417,56;17009,45;12801,68;6798,66;85027,34;48151,11;15643,12;12705,12;6931,86;83431,21;47792,59;15128,92;12370,34;6901,73;82193,59;48617,6;16394,05;13295,0;7107,55;85414,21
19;49615,41;17310,15;13124,24;6943,02;86992,82;49244,41;15920,44;12966,21;7071,98;85203,04;48902,86;15392,37;12564,34;7067,06;83926,62;49679,78;16657,91;13494,51;7171,14;87003,34
20;50544,37;17478,6;13364,55;7061,51;88449,03;50104,66;16101,82;13145,23;7168,99;86520,7;49738,82;15558,91;12679,37;7195,0;85172,11;50436,01;16959,57;13624,9;7257,23;88277,71
21;51273,47;17688,29;13575,7;7158,83;89696,3;50849,65;16356,35;13270,09;7222,12;87698,21;50377,37;15826,05;12796,32;7290,51;86290,25;51244,51;17298,79;13677,9;7364,01;89585,22
22;51821,63;17941,63;13736,59;7226,34;90726,19;51395,88;16646,87;13365,41;7252,8;88660,96;50777,29;16123,43;12890,58;7350,12;87141,43;51605,16;17583,34;13715,87;7376,52;90280,89
23;52174,56;18149,6;13813,72;7254,17;91392,05;51641,92;16859,22;13438,68;7277,38;89217,2;50888,08;16295,6;12919,09;7368,01;87470,78;51872,37;17885,96;13749,08;7341,68;90849,09
24;52235,36;18028,54;13798,41;7241,0;91303,3;51615,83;16777,55;13431,96;7269,65;89094,99;50740,22;16114,3;12870,49;7337,24;87062,26;51844,61;17629,82;13673,02;7296,0;90443,45
25;52006,68;17445,5;13709,11;7198,42;90359,71;51441,26;16316,99;13315,19;7214,54;88287,97;50463,81;15510,87;12765,69;7266,95;86007,33;51599,44;16756,85;13473,25;7201,12;89030,67
26;51972,25;17064,87;13648,24;7180,97;89866,34;51494,65;16018,53;13235,17;7183,77;87932,12;50506,41;15127,55;12723,1;7231,57;85588,63;51901,27;16690,25;13483,07;7195,66;89270,24
27;52542,54;17480,7;13706,19;7236,71;90966,14;52059,91;16364,34;13330,28;7246,6;89001,13;51201,1;15522,33;12842,33;7297,18;86862,94;52908,22;17488,92;13666,23;7330,25;91393,62
28;53354,0;18208,35;13841,4;7344,49;92748,23;52798,13;16975,36;13528,36;7375,49;90677,34;52105,41;16205,15;13050,5;7431,23;88792,3;53647,22;17844,11;13844,16;7420,85;92756,34
29;53951,44;18645,94;13986,4;7466,28;94050,06;53307,66;17367,77;13717,58;7519,07;91912,08;52706,86;16584,28;13246,55;7580,22;90117,91;54206,72;17847,68;14047,24;7518,54;93620,19
30;54287,16;18801,29;14102,3;7565,53;94756,27;53558,75;17499,88;13837,93;7627,52;92524,07;52988,47;16709,14;13389,26;7705,63;90792,5;54286,24;17843,14;14074,77;7605,18;93809,33
31;54416,83;18820,01;14160,9;7613,02;95010,77;53617,5;17454,29;13858,21;7665,75;92595,77;53063,09;16759,16;13459,51;7778,84;91060,59;54024,65;17765,26;13895,87;7666,57;93352,35
32;54402,18;18789,28;14148,38;7607,41;94947,25;53561,62;17368,91;13810,62;7656,13;92397,27;53067,31;16792,6;13466,83;7795,84;91122,58;53819,29;17701,01;13812,45;7674,62;93007,38
33;54212,92;18742,14;14049,95;7554,68;94559,69;53389,05;17342,27;13714,69;7623,73;92069,74;53020,71;16813,17;13410,51;7759,67;91004,05;53620,79;17686,97;13836,64;7603,69;92748,1
34;53444,64;18553,69;13832,57;7462,33;93293,23;52767,38;17260,34;13475,98;7547,22;91050,92;52450,8;16727,54;13220,32;7676,84;90075,5;52628,51;17375,99;13509,11;7488,5;91002,11
35;51838,75;18101,07;13502,08;7339,04;90780,94;51461,32;16980,13;13054,01;7408,11;88903,56;51018,55;16429,55;12879,59;7558,71;87886,4;50851,05;16805,22;12802,8;7327,15;87786,21
36;50093,95;17427,59;13238,1;7196,65;87956,29;49954,67;16455,52;12737,97;7245,73;86393,89;49410,66;15858,72;12655,25;7432,49;85357,13;49416,87;16211,69;12640,69;7196,01;85465,26
37;49031,35;16671,25;13203,11;7059,12;85964,83;48877,76;15754,3;12786,82;7114,97;84533,86;48450,93;15079,24;12774,87;7331,74;83636,78;48584,56;15464,1;12939,2;7086,87;84074,72
38;49004,48;16182,53;13317,38;6995,6;85499,99;48727,95;15302,97;13008,74;7075,08;84114,75;48485,76;14608,29;13024,85;7299,53;83418,43;49072,72;15288,17;13146,47;7101,92;84609,28
39;50018,09;16221,09;13452,62;7055,38;86747,17;49688,97;15443,09;13153,35;7156,63;85442,04;49513,63;14856,78;13148,37;7362,47;84881,24;50902,2;15598,66;13322,21;7287,89;87110,96
40;51149,23;16470,83;13528,51;7163,03;88311,6;50823,12;15817,75;13186,74;7270,99;87098,61;50618,72;15357,68;13156,76;7471,68;86604,84;51646,0;15889,9;13374,28;7371,25;88281,44
41;51536,45;16570,22;13517,44;7235,79;88859,89;51215,42;16007,72;13155,35;7329,55;87708,05;50966,01;15581,34;13137,07;7570,96;87255,37;51477,92;16261,2;13255,44;7393,08;88387,65
42;51491,89;16551,88;13554,4;7286,31;88884,49;51163,2;16042,88;13210,32;7362,88;87779,28;50957,92;15625,47;13211,21;7650,19;87444,79;51381,88;16428,83;13375,46;7445,49;88631,67
43;51462,07;16515,04;13751,84;7343,08;89072,04;51109,96;16031,02;13459,38;7418,27;88018,63;51101,07;15680,88;13453,1;7713,01;87948,06;51519,6;16396,8;13732,36;7501,62;89150,37
44;51257,43;16431,18;13969,11;7402,59;89060,3;50871,45;15942,51;13731,91;7490,7;88036,57;51081,27;15683,23;13709,96;7771,91;88246,37;51121,7;16319,05;13905,02;7568,55;88914,33
45;50631,09;16258,85;14051,64;7455,94;88397,52;50207,25;15735,72;13845,8;7565,18;87353,95;50522,54;15540,85;13823,47;7838,26;87725,12;50119,56;16164,29;13941,54;7638,28;87863,67
46;49743,05;16032,77;14042,13;7504,89;87322,85;49279,84;15458,59;13851,32;7639,13;86228,89;49622,63;15307,87;13839,76;7910,0;86680,26;49029,56;15951,9;13898,24;7666,93;86546,62
47;48855,02;15806,7;14032,63;7553,83;86248,18;48352,44;15181,46;13856,84;7713,09;85103,83;48722,73;15074,89;13856,05;7981,74;85635,41;47950,7;15745,27;13763,35;7632,98;85092,29
