;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43716,57;12780,29;13069,67;7280,09;76846,62;43628,54;12968,33;12995,71;7208,24;76800,82;43169,73;12930,52;13061,92;7624,48;76786,65;43569,95;13142,64;13064,48;7252,04;77029,11
1;42564,05;12326,88;12836,51;7236,44;74963,88;42456,1;12509,27;12814,54;7166,69;74946,6;42136,48;12475,08;12884,69;7554,39;75050,64;41742,31;12676,92;12923,5;7112,95;74455,68
2;41465,93;11916,24;12624,47;7191,08;73197,72;41375,23;12091,16;12638,54;7120,95;73225,88;41141,02;12072,88;12710,03;7482,93;73406,86;40568,33;12231,22;12775,74;7051,02;72626,32
3;40465,47;11577,74;12446,45;7141,55;71631,21;40450,1;11744,35;12473,64;7068,75;71736,84;40214,79;11758,78;12541,72;7409,72;71925,01;39801,42;11816,2;12621,81;7051,91;71291,34
4;39561,34;11287,32;12282,51;7082,36;70213,52;39635,3;11456,93;12328,92;7015,37;70436,52;39363,95;11494,3;12388,36;7338,25;70584,85;39023,94;11515,32;12494,32;7023,51;70057,1
5;38749,25;11017,71;12113,25;7010,8;68891,0;38878,85;11211,17;12208,72;6965,42;69264,16;38594,67;11236,34;12255,52;7270,21;69356,74;38292,1;11325,31;12396,43;7004,28;69018,12
6;38057,8;10782,46;11954,19;6938,41;67732,87;38212,31;11008,57;12095,31;6913,02;68229,21;37938,6;10996,89;12131,73;7196,2;68263,42;37724,31;11157,52;12281,97;6961,17;68124,97
7;37512,12;10598,71;11827,89;6875,37;66814,09;37679,12;10853,24;11975,35;6852,47;67360,18;37426,99;10798,6;12009,28;7109,55;67344,42;37245,71;10982,54;12153,98;6883,54;67265,76
8;37090,73;10457,15;11750,0;6812,16;66110,05;37286,79;10740,85;11875,01;6789,12;66691,76;37064,19;10651,8;11912,38;7025,6;66653,96;36904,78;10836,19;12062,18;6834,4;66637,56
9;36757,89;10343,63;11710,87;6741,11;65553,5;37010,37;10667,0;11804,31;6732,23;66213,92;36817,04;10559,26;11847,03;6959,82;66183,16;36630,09;10730,14;12016,52;6771,4;66148,16
10;36467,38;10251,06;11606,5;6681,44;65006,39;36731,11;10635,77;11669,1;6695,77;65731,75;36529,5;10505,92;11714,27;6906,27;65655,96;36363,32;10545,85;11792,98;6769,94;65472,09
11;36149,04;10168,04;11346,34;6644,78;64308,2;36332,87;10637,87;11385,94;6679,23;65035,91;36049,46;10458,65;11425,96;6848,37;64782,45;35970,43;10290,79;11387,98;6764,45;64413,66
