;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;46609,56;14200,73;13400,64;7475,8;81686,74;46398,09;14611,93;13384,71;7381,19;81775,91;46500,64;14694,1;13444,54;7779,68;82418,95;45814,0;14881,72;13532,49;7520,11;81748,33
1;45292,98;13681,45;13221,69;7431,43;79627,55;45135,07;14086,93;13175,2;7358,87;79756,08;45294,2;14198,89;13234,55;7709,28;80436,92;44688,06;14505,47;13357,75;7481,41;80032,69
2;44035,45;13199,59;13026,86;7381,12;77643,01;43956,09;13607,03;12975,35;7323,68;77862,15;44163,75;13732,89;13037,37;7638,13;78572,15;43608,66;14065,36;13197,22;7454,44;78325,67
3;42893,21;12784,02;12809,98;7321,15;75808,36;42926,4;13205,67;12794,89;7267,49;76194,45;43161,97;13319,8;12862,36;7564,53;76908,67;42514,72;13559,68;13041,47;7382,6;76498,47
4;41911,37;12429,33;12603,81;7256,72;74201,23;42036,05;12869,68;12643,97;7201,16;74750,87;42248,41;12961,26;12705,17;7482,93;75397,76;41659,93;13158,86;12880,5;7330,0;75029,29
5;41115,21;12125,09;12439,18;7193,53;72873,01;41263,84;12581,17;12525,76;7136,72;73507,49;41389,42;12656,02;12559,6;7390,03;73995,07;41042,36;12847,94;12716,21;7311,04;73917,55
6;40462,03;11875,03;12300,28;7130,28;71767,61;40618,62;12350,1;12414,98;7071,95;72455,65;40671,91;12413,31;12426,05;7295,3;72806,58;40509,62;12607,85;12600,79;7218,41;72936,68
7;39911,92;11683,07;12170,73;7064,16;70829,88;40115,22;12184,54;12292,32;7003,12;71595,2;40178,27;12238,66;12309,24;7207,98;71934,14;40081,98;12444,32;12521,12;7121,4;72168,82
8;39504,02;11539,82;12078,65;6993,2;70115,68;39762,1;12057,25;12190,85;6934,75;70944,95;39852,28;12112,11;12224,63;7123,67;71312,7;39788,15;12277,94;12441,28;7056,71;71564,08
9;39267,47;11435,77;12036,81;6919,61;69659,65;39546,46;11948,32;12128,08;6874,5;70497,36;39609,49;12017,56;12167,85;7040,11;70835,01;39633,28;12107,74;12394,41;7005,87;71141,3
10;39112,12;11374,41;11952,31;6861,61;69300,46;39376,63;11902,69;12007,15;6834,28;70120,75;39391,06;11979,62;12044,27;6977,13;70392,08;39419,38;12003,74;12166,66;6983,18;70572,96
11;38924,49;11353,02;11737,06;6827,29;68841,86;39159,22;11948,85;11740,98;6813,85;69662,89;39139,71;12005,56;11772,16;6942,03;69859,45;39331,55;11971,0;11774,12;6946,47;70023,14
12;38616,88;11330,88;11428,12;6768,14;68144,02;38872,77;11984,68;11396,16;6760,01;69013,62;38778,88;11992,41;11411,41;6869,95;69052,65;39144,47;11964,78;11469,65;6858,36;69437,27
13;38217,47;11290,61;11107,28;6643,87;67259,24;38589,62;11946,72;11079,91;6632,26;68248,51;38329,86;11880,69;11063,24;6708,64;67982,43;38733,59;11937,03;11228,01;6707,43;68606,05
14;38192,17;11346,05;10910,22;6503,63;66952,07;38685,21;12056,73;10908,39;6493,82;68144,16;38224,75;11894,89;10852,49;6528,46;67500,59;39071,05;12093,43;11211,47;6589,75;68965,7
15;38936,26;11601,07;10942,44;6409,66;67889,43;39464,96;12514,48;10957,37;6417,96;69354,78;38836,39;12240,17;10865,1;6415,55;68357,21;40018,96;12535,7;11437,06;6483,58;70475,29
16;40124,82;11988,48;11135,08;6387,21;69635,59;40650,95;13146,67;11132,14;6414,45;71344,2;39889,96;12760,14;11008,01;6396,33;70054,45;41055,61;12900,79;11657,21;6516,39;72129,99
17;41333,63;12403,25;11383,47;6440,07;71560,41;41875,22;13722,19;11313,69;6471,28;73382,37;41006,05;13244,68;11159,45;6467,57;71877,75;42157,13;13186,06;11894,67;6637,16;73875,02
18;42461,38;12760,01;11614,21;6523,11;73358,7;42992,91;14151,88;11456,46;6552,86;75154,11;42034,63;13630,25;11261,87;6566,92;73493,67;43066,43;13450,95;12085,2;6700,03;75302,61
19;43475,32;13003,79;11782,06;6592,14;74853,31;43932,84;14410,29;11544,63;6625,42;76513,19;42897,18;13904,01;11291,89;6635,06;74728,15;43790,7;13664,93;12211,62;6763,77;76431,03
