;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;48324,98;14467,21;13460,17;7534,57;83786,94;47197,51;14593,07;13579,13;7439,16;82808,87;47225,68;14635,46;13609,35;7776,01;83246,5;46685,97;15221,31;13544,44;7619,08;83070,8
1;46781,98;13907,34;13212,82;7472,01;81374,15;45836,5;14043,48;13328,27;7405,33;80613,58;45894,27;14127,91;13362,77;7728,4;81113,34;45224,75;14476,86;13232,76;7526,68;80461,04
2;45342,8;13401,94;12973,78;7406,74;79125,26;44577,23;13555,16;13098,51;7355,42;78586,33;44663,45;13665,26;13134,77;7658,71;79122,19;44055,49;13926,32;12981,69;7471,39;78434,89
3;44097,28;12990,6;12751,14;7336,82;77175,83;43497,9;13171,56;12905,87;7281,09;76856,42;43607,95;13280,68;12939,24;7554,33;77382,2;42931,47;13587,1;12757,64;7393,64;76669,86
4;43079,27;12653,38;12552,07;7263,19;75547,91;42582,35;12864,97;12745,87;7205,02;75398,21;42698,85;12960,32;12771,29;7440,69;75871,15;42072,85;13281,38;12555,37;7317,98;75227,59
5;42292,26;12365,94;12380,79;7187,15;74226,13;41801,41;12600,96;12608,32;7148,2;74158,89;41897,18;12685,25;12621,57;7344,16;74548,16;41357,5;13012,27;12385,88;7250,4;74006,04
6;41674,06;12145,78;12230,61;7108,44;73158,89;41168,06;12389,38;12480,5;7093,91;73131,85;41227,26;12463,03;12481,65;7257,05;73428,98;40803,67;12809,19;12256,39;7173,54;73042,79
7;41168,98;12010,2;12099,0;7027,58;72305,76;40701,39;12243,09;12356,55;7023,09;72324,12;40725,16;12303,24;12350,67;7166,63;72545,69;40411,2;12685,64;12168,32;7085,97;72351,13
8;40812,75;11933,99;12010,88;6949,69;71707,31;40402,71;12142,7;12260,68;6945,04;71751,12;40410,66;12197,15;12257,01;7074,11;71938,92;40127,78;12597,76;12110,69;7028,66;71864,89
9;40650,7;11893,98;11974,2;6881,35;71400,23;40262,4;12076,46;12201,47;6875,99;71416,32;40283,62;12138,6;12209,91;6986,61;71618,75;40009,28;12524,59;12081,66;6987,59;71603,12
