;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43548,68;12453,29;12894,7;7538,0;76434,66;43132,0;13330,08;13103,5;7290,24;76855,81;43131,54;13303,72;13163,53;7814,26;77413,04;41708,64;12885,66;13093,32;7263,56;74951,18
1;42471,34;12051,13;12699,62;7501,84;74723,93;42135,17;12920,96;12931,02;7246,04;75233,19;42088,71;12825,35;12981,44;7744,43;75639,93;40654,16;12561,8;12758,01;7134,4;73108,37
2;41426,57;11679,95;12509,18;7464,16;73079,85;41166,23;12536,67;12766,36;7203,51;73672,76;41118,06;12398,67;12802,33;7672,22;73991,28;39682,34;12224,77;12527,27;7093,01;71527,39
3;40445,6;11361,94;12328,44;7422,25;71558,24;40252,57;12196,29;12614,43;7163,14;72226,43;40265,74;12058,82;12631,07;7596,06;72551,69;38774,26;11901,17;12380,62;7106,34;70162,39
4;39554,4;11084,04;12164,32;7368,7;70171,45;39419,52;11895,85;12468,63;7120,84;70904,83;39473,68;11774,83;12480,1;7517,53;71246,15;37953,78;11629,62;12286,66;7073,2;68943,25
5;38773,62;10829,35;12020,46;7298,86;68922,28;38687,31;11628,54;12322,86;7072,33;69711,04;38690,51;11508,64;12356,64;7438,73;69994,52;37231,12;11355,72;12266,64;7019,62;67873,11
6;38108,05;10600,92;11885,7;7224,02;67818,68;38057,76;11399,18;12184,75;7017,38;68659,06;37995,74;11259,91;12239,54;7360,52;68855,71;36642,42;11096,07;12177,28;6965,14;66880,91
7;37558,94;10405,93;11755,18;7155,45;66875,51;37531,46;11214,07;12065,63;6957,16;67768,32;37476,26;11042,14;12112,95;7283,72;67915,07;36173,69;10929,73;12024,16;6884,6;66012,18
8;37129,29;10248,13;11664,13;7088,66;66130,22;37122,64;11073,68;11978,11;6894,51;67068,94;37117,66;10886,37;12010,66;7210,06;67224,76;35839,44;10797,32;11931,93;6819,3;65387,99
9;36809,81;10126,6;11626,61;7019,06;65582,08;36821,69;10972,02;11914,05;6834,72;66542,48;36859,15;10808,56;11947,92;7140,7;66756,33;35616,1;10725,37;11900,36;6748,96;64990,78
10;36540,47;10025,01;11531,98;6957,64;65055,09;36509,96;10883,03;11781,21;6791,18;65965,38;36555,67;10746,8;11816,11;7073,48;66192,06;35365,71;10536,41;11698,45;6736,15;64336,72
11;36233,17;9918,37;11278,65;6909,42;64339,61;36070,26;10775,41;11500,87;6765,46;65111,99;36077,11;10630,1;11517,69;7000,88;65225,78;35122,69;10279,66;11328,46;6741,46;63472,26
12;35738,28;9762,41;10925,86;6840,19;63266,73;35500,04;10616,8;11132,58;6703,83;63953,26;35437,4;10429,06;11123,2;6897,12;63886,78;34516,45;10088,48;10969,7;6623,59;62198,22
13;35009,52;9544,97;10573,37;6720,03;61847,89;34890,45;10418,95;10773,16;6563,54;62646,1;34743,0;10165,79;10740,78;6745,37;62394,95;33439,99;10008,76;10606,97;6422,83;60478,55
14;34475,5;9401,75;10322,22;6575,66;60775,14;34592,7;10370,83;10530,05;6400,94;61894,52;34326,54;10027,04;10460,96;6582,75;61397,28;33294,47;10097,05;10460,05;6309,71;60161,28
15;34549,69;9460,58;10242,54;6444,61;60697,43;34893,03;10628,16;10474,39;6281,08;62276,66;34460,31;10170,88;10340,62;6451,84;61423,64;34028,36;10314,54;10529,22;6211,74;61083,87
16;35110,05;9670,0;10279,44;6351,23;61410,73;35557,64;11036,46;10521,42;6204,63;63320,14;34949,22;10476,21;10319,68;6363,22;62108,33;34705,01;10570,14;10581,03;6157,06;62013,25
