;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;45948,56;15488,15;14129,07;7705,99;83271,76;45497,61;15165,83;13991,2;7525,13;82179,77;45389,61;15371,16;13970,0;7442,27;82173,04;43163,39;14025,72;13704,76;7401,1;78294,97
1;44507,46;14956,83;13887,26;7643,14;80994,69;44087,21;14652,24;13740,81;7477,75;79958,01;44053,77;14815,48;13712,01;7392,93;79974,19;40894,31;13045,68;13306,78;7403,07;74649,84
2;43155,48;14469,35;13646,82;7578,54;78850,19;42779,76;14168,04;13505,25;7423,35;77876,4;42789,0;14306,22;13475,43;7322,9;77893,56;39570,18;12757,89;13087,83;7225,96;72641,86
3;41972,81;14057,56;13411,24;7509,74;76951,36;41658,73;13739,89;13296,79;7357,55;76052,96;41657,53;13878,84;13275,24;7220,91;76032,52;38700,73;12438,34;12891,84;7151,5;71182,42
4;41003,75;13705,35;13192,53;7431,63;75333,25;40729,84;13383,38;13117,49;7286,58;74517,29;40686,23;13524,84;13100,78;7113,25;74425,09;37931,94;12170,12;12724,26;7102,17;69928,49
5;40263,81;13394,33;13001,35;7341,86;74001,35;39979,75;13103,01;12965,28;7215,86;73263,89;39892,87;13228,35;12938,7;7025,6;73085,51;37378,88;11969,08;12523,88;7030,32;68902,16
6;39689,3;13145,08;12834,39;7251,97;72920,75;39396,77;12869,69;12831,81;7137,06;72235,32;39294,2;12988,04;12790,46;6943,45;72016,15;36765,97;11799,38;12413,34;6969,87;67948,56
7;39221,39;12977,26;12692,59;7172,55;72063,79;38972,14;12658,88;12713,94;7044,1;71389,04;38896,58;12803,97;12664,93;6850,52;71216,01;36487,18;11687,69;12330,43;6888,19;67393,49
8;38900,01;12867,83;12607,63;7096,56;71472,04;38707,21;12497,56;12635,61;6953,59;70793,97;38665,77;12667,31;12585,74;6763,72;70682,54;36334,92;11587,19;12248,12;6913,04;67083,27
9;38774,12;12795,66;12589,7;7018,45;71177,93;38599,81;12415,16;12598,46;6884,39;70497,82;38564,11;12572,69;12550,99;6700,14;70387,92;36297,0;11527,27;12229,56;6893,23;66947,06
