;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;44974,43;14827,74;13948,46;7556,44;81307,07;44880,44;14144,42;14108,41;7537,86;80671,12;44948,3;14185,87;14195,2;7555,64;80885,02;42417,28;13637,38;13516,4;7444,36;77015,43
1;43576,62;14266,21;13703,4;7489,68;79035,9;43477,59;13657,54;13857,99;7504,46;78497,57;43631,01;13685,41;13944,59;7520,84;78781,85;40652,66;12464,45;13316,7;7358,55;73792,36
2;42273,89;13753,09;13467,03;7421,36;76915,38;42183,1;13201,63;13621,96;7455,65;76462,35;42358,21;13219,58;13708,49;7458,94;76745,22;39742,72;11755,94;13108,9;7286,45;71894,0
3;41146,15;13325,46;13246,45;7350,43;75068,48;41084,52;12803,28;13412,96;7382,14;74682,89;41180,61;12816,82;13497,82;7355,15;74850,39;38718,05;11584,9;12955,27;7198,61;70456,83
4;40212,5;12974,93;13042,4;7277,81;73507,64;40186,14;12471,36;13236,5;7299,04;73193,04;40173,65;12480,89;13309,11;7243,75;73207,41;37940,77;11258,1;12743,7;7139,71;69082,29
5;39471,46;12685,78;12854,79;7204,41;72216,44;39469,59;12205,66;13091,72;7222,58;71989,55;39399,21;12208,53;13136,82;7157,85;71902,41;37288,58;11074,32;12592,35;7141,32;68096,57
6;38899,84;12458,26;12686,5;7129,22;71173,82;38908,98;11987,27;12959,17;7148,97;71004,39;38839,92;11993,14;12981,35;7076,6;70891,02;36819,68;10814,61;12460,48;7075,62;67170,39
7;38476,36;12293,73;12545,7;7051,38;70367,17;38486,27;11802,79;12826,8;7071,82;70187,68;38461,27;11829,19;12848,61;6976,84;70115,92;36566,95;10797,24;12371,21;6900,29;66635,69
8;38209,17;12181,95;12458,93;6972,49;69822,54;38222,23;11679,56;12730,62;6994,49;69626,91;38239,43;11718,78;12760,54;6879,81;69598,57;36519,93;10587,41;12295,85;6852,12;66255,3
9;38108,77;12117,1;12431,29;6897,05;69554,22;38133,5;11641,82;12686,12;6923,87;69385,31;38155,09;11664,06;12715,85;6809,03;69344,03;36608,0;10496,08;12244,04;6812,32;66160,44
