;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43421,36;13599,5;14017,0;7716,62;78754,48;42762,73;14029,08;14209,37;7955,39;78956,57;42131,38;13442,72;14373,69;7908,74;77856,53;46500,55;13426,91;14068,72;7639,53;81635,71
1;41854,03;13070,12;13740,12;7646,17;76310,44;41280,78;13467,49;13947,5;7905,28;76601,05;40678,33;12916,98;14101,53;7853,83;75550,67;44940,99;13191,38;13756,41;7570,79;79459,57
2;40424,67;12593,83;13488,06;7577,33;74083,88;39977,92;12973,76;13708,82;7848,43;74508,93;39364,93;12445,73;13857,11;7780,27;73448,04;43615,24;12869,85;13517,0;7514,58;77516,66
3;39243,06;12209,37;13276,9;7510,13;72239,46;38980,01;12595,29;13509,02;7780,27;72864,59;38299,27;12069,69;13657,99;7677,42;71704,36;42562,68;12468,93;13311,16;7438,9;75781,68
4;38306,34;11898,25;13087,75;7438,19;70730,53;38199,87;12297,68;13333,74;7705,01;71536,29;37463,18;11774,61;13480,86;7566,69;70285,34;41645,44;12169,65;13147,25;7353,71;74316,06
5;37582,24;11636,85;12901,52;7356,6;69477,23;37526,73;12039,32;13166,88;7627,09;70360,02;36812,27;11538,41;13301,22;7469,49;69121,39;41016,19;11926,2;13014,96;7302,96;73260,31
6;37033,65;11438,47;12733,35;7272,67;68478,13;36968,39;11831,61;13015,48;7543,23;69358,72;36323,38;11362,63;13130,65;7375,25;68191,92;40449,82;11736,43;12864,25;7218,69;72269,19
7;36631,59;11316,45;12604,03;7194,26;67746,32;36563,66;11691,1;12894,63;7452,78;68602,18;35984,62;11249,73;12990,77;7272,7;67497,82;40040,11;11638,76;12751,58;7134,03;71564,49
8;36384,54;11247,57;12522,8;7119,49;67274,4;36356,93;11601,95;12828,29;7373,26;68160,43;35807,79;11182,16;12907,21;7179,83;67076,99;39829,61;11570,9;12656,45;7067,7;71124,66
9;36311,3;11213,01;12479,17;7047,92;67051,4;36374,93;11551,94;12811,05;7320,51;68058,43;35804,82;11149,98;12874,93;7114,13;66943,85;39810,94;11542,81;12636,11;7011,8;71001,67
10;36434,5;11248,29;12395,07;6994,75;67072,61;36568,39;11575,88;12710,86;7285,42;68140,54;35964,37;11193,6;12761,98;7061,84;66981,79;39903,66;11596,62;12469,29;6966,56;70936,13
11;36766,85;11387,8;12200,76;6964,48;67319,89;36883,83;11702,39;12423,61;7249,32;68259,15;36255,35;11342,13;12463,87;7003,89;67065,24;39953,88;11733,6;12134,12;6942,77;70764,38
12;37277,44;11606,88;11927,4;6903,36;67715,08;37327,06;11888,51;12083,38;7180,3;68479,26;36590,95;11528,92;12112,65;6931,17;67163,69;40244,57;11916,61;11848,09;6825,5;70834,78
13;37948,72;11890,15;11650,38;6769,13;68258,38;37954,27;12112,53;11866,48;7062,18;68995,45;36966,86;11715,0;11881,59;6838,5;67401,94;40682,83;12106,73;11667,04;6628,27;71084,87
14;38860,17;12318,22;11521,0;6623,82;69323,22;38963,8;12509,47;11879,76;6954,87;70307,89;37764,54;12067,85;11872,32;6726,27;68430,98;41883,08;12665,55;11800,66;6524,31;72873,59
