;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;41669,95;13353,67;13425,97;7708,89;76158,48;41398,69;13424,15;13458,94;7561,0;75842,78;41149,65;13201,67;13578,01;7993,4;75922,73;43597,7;13308,93;13391,89;7533,51;77832,03
1;40553,12;12916,25;13208,82;7674,39;74352,58;40338,16;12959,84;13273,57;7514,93;74086,5;40079,71;12733,15;13382,9;7953,06;74148,83;42498,9;12923,46;13197,08;7396,51;76015,94
2;39480,35;12516,85;13002,31;7639,79;72639,3;39336,18;12543,52;13097,61;7462,17;72439,48;39104,88;12312,11;13195,26;7903,17;72515,42;41440,54;12546,39;13008,64;7331,25;74326,81
3;38491,77;12181,05;12814,48;7602,47;71089,77;38439,01;12208,19;12937,53;7400,01;70984,74;38285,95;11972,69;13021,05;7837,07;71116,76;40673,36;12189,8;12839,39;7310,86;73013,41
4;37611,82;11884,67;12642,99;7549,67;69689,15;37643,69;11926,85;12788,24;7341,59;69700,37;37546,45;11695,77;12860,19;7759,86;69862,27;39851,0;11898,61;12691,53;7243,31;71684,45
5;36856,65;11601,75;12483,24;7473,01;68414,64;36939,87;11666,4;12642,64;7297,78;68546,68;36815,26;11452,71;12710,52;7679,06;68657,54;39122,73;11626,52;12580,13;7188,26;70517,63
6;36224,84;11348,83;12332,09;7391,84;67297,6;36336,77;11429,2;12497,42;7254,42;67517,8;36179,85;11229,96;12567,6;7600,33;67577,74;38481,24;11433,0;12466,88;7144,87;69525,99
7;35712,12;11146,37;12195,11;7324,91;66378,51;35847,54;11227,37;12357,07;7195,76;66627,74;35733,02;11025,21;12433,05;7526,04;66717,33;37956,98;11261,59;12328,49;7070,6;68617,66
8;35320,4;10987,92;12111,28;7260,88;65680,48;35481,4;11076,57;12253,61;7124,56;65936,15;35430,22;10865,88;12335,09;7447,36;66078,55;37569,02;11113,61;12244,58;7024,31;67951,51
9;35042,55;10860,55;12092,67;7188,06;65183,83;35224,37;10982,9;12194,63;7049,81;65451,71;35187,56;10774,22;12277,68;7358,53;65598,0;37354,39;10997,87;12199,02;6947,44;67498,72
10;34829,22;10752,32;12010,35;7123,46;64715,35;34973,59;10910,68;12062,33;6986,94;64933,54;34901,09;10721,96;12141,35;7277,64;65042,04;37000,7;10924,48;11950,54;6891,94;66767,66
11;34601,21;10644,85;11747,27;7078,17;64071,5;34626,12;10817,83;11755,07;6943,21;64142,23;34484,12;10661,4;11823,36;7215,64;64184,52;36512,5;10581,82;11522,43;6853,79;65470,54
12;34202,26;10492,86;11375,06;7010,85;63081,03;34167,53;10678,34;11361,17;6886,81;63093,86;33939,0;10517,68;11411,42;7131,34;62999,44;35968,06;10358,89;11188,77;6750,5;64266,22
13;33572,84;10284,28;11010,66;6884,11;61751,88;33667,94;10508,33;11006,88;6786,43;61969,58;33345,57;10268,34;11030,47;6987,27;61631,65;35207,08;10263,12;10873,29;6596,62;62940,11
14;33117,35;10166,68;10763,7;6728,7;60776,43;33447,24;10476,24;10780,24;6651,67;61355,39;33004,5;10127,86;10763,76;6812,99;60709,1;35135,19;10332,72;10746,34;6426,8;62641,05
15;33227,19;10275,2;10707,79;6586,46;60796,63;33765,41;10716,05;10730,39;6507,94;61719,79;33168,09;10285,79;10659,05;6646,26;60759,19;35604,06;10633,17;10826,6;6378,87;63442,69
16;33777,63;10535,62;10779,76;6475,35;61568,36;34393,05;11071,67;10788,84;6402,93;62656,5;33674,3;10595,15;10663,85;6490,63;61423,92;36114,19;10910,53;10903,95;6290,76;64219,43
