;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;46021,64;13480,94;13779,42;7730,86;81012,87;44510,52;13786,3;13945,21;7612,97;79855,0;44375,05;13441,97;14091,67;8155,15;80063,85;46042,85;14816,61;13800,73;7761,95;82422,14
1;44443,0;12955,68;13516,92;7668,67;78584,28;43092,78;13255,33;13704,51;7539,86;77592,48;42936,84;12923,31;13824,41;8093,94;77778,5;43739,15;13976,16;13501,9;7689,93;78907,15
2;42982,95;12480,98;13265,67;7602,14;76331,73;41784,88;12785,46;13476,98;7467,28;75514,6;41642,59;12463,83;13583,06;8017,18;75706,65;42219,57;13514,33;13256,64;7621,94;76612,49
3;41738,46;12094,64;13035,67;7528,12;74396,9;40675,67;12420,43;13273,63;7397,18;73766,91;40597,05;12105,39;13384,53;7916,04;74003,01;41319,73;13092,96;13064,21;7565,3;75042,2
4;40720,0;11783,46;12832,09;7448,35;72783,89;39770,19;12134,58;13096,83;7337,02;72338,62;39748,23;11820,53;13209,6;7808,62;72586,98;40517,66;12808,47;12877,89;7504,55;73708,57
5;39914,78;11528,3;12656,31;7365,39;71464,78;39050,18;11894,92;12944,13;7290,54;71179,76;39023,82;11577,37;13037,02;7713,94;71352,15;39863,9;12535,1;12707,03;7430,92;72536,95
6;39303,57;11337,42;12499,63;7280,4;70421,02;38488,12;11708,51;12802,48;7241,07;70240,18;38427,27;11395,56;12873,37;7627,73;70323,94;39352,07;12337,42;12570,93;7343,35;71603,78
7;38866,66;11218,73;12360,39;7195,0;69640,78;38065,7;11584,36;12666,63;7172,27;69488,95;37982,82;11295,25;12734,95;7541,72;69554,74;38999,66;12199,47;12459,22;7273,63;70931,99
8;38588,81;11151,42;12275,28;7114,16;69129,67;37810,77;11498,98;12573,06;7089,56;68972,36;37722,34;11246,77;12649,12;7454,9;69073,13;38881,22;12155,55;12379,37;7208,72;70624,86
9;38462,83;11119,86;12259,02;7043,87;68885,58;37745,92;11436,91;12535,37;7006,32;68724,52;37664,33;11224,67;12615,56;7370,78;68875,34;38909,14;12124,96;12339,09;7150,48;70523,67
10;38509,07;11157,77;12200,42;6990,86;68858,12;37826,46;11447,25;12433,72;6946,13;68653,57;37766,29;11270,03;12512,06;7303,68;68852,06;38919,7;12102,78;12184,26;7110,61;70317,35
11;38738,58;11297,65;11997,62;6951,85;68985,71;38003,95;11570,15;12166,74;6919,09;68659,92;37974,56;11415,16;12237,55;7255,95;68883,22;38922,84;12207,87;11913,44;7125,85;70169,99
12;39097,54;11517,46;11712,33;6882,86;69210,19;38282,03;11745,37;11840,48;6871,16;68739,04;38251,98;11590,75;11897,29;7171,01;68911,02;39184,74;12388,6;11732,94;7032,68;70338,95
13;39564,15;11803,49;11453,65;6751,36;69572,64;38711,04;11936,51;11604,68;6756,04;69008,27;38622,3;11758,22;11640,61;7005,24;69026,37;39726,53;12633,86;11536,15;6876,11;70772,65
14;40309,52;12229,74;11356,94;6611,46;70507,66;39475,96;12302,71;11576,62;6622,29;69977,58;39336,66;12103,5;11586,8;6825,79;69852,76;40892,55;13208,27;11675,71;6807,37;72583,89
15;41484,87;12855,73;11524,03;6533,41;72398,04;40708,06;12968,69;11824,17;6537,31;72038,23;40586,77;12775,21;11808,25;6713,09;71883,32;42775,23;14146,59;12144,04;6763,16;75829,03
16;42968,79;13595,29;11896,45;6565,34;75025,87;42189,17;13725,82;12250,06;6548,97;74714,02;42099,3;13548,21;12219,76;6690,09;74557,36;44517,02;14991,92;12594,09;6844,64;78947,67
17;44554,83;14320,27;12368,66;6725,1;77968,86;43631,41;14331,59;12720,24;6676,57;77359,82;43527,91;14160,07;12695,8;6755,08;77138,87;46199,73;15645,1;13064,25;7076,8;81985,87
18;45969,11;14880,19;12807,24;6931,39;80587,93;44817,33;14741,27;13118,67;6844,86;79522,13;44699,3;14572,7;13106,97;6865,39;79244,36;47371,56;16091,34;13375,51;7222,77;84061,18
19;46997,69;15178,94;13109,24;7098,72;82384,59;45619,32;14981,96;13367,36;6974,31;80942,95;45530,73;14823,92;13360,82;6974,72;80690,19;48023,13;16245,9;13520,2;7331,36;85120,58
20;47734,02;15360,15;13321,44;7223,99;83639,6;46198,52;15170,49;13522,6;7062,98;81954,6;46128,66;15030,73;13516,54;7063,5;81739,43;48683,93;16519,04;13668,2;7434,36;86305,52
21;48316,42;15586,33;13508,1;7320,95;84731,8;46724,07;15414,97;13656,86;7127,35;82923,24;46603,72;15295,2;13648,97;7122,38;82670,26;49370,72;16884,28;13823,73;7473,49;87552,22
22;48755,25;15855,62;13653,89;7388,32;85653,08;47108,23;15698,96;13772,86;7180,1;83760,15;46893,88;15580,66;13743,77;7156,37;83374,67;49791,1;17163,55;13908,8;7503,92;88367,36
23;49015,25;16079,57;13728,23;7420,51;86243,56;47230,81;15939,57;13847,75;7227,08;84245,21;46915,89;15781,81;13768,05;7171,33;83637,08;50073,13;17442,56;13954,4;7527,19;88997,28
24;49006,5;15987,63;13719,37;7409,71;86123,21;47098,5;15912,4;13825,96;7250,68;84087,54;46674,17;15657,71;13703,79;7162,22;83197,89;50070,68;17309,84;13875,0;7480,83;88736,34
25;48724,95;15448,43;13639,8;7362,62;85175,81;46807,12;15505,47;13688,01;7240,29;83240,9;46268,03;15106,98;13568,37;7130,2;82073,57;49859,48;16516,55;13656,52;7424,2;87456,76
26;48564,5;15069,46;13580,15;7346,4;84560,52;46681,96;15198,11;13591,42;7236,7;82708,2;46088,54;14722,36;13505,93;7112,29;81429,12;49998,77;16557,63;13671,22;7466,44;87694,07
