;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;41788,51;13182,07;13062,0;7511,74;75544,32;41503,18;14319,27;13325,5;7480,34;76628,28;41596,72;13910,75;13489,36;7887,67;76884,5;42897,44;13818,11;13176,8;7440,25;77332,59
1;40513,89;12775,29;12839,5;7459,5;73588,17;40354,99;13891,73;13108,9;7440,53;74796,15;40488,27;13480,28;13230,31;7850,06;75048,92;41355,0;13435,03;12911,83;7413,18;75115,05
2;39340,51;12407,34;12624,63;7402,82;71775,3;39312,6;13506,94;12901,04;7390,11;73110,68;39464,43;13092,49;13004,07;7796,74;73357,74;40134,63;13146,98;12707,31;7364,88;73353,8
3;38349,73;12106,78;12423,48;7338,45;70218,43;38454,85;13196,05;12710,95;7325,2;71687,04;38589,68;12779,81;12830,6;7718,58;71918,67;39385,0;12934,56;12531,69;7308,83;72160,07
4;37543,3;11861,05;12235,84;7268,0;68908,2;37752,71;12943,91;12548,85;7268,85;70514,32;37848,0;12533,44;12678,48;7632,87;70692,79;38728,03;12723,25;12390,66;7250,68;71092,62
5;36901,59;11653,52;12061,58;7194,39;67811,09;37162,94;12728,42;12418,97;7239,26;69549,59;37214,36;12334,88;12515,29;7556,51;69621,05;38214,8;12498,68;12283,11;7175,09;70171,68
6;36398,94;11492,44;11906,97;7120,92;66919,27;36693,29;12546,07;12300,37;7208,08;68747,82;36708,03;12167,8;12356,07;7478,58;68710,48;37806,59;12312,93;12175,42;7113,45;69408,39
7;36018,75;11387,16;11782,83;7049,83;66238,57;36362,74;12398,71;12179,03;7145,93;68086,4;36356,75;12022,86;12226,83;7387,68;67994,12;37528,82;12151,09;12070,8;7043,64;68794,36
8;35786,59;11326,69;11711,58;6978,9;65803,75;36184,09;12291,18;12093,72;7065,58;67634,58;36177,79;11916,44;12150,15;7298,37;67542,75;37389,84;12060,17;11991,77;7002,07;68443,84
9;35729,9;11303,81;11695,01;6908,78;65637,5;36161,58;12232,67;12062,8;6989,53;67446,58;36171,94;11871,5;12121,13;7227,5;67392,06;37314,48;12022,18;11971,56;6930,02;68238,24
