;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
0;49317,11;16138,36;14278,0;8281,03;88014,5;48259,91;16394,22;14082,4;7832,15;86568,68;48156,81;15974,53;14244,67;8276,26;86652,27;47176,48;15888,69;14132,77;7900,52;85098,46;51348,8;15019,03;14583,97;7787,76;88739,57;3,96;7,45;2,1;6,33;0,82;6,02;9,16;3,44;0,57;2,45;6,22;6,36;2,33;6,27;2,35;8,13;5,79;3,09;1,45;4,1;-2031,69;1119,33;-305,97;493,27;-725,07;-3088,89;1375,19;-501,57;44,39;-2170,89;-3191,99;955,5;-339,3;488,5;-2087,3;-4172,32;869,66;-451,2;112,76;-3641,11
1;47750,72;15558,42;14016,94;8034,21;85360,29;46850,96;15781,14;13845,76;7770,76;84248,62;46737,43;15470,31;13985,05;8212,55;84405,34;45385,58;15120,0;13831,44;7849,79;82186,81;49895,51;14583,0;14343,27;7744,42;86566,19;4,3;6,69;2,28;3,74;1,39;6,1;8,22;3,47;0,34;2,68;6,33;6,08;2,5;6,04;2,5;9,04;3,68;3,57;1,36;5,06;-2144,79;975,42;-326,33;289,79;-1205,9;-3044,55;1198,14;-497,51;26,34;-2317,57;-3158,08;887,31;-358,22;468,13;-2160,85;-4509,93;537,0;-511,83;105,37;-4379,38
2;46319,98;15034,48;13764,71;7941,95;83061,12;45515,53;15234,62;13615,74;7705,25;82071,14;45413,84;14998,39;13745,32;8133,59;82291,14;44280,68;14559,17;13615,14;7751,82;80206,81;48507,25;14159,83;14095,22;7686,41;84448,72;4,51;6,18;2,34;3,32;1,64;6,17;7,59;3,4;0,25;2,82;6,38;5,92;2,48;5,82;2,55;8,71;2,82;3,41;0,85;5,02;-2187,27;874,65;-330,51;255,54;-1387,6;-2991,72;1074,79;-479,48;18,84;-2377,58;-3093,41;838,56;-349,9;447,18;-2157,58;-4226,57;399,34;-480,08;65,41;-4241,91
3;45134,26;14606,31;13529,24;8060,67;81330,48;44323,01;14800,43;13399,87;7632,63;80155,94;44260,73;14583,2;13538,87;8029,76;80412,56;43250,94;14249,16;13426,32;7619,75;78546,17;47252,86;13764,45;13839,74;7603,23;82460,28;4,48;6,12;2,24;6,02;1,37;6,2;7,53;3,18;0,39;2,79;6,33;5,95;2,17;5,61;2,48;8,47;3,52;2,99;0,22;4,75;-2118,6;841,86;-310,5;457,44;-1129,8;-2929,85;1035,98;-439,87;29,4;-2304,34;-2992,13;818,75;-300,87;426,53;-2047,72;-4001,92;484,71;-413,42;16,52;-3914,11
4;44197,76;14248,8;13314,81;8054,31;79815,68;43326,16;14441,16;13209,42;7554,48;78531,22;43268,36;14217,62;13353,31;7914,05;78753,34;42404,98;13939,59;13246,91;7543,62;77135,1;46216,21;13419,99;13605,82;7500,92;80742,94;4,37;6,18;2,14;7,38;1,15;6,25;7,61;2,91;0,71;2,74;6,38;5,94;1,86;5,51;2,46;8,25;3,87;2,64;0,57;4,47;-2018,45;828,81;-291,01;553,39;-927,26;-2890,05;1021,17;-396,4;53,56;-2211,72;-2947,85;797,63;-252,51;413,13;-1989,6;-3811,23;519,6;-358,91;42,7;-3607,84
5;43475,51;13932,48;13124,8;7666,67;78199,46;42552,85;14113,96;13050,69;7473,2;77190,7;42418,05;13891,04;13174,68;7800,95;77284,72;41727,49;13669,25;13079,6;7518,63;75994,97;45450,15;13143,95;13421,27;7392,24;79407,61;4,34;6,0;2,21;3,71;1,52;6,37;7,38;2,76;1,1;2,79;6,67;5,68;1,84;5,53;2,67;8,19;4,0;2,55;1,71;4,3;-1974,64;788,53;-296,47;274,43;-1208,15;-2897,3;970,01;-370,58;80,96;-2216,91;-3032,1;747,09;-246,59;408,71;-2122,89;-3722,66;525,3;-341,67;126,39;-3412,64
6;42881,05;13675,36;12962,67;7353,46;76872,54;41948,02;13837,3;12906,49;7389,96;76081,77;41739,72;13610,48;13008,57;7688,35;76047,12;41181,39;13475,16;12937,8;7445,43;75039,78;44868,12;12922,96;13280,23;7300,19;78371,51;4,43;5,82;2,39;0,73;1,91;6,51;7,08;2,81;1,23;2,92;6,97;5,32;2,05;5,32;2,97;8,22;4,27;2,58;1,99;4,25;-1987,07;752,4;-317,56;53,27;-1498,97;-2920,1;914,34;-373,74;89,77;-2289,74;-3128,4;687,52;-271,66;388,16;-2324,39;-3686,73;552,2;-342,43;145,24;-3331,73
7;42350,73;13497,62;12833,59;7525,69;76207,63;41457,03;13635,04;12765,67;7306,52;75164,26;41263,11;13387,26;12867,59;7574,53;75092,49;40830,71;13370,38;12819,59;7349,63;74370,31;44379,49;12741,66;13169,25;7237,73;77528,13;4,57;5,93;2,55;3,98;1,7;6,59;7,01;3,06;0,95;3,05;7,02;5,07;2,29;4,65;3,14;8,0;4,93;2,66;1,55;4,07;-2028,76;755,96;-335,66;287,96;-1320,5;-2922,46;893,38;-403,58;68,79;-2363,87;-3116,38;645,6;-301,66;336,8;-2435,64;-3548,78;628,72;-349,66;111,9;-3157,82
8;41963,71;13380,75;12749,37;7703,51;75797,34;41110,11;13491,35;12664,9;7228,5;74494,86;40968,62;13232,39;12772,99;7475,96;74449,96;40666,07;13258,27;12738,02;7236,82;73899,18;44016,56;12607,49;13078,39;7167,32;76869,77;4,66;6,13;2,52;7,48;1,4;6,6;7,01;3,16;0,85;3,09;6,92;4,96;2,34;4,31;3,15;7,61;5,16;2,6;0,97;3,86;-2052,85;773,26;-329,02;536,19;-1072,43;-2906,45;883,86;-413,49;61,18;-2374,91;-3047,94;624,9;-305,4;308,64;-2419,81;-3350,49;650,78;-340,37;69,5;-2970,59
9;41809,48;13307,85;12705,15;7412,31;75234,79;40944,21;13393,34;12620,25;7163,06;74120,86;40823,43;13156,55;12722,32;7405,4;74107,7;40673,53;13160,43;12713,88;7159,38;73707,22;43817,37;12530,66;12985,54;7059,24;76392,81;4,58;6,2;2,16;5,0;1,52;6,56;6,88;2,81;1,47;2,97;6,83;4,99;2,03;4,9;2,99;7,17;5,03;2,09;1,42;3,52;-2007,89;777,19;-280,39;353,07;-1158,02;-2873,16;862,68;-365,29;103,82;-2271,95;-2993,94;625,89;-263,22;346,16;-2285,11;-3143,84;629,77;-271,66;100,14;-2685,59
