;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;49005,99;15605,75;13968,75;8155,1;86735,58;49023,09;15540,23;14125,28;7953,57;86642,17;48986,66;15074,03;14214,52;8572,79;86848,0;48138,65;16040,83;14032,78;7926,88;86139,15
1;47456,51;14997,61;13693,59;8236,99;84384,71;47626,96;14995,67;13874,72;7893,1;84390,44;47632,91;14573,35;13956,73;8514,63;84677,62;47017,63;15231,71;13735,04;7767,31;83751,69
2;46027,39;14449,97;13439,7;8263,95;82181,0;46320,35;14499,15;13636,89;7831,36;82287,75;46354,95;14109,83;13715,58;8439,79;82620,16;45848,0;14614,51;13505,06;7673,95;81641,52
3;44818,79;14005,27;13221,32;8200,13;80245,51;45175,68;14085,27;13422,91;7766,69;80450,55;45214,38;13711,85;13503,91;8337,08;80767,23;44795,69;14223,92;13324,46;7603,42;79947,5
4;43850,14;13633,93;13024,68;8086,03;78594,79;44196,94;13734,82;13237,41;7695,73;78864,9;44215,91;13372,66;13319,34;8217,3;79125,21;43868,4;13863,44;13149,86;7506,28;78387,97
5;43104,81;13304,41;12835,18;7970,86;77215,26;43373,0;13425,52;13079,82;7615,84;77494,18;43354,75;13081,45;13155,11;8094,94;77686,24;43145,07;13572,63;12985,98;7413,77;77117,45
6;42502,55;13049,53;12662,93;7862,26;76077,27;42700,79;13176,75;12935,25;7528,74;76341,53;42644,9;12846,35;13002,34;7977,18;76470,77;42543,78;13340,3;12846,93;7328,56;76059,57
7;41980,04;12900,73;12525,17;7762,44;75168,38;42182,45;13008,28;12795,99;7438,85;75425,58;42105,55;12675,32;12859,82;7868,63;75509,33;42137,25;13170,24;12728,82;7245,0;75281,31
8;41605,07;12819,74;12442,83;7693,59;74561,23;41832,77;12899,82;12697,51;7356,96;74787,06;41757,88;12556,47;12759,33;7771,02;74844,69;41882,92;13054,96;12650,71;7198,79;74787,38
9;41453,63;12768,88;12414,98;7666,64;74304,13;41659,46;12833,54;12653,75;7293,39;74440,15;41601,33;12483,41;12710,71;7684,56;74480,01;41810,73;12979,77;12644,65;7126,7;74561,85
10;41503,1;12782,76;12349,48;7627,62;74262,95;41629,18;12841,72;12549,59;7250,15;74270,64;41546,7;12491,54;12603,21;7606,26;74247,71;41856,18;12999,68;12485,68;7067,53;74409,08
11;41710,7;12901,94;12161,96;7525,43;74300,03;41695,39;12949,81;12286,68;7219,55;74151,43;41506,07;12601,01;12342,7;7529,56;73979,35;41997,04;13208,55;12175,91;7029,58;74411,08
12;42051,69;13118,52;11890,44;7385,32;74445,97;41799,89;13105,86;11962,93;7163,44;74032,12;41485,48;12729,04;12022,23;7436,91;73673,65;42165,91;13372,48;11930,88;6916,67;74385,93
13;42553,6;13430,95;11619,43;7249,52;74853,49;41968,12;13288,0;11719,17;7053,29;74028,58;41578,43;12829,39;11774,03;7315,26;73497,11;42334,12;13476,4;11738,55;6730,95;74280,02
14;43435,05;13911,39;11497,15;7151,86;75995,45;42571,75;13671,91;11671,73;6929,62;74845,0;42134,23;13104,79;11700,13;7180,85;74120,0;43388,78;14005,2;11866,28;6619,32;75879,59
15;44863,71;14611,64;11643,95;7112,62;78231,92;43915,88;14402,04;11890,35;6847,58;77055,86;43424,85;13734,63;11865,58;7060,19;76085,24;45063,97;14951,18;12320,71;6653,75;78989,61
16;46612,18;15428,27;12004,82;7106,27;81151,54;45693,22;15300,29;12283,17;6851,75;80128,43;45156,96;14555,95;12217,95;6991,7;78922,56;46852,1;15796,33;12785,76;6748,67;82182,85
17;48380,47;16215,93;12475,35;7111,33;84183,08;47487,72;16127,75;12724,97;6963,38;83303,82;46932,85;15336,9;12664,43;7008,36;81942,54;49079,8;16621,51;13311,92;7028,86;86042,09
