;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43382,75;13189,29;13421,12;7429,01;77422,17;42810,69;13509,44;13456,49;7421,4;77198,02;42489,29;13407,83;13491,48;7773,84;77162,45;44507,73;13438,62;13374,98;7302,89;78624,23
1;42245,15;12727,45;13184,4;7389,7;75546,71;41646,11;13050,76;13258,58;7378,03;75333,48;41503,58;12946,27;13295,99;7710,94;75456,78;42721,4;12905,97;13167,05;7222,63;76017,05
2;41154,42;12309,42;12967,21;7348,06;73779,11;40584,07;12631,68;13064,76;7335,62;73616,12;40543,93;12527,24;13107,52;7645,38;73824,07;41588,56;12459,73;13011,77;7212,28;74272,34
3;40149,88;11964,23;12781,61;7300,9;72196,62;39692,93;12280,77;12881,42;7293,27;72148,38;39634,17;12179,88;12932,54;7575,34;72321,92;40789,33;12088,38;12860,14;7173,71;72911,56
4;39240,57;11661,84;12609,89;7241,65;70753,94;38904,52;11982,61;12724,13;7242,58;70853,84;38789,27;11879,75;12775,3;7502,37;70946,69;40014,04;11783,89;12704,61;7135,43;71637,96
5;38432,54;11371,53;12434,87;7167,35;69406,29;38149,17;11717,5;12602,24;7177,56;69646,47;38027,4;11599,54;12636,12;7428,63;69691,68;39280,26;11527,82;12571,19;7135,08;70514,34
6;37750,12;11119,15;12271,16;7093,11;68233,54;37487,76;11492,79;12490,97;7109,27;68580,79;37388,38;11354,12;12501,71;7355,25;68599,46;38694,44;11317,79;12447,71;7046,12;69506,06
7;37212,61;10932,69;12140,09;7031,78;67317,17;36990,06;11320,13;12368,81;7048,63;67727,63;36905,06;11164,62;12365,71;7281,86;67717,24;38181,03;11143,6;12322,63;6985,99;68633,24
8;36800,77;10792,43;12058,1;6969,09;66620,38;36630,71;11201,46;12261,48;6988,94;67082,59;36560,7;11035,25;12262,85;7202,88;67061,69;37836,91;11000,58;12223,8;6931,94;67993,24
9;36481,62;10672,23;12015,91;6893,32;66063,07;36354,06;11135,05;12181,21;6925,32;66595,63;36309,32;10963,0;12205,32;7115,4;66593,04;37592,37;10933,63;12176,93;6861,97;67564,9
10;36205,82;10568,01;11906,36;6829,98;65510,17;36078,41;11114,1;12039,14;6877,72;66109,37;36037,38;10932,8;12073,87;7032,2;66076,25;37255,96;10737,23;11940,51;6854,43;66788,13
11;35900,0;10473,55;11636,44;6796,24;64806,23;35725,97;11122,65;11755,48;6857,46;65461,57;35630,89;10915,3;11763,19;6961,82;65271,2;36853,38;10453,89;11509,16;6819,75;65636,17
12;35411,19;10351,79;11267,78;6738,73;63769,48;35260,5;11113,1;11387,96;6816,43;64577,99;35041,52;10836,03;11355,2;6879,89;64112,63;36328,21;10275,18;11154,18;6731,11;64488,67
13;34685,04;10190,48;10903,88;6609,45;62388,85;34714,1;11072,03;11030,44;6709,93;63526,5;34312,41;10666,97;10971,87;6762,59;62713,85;35650,69;10127,75;10891,38;6570,12;63239,95
14;34141,43;10107,19;10661,34;6452,61;61362,58;34350,62;11154,47;10783,93;6566,34;62855,36;33786,98;10611,16;10708,1;6621,21;61727,44;35562,47;10175,36;10781,19;6416,86;62935,88
15;34186,2;10208,42;10624,17;6325,96;61344,74;34411,78;11492,77;10718,68;6431,09;63054,32;33771,61;10848,38;10619,82;6476,07;61715,87;35927,14;10464,1;10840,98;6248,06;63480,28
16;34694,74;10426,5;10733,13;6249,16;62103,52;34819,09;11960,2;10774,79;6344,75;63898,84;34124,25;11234,48;10634,09;6348,79;62341,61;36400,85;10647,44;10892,93;6220,97;64162,18
17;35431,03;10665,97;10898,87;6226,78;63222,65;35416,41;12388,97;10866,77;6331,78;65003,93;34620,39;11579,66;10659,83;6258,72;63118,61;37055,62;10841,13;10950,77;6234,74;65082,26
18;36243,67;10894,39;11054,88;6241,05;64433,99;36057,15;12706,27;10936,77;6357,04;66057,24;35154,11;11835,62;10662,13;6214,89;63866,75;37644,07;11034,31;10982,38;6204,94;65865,69
