;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;45819,31;15444,88;14232,2;7850,12;83346,51;46161,92;15667,45;14161,49;7947,93;83938,8;45514,64;15529,42;14325,2;8087,49;83456,74;43717,54;15307,44;13839,38;7482,6;80346,95
1;44364,97;14890,77;13975,78;7780,59;81012,11;44775,63;15151,44;13922,69;7910,37;81760,12;44192,64;15039,43;14063,51;8018,51;81314,1;42230,41;14311,7;13494,22;7352,36;77388,69
2;43023,09;14388,79;13731,92;7709,52;78853,32;43473,64;14678,71;13690,87;7852,99;79696,21;42929,42;14580,21;13823,78;7938,13;79271,54;41113,23;13708,47;13246,47;7262,58;75330,75
3;41886,8;13976,88;13509,27;7635,13;77008,07;42329,13;14280,37;13474,34;7765,17;77849,0;41783,8;14175,16;13620,72;7839,56;77419,25;40014,66;13421,92;13083,13;7214,75;73734,46
4;40971,75;13636,22;13300,94;7554,78;75463,68;41370,74;13938,73;13286,51;7673,17;76269,16;40814,84;13818,16;13439,93;7734,71;75807,65;39245,07;13113,47;12911,24;7130,23;72400,01
5;40263,88;13342,36;13100,51;7467,49;74174,23;40607,71;13631,59;13135,56;7601,78;74976,64;40062,61;13502,29;13265,05;7635,07;74465,02;38623,84;12817,31;12753,26;7045,99;71240,41
6;39707,57;13105,04;12919,04;7379,92;73111,57;40016,03;13367,32;13003,32;7533,04;73919,7;39491,12;13246,85;13100,78;7531,93;73370,68;38184,67;12604,31;12610,39;6976,2;70375,57
7;39258,26;12936,55;12774,17;7298,77;72267,74;39571,34;13158,06;12877,25;7447,16;73053,81;39060,56;13067,64;12960,12;7418,25;72506,58;37872,77;12465,44;12466,16;6910,09;69714,46
8;38957,1;12824,98;12692,46;7223,28;71697,81;39281,18;13000,47;12793,61;7359,77;72435,02;38792,05;12940,17;12868,07;7313,77;71914,07;37751,63;12368,7;12387,36;6861,42;69369,1
9;38854,59;12761,02;12676,13;7154,13;71445,86;39147,91;12890,77;12765,32;7291,48;72095,47;38701,14;12842,03;12822,99;7238,34;71604,5;37770,2;12313,83;12379,65;6796,89;69260,57
10;38952,88;12769,88;12621,3;7105,03;71449,09;39121,5;12838,94;12663,17;7247,49;71871,11;38720,11;12799,62;12704,69;7185,36;71409,78;37663,01;12349,3;12185,68;6752,36;68950,35
11;39237,45;12874,1;12431,99;7076,25;71619,78;39157,55;12847,59;12380,77;7218,22;71604,13;38781,25;12833,43;12417,05;7136,07;71167,8;37451,41;12464,75;11809,18;6738,33;68463,67
12;39675,43;13050,9;12149,81;7001,18;71877,32;39286,77;12875,87;12045,09;7150,22;71357,94;38900,05;12891,79;12078,56;7049,53;70919,93;37601,14;12584,49;11585,67;6636,08;68407,39
13;40268,86;13294,79;11867,39;6830,82;72261,86;39594,34;12918,84;11825,17;7006,14;71344,5;39158,06;12955,15;11846,85;6898,91;70858,98;38360,87;12719,0;11439,39;6431,23;68950,48
14;41177,57;13714,77;11743,61;6653,58;73289,53;40308,45;13158,56;11825,02;6856,73;72148,76;39817,85;13204,71;11821,45;6736,27;71580,28;39464,43;13149,38;11592,78;6305,63;70512,22
15;42519,34;14395,64;11904,78;6574,4;75394,16;41597,06;13746,25;12096,48;6786,06;74225,86;41073,61;13792,87;12057,66;6631,52;73555,66;41360,6;13900,14;12065,68;6339,11;73665,54
16;44085,82;15210,91;12280,67;6626,98;78204,39;43244,46;14522,96;12547,79;6823,46;77138,67;42665,14;14556,04;12492,08;6647,28;76360,55;43195,86;14673,28;12535,81;6429,64;76834,59
17;45618,46;15986,81;12751,81;6805,07;81162,16;44950,72;15272,69;13051,91;6967,64;80242,96;44253,65;15276,91;13019,71;6812,57;79362,84;44874,35;15472,5;13045,29;6688,32;80080,45
18;46983,98;16571,68;13198,17;7014,1;83767,93;46462,89;15861,6;13484,16;7149,57;82958,22;45640,35;15839,09;13487,96;7029,24;81996,64;46144,12;16003,69;13402,38;6859,49;82409,68
