;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;44255,48;13586,59;13667,1;7603,51;79112,68;43819,17;13125,79;13782,42;7578,53;78305,92;43671,81;13389,67;13988,88;7724,1;78774,47;42787,66;13917,75;13756,66;7326,69;77788,76
1;42951,25;13079,64;13483,76;7550,85;77065,5;42557,73;12655,23;13594,57;7547,21;76354,74;42439,71;12903,85;13779,47;7661,24;76784,27;41177,61;13114,66;13589,95;7360,84;75243,06
2;41715,04;12612,21;13282,58;7493,72;75103,55;41388,91;12233,71;13402,44;7509,58;74534,64;41287,23;12449,03;13581,55;7601,56;74919,38;39907,74;12599,06;13414,35;7333,79;73254,95
3;40604,9;12214,26;13056,15;7429,15;73304,46;40382,63;11895,3;13207,88;7461,16;72946,97;40277,42;12052,07;13403,25;7544,68;73277,41;39054,94;12356,96;13235,02;7254,22;71901,15
4;39639,0;11877,76;12838,73;7360,11;71715,59;39518,05;11614,22;13037,22;7404,58;71574,06;39406,82;11723,18;13239,15;7476,06;71845,21;38314,27;12087,8;13062,23;7202,53;70666,83
5;38826,29;11588,37;12663,0;7290,09;70367,76;38763,32;11358,81;12909,43;7343,05;70374,61;38663,65;11464,22;13082,68;7383,74;70594,29;37730,75;11754,48;12897,21;7184,85;69567,28
6;38178,82;11344,71;12513,54;7218,79;69255,86;38133,6;11133,67;12789,62;7274,67;69331,56;38069,07;11260,16;12936,11;7280,32;69545,66;37194,93;11537,13;12765,97;7139,97;68637,99
7;37701,33;11147,72;12375,02;7145,67;68369,74;37651,5;10952,15;12649,53;7198,34;68451,52;37639,81;11096,77;12807,17;7182,03;68725,78;36739,17;11427,79;12664,27;7062,61;67893,84
8;37366,13;10994,66;12280,76;7073,27;67714,82;37322,63;10826,24;12541,34;7121,03;67811,25;37341,77;10979,71;12716,56;7095,2;68133,24;36444,25;11371,15;12573,39;6997,61;67386,4
9;37140,28;10881,54;12246,57;7006,25;67274,63;37131,14;10758,62;12497,32;7052,76;67439,85;37130,07;10913,51;12660,55;7023,39;67727,52;36362,42;11346,99;12516,36;6933,47;67159,23
10;37002,06;10803,2;12169,64;6954,66;66929,56;36992,36;10715,85;12389,62;7007,65;67105,48;36967,59;10878,17;12524,66;6968,94;67339,36;36234,46;11198,28;12285,73;6895,42;66613,89
11;36909,58;10746,48;11951,56;6918,42;66526,05;36817,52;10659,29;12103,06;6985,74;66565,62;36815,57;10843,65;12213,87;6923,24;66796,33;36229,07;10995,09;11886,47;6871,71;65982,35
12;36728,92;10667,61;11630,0;6851,39;65877,92;36570,29;10565,33;11733,39;6926,73;65795,73;36621,04;10764,32;11821,92;6834,91;66042,2;36003,98;10918,78;11599,07;6770,9;65292,73
13;36407,42;10549,59;11291,26;6717,73;64966,01;36296,84;10451,07;11419,18;6784,19;64951,29;36393,81;10638,51;11480,47;6667,7;65180,49;35649,9;11111,86;11362,04;6611,45;64735,25
14;36309,38;10513,29;11080,18;6568,94;64471,78;36320,97;10481,37;11259,59;6627,65;64689,58;36409,0;10655,96;11284,26;6488,44;64837,66;35735,88;11315,73;11360,94;6508,76;64921,31
15;36777,74;10669,72;11109,26;6469,36;65026,08;36905,49;10785,76;11311,06;6536,65;65538,96;36910,12;10971,48;11289,26;6376,33;65547,18;36870,45;11622,59;11594,33;6417,44;66504,81
