;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
41;41,0;48256,98;14601,17;13465,17;7240,31;83563,63;47971,8;14720,74;13232,34;7265,88;83190,76;48077,82;14803,78;13320,99;7274,03;83476,62;48740,31;14083,92;13783,35;7046,74;83654,32;48377,78;15001,4;13789,84;7299,88;84468,9;0,25;2,67;2,35;0,82;1,07;0,84;1,87;4,04;0,47;1,51;0,62;1,32;3,4;0,35;1,17;0,75;6,12;0,05;3,47;0,96;-120,8;-400,23;-324,67;-59,57;-905,27;-405,98;-280,66;-557,5;-34,0;-1278,14;-299,96;-197,62;-468,85;-25,85;-992,28;362,53;-917,48;-6,49;-253,14;-814,58
42;42,0;48304,2;14665,67;13490,24;7310,9;83771,01;47827,64;14742,69;13308,96;7306,98;83186,27;48059,38;14821,44;13390,94;7385,35;83657,11;48908,97;14349,79;13925,77;7087,69;84272,22;48195,21;15151,4;13853,68;7339,5;84539,79;0,23;3,21;2,62;0,39;0,91;0,76;2,7;3,93;0,44;1,6;0,28;2,18;3,34;0,62;1,04;1,48;5,29;0,52;3,43;0,32;108,99;-485,73;-363,44;-28,6;-768,78;-367,57;-408,71;-544,72;-32,52;-1353,52;-135,83;-329,96;-462,74;45,85;-882,68;713,76;-801,61;72,09;-251,81;-267,57
43;43,0;48357,68;14684,57;13669,7;7400,52;84112,47;47550,59;14706,36;13581,38;7371,65;83209,98;47919,6;14812,12;13673,81;7480,34;83885,87;48976,6;14552,46;14359,47;7129,12;85017,65;47797,18;15090,52;14077,0;7413,41;84378,11;1,17;2,69;2,89;0,17;0,31;0,52;2,55;3,52;0,56;1,38;0,26;1,84;2,86;0,9;0,58;2,47;3,57;2,01;3,83;0,76;560,5;-405,95;-407,3;-12,89;-265,64;-246,59;-384,16;-495,62;-41,76;-1168,13;122,42;-278,4;-403,19;66,93;-492,24;1179,42;-538,06;282,47;-284,29;639,54
44;44,0;48156,6;14629,39;13887,58;7486,83;84160,4;47081,48;14600,64;13867,11;7450,92;83000,15;47526,77;14734,87;13975,23;7563,03;83799,9;48393,11;14387,3;14552,1;7241,65;84574,16;47203,13;14921,18;14312,29;7510,0;83946,61;2,02;1,96;2,97;0,31;0,25;0,26;2,15;3,11;0,79;1,13;0,69;1,25;2,36;0,71;0,17;2,52;3,58;1,68;3,57;0,75;953,47;-291,79;-424,71;-23,17;213,79;-121,65;-320,54;-445,18;-59,08;-946,46;323,64;-186,31;-337,06;53,03;-146,71;1189,98;-533,88;239,81;-268,35;627,55
45;45,0;47433,97;14472,76;14007,17;7543,12;83457,02;46313,74;14409,97;13977,94;7523,67;82225,32;46723,98;14538,84;14094,35;7636,77;82993,94;47231,17;14346,29;14554,51;7261,97;83393,94;46393,11;14738,16;14402,35;7603,59;83137,21;2,24;1,8;2,74;0,8;0,38;0,17;2,23;2,95;1,05;1,1;0,71;1,35;2,14;0,44;0,17;1,81;2,66;1,06;4,49;0,31;1040,86;-265,4;-395,18;-60,47;319,81;-79,37;-328,19;-424,41;-79,92;-911,89;330,87;-199,32;-308,0;33,18;-143,27;838,06;-391,87;152,16;-341,62;256,73
46;46,0;46391,91;14256,71;14056,96;7579,74;82285,32;45368,27;14170,37;13970,68;7590,47;81099,79;45676,01;14271,17;14089,89;7705,92;81742,99;45810,82;14109,19;14462,8;7274,97;81657,78;45430,88;14461,94;14372,71;7679,29;81944,81;2,12;1,42;2,2;1,3;0,42;0,14;2,02;2,8;1,16;1,03;0,54;1,32;1,97;0,35;0,25;0,84;2,44;0,63;5,27;0,35;961,03;-205,23;-315,75;-99,55;340,51;-62,61;-291,57;-402,03;-88,82;-845,02;245,13;-190,77;-282,82;26,63;-201,82;379,94;-352,75;90,09;-404,32;-287,03
47;47,0;45349,86;14040,67;14106,75;7616,37;81113,65;44422,79;13930,77;13963,43;7657,27;79974,26;44628,04;14003,5;14085,43;7775,08;80492,05;44648,51;13407,31;14247,39;7262,89;79566,1;44385,55;14011,92;14280,5;7726,8;80404,78;2,17;0,21;1,22;1,43;0,88;0,08;0,58;2,22;0,9;0,54;0,55;0,06;1,37;0,62;0,11;0,59;4,31;0,23;6,0;1,04;964,31;28,75;-173,75;-110,43;708,87;37,24;-81,15;-317,07;-69,53;-430,52;242,49;-8,42;-195,07;48,28;87,27;262,96;-604,61;-33,11;-463,91;-838,68
48;;44716,29;14170,76;14569,37;7784,92;81241,34;43238,55;12850,31;13701,75;7588,22;77378,83;43475,63;13108,05;13802,92;7722,0;78108,6;43515,66;12897,17;14078,48;7227,46;77718,77;43263,95;13477,32;14126,58;7743,42;78611,27;3,36;5,15;3,13;0,54;3,35;0,06;4,65;3,01;2,0;1,57;0,49;2,74;2,29;0,28;0,64;0,58;4,3;0,34;6,66;1,14;1452,34;693,44;442,79;41,5;2630,07;-25,4;-627,01;-424,83;-155,2;-1232,44;211,68;-369,27;-323,66;-21,42;-502,67;251,71;-580,15;-48,1;-515,96;-892,5
49;;43368,56;13677,71;14330,55;7729,15;79105,97;41909,05;12390,03;13461,85;7540,99;75301,92;42029,4;12606,9;13571,59;7666,1;75873,99;44881,09;12098,27;13942,62;7121,44;78043,42;42081,05;12969,61;13912,31;7726,99;76689,96;3,06;5,46;3,01;0,03;3,15;0,41;4,47;3,24;2,41;1,81;0,12;2,8;2,45;0,79;1,06;6,65;6,72;0,22;7,84;1,76;1287,51;708,1;418,24;2,16;2416,01;-172,0;-579,58;-450,46;-186,0;-1388,04;-51,65;-362,71;-340,72;-60,89;-815,97;2800,04;-871,34;30,31;-605,55;1353,46
50;;42101,35;13220,84;14085,89;7670,85;77078,93;40692,17;11967,76;13242,21;7488,73;73390,87;40674,62;12150,01;13356,51;7593,62;73774,76;44668,78;11692,61;13774,68;7019,95;77156,02;40946,9;12519,31;13697,48;7670,06;74833,75;2,82;5,6;2,84;0,01;3,0;0,62;4,41;3,32;2,36;1,93;0,66;2,95;2,49;1,0;1,42;9,09;6,6;0,56;8,48;3,1;1154,45;701,53;388,41;0,79;2245,18;-254,73;-551,55;-455,27;-181,33;-1442,88;-272,28;-369,3;-340,97;-76,44;-1058,99;3721,88;-826,7;77,2;-650,11;2322,27
51;;40985,1;12829,5;13834,89;7606,37;75255,86;39673,9;11613,38;13057,44;7427,28;71772,0;39493,81;11770,87;13169,75;7495,77;71930,2;43049,58;11293,5;13564,19;6988,54;74895,81;39964,13;12134,1;13536,05;7571,49;73205,76;2,55;5,73;2,21;0,46;2,8;0,73;4,29;3,54;1,9;1,96;1,18;2,99;2,71;1,0;1,74;7,72;6,93;0,21;7,7;2,31;1020,97;695,4;298,84;34,88;2050,1;-290,23;-520,72;-478,61;-144,21;-1433,76;-470,32;-363,23;-366,3;-75,72;-1275,56;3085,45;-840,6;28,14;-582,95;1690,05
52;;40049,85;12505,81;13598,53;7527,65;73681,84;38833,57;11324,27;12899,56;7355,91;70413,31;38533,49;11459,89;13006,76;7394,77;70394,91;42325,42;11099,89;13411,75;6851,24;73688,3;39110,92;11811,14;13400,34;7460,5;71782,89;2,4;5,88;1,48;0,9;2,65;0,71;4,12;3,74;1,4;1,91;1,48;2,97;2,94;0,88;1,93;8,22;6,02;0,09;8,17;2,65;938,93;694,67;198,19;67,15;1898,95;-277,35;-486,87;-500,78;-104,59;-1369,58;-577,43;-351,25;-393,58;-65,73;-1387,98;3214,5;-711,25;11,41;-609,26;1905,41
53;;39305,96;12243,17;13397,54;7430,84;72377,51;38129,13;11091,44;12756,21;7275,97;69252,75;37815,36;11202,92;12859,49;7311,92;69189,69;41410,54;10858,54;13318,8;6759,94;72347,82;38355,4;11546,38;13253,35;7367,05;70522,18;2,48;6,03;1,09;0,87;2,63;0,59;3,94;3,75;1,24;1,8;1,41;2,97;2,97;0,75;1,89;7,97;5,96;0,49;8,24;2,59;950,56;696,79;144,19;63,79;1855,33;-226,27;-454,94;-497,14;-91,08;-1269,43;-540,04;-343,46;-393,86;-55,13;-1332,49;3055,14;-687,84;65,45;-607,11;1825,64
54;;38725,23;12027,39;13230,23;7333,27;71316,12;37539,43;10912,78;12620,18;7193,63;68266,02;37297,52;11010,6;12722,67;7233,96;68264,75;40890,94;10621,97;13194,94;6697,67;71405,52;37750,29;11341,31;13102,46;7293,5;69487,55;2,58;6,05;0,98;0,55;2,63;0,56;3,78;3,68;1,37;1,76;1,2;2,92;2,9;0,82;1,76;8,32;6,34;0,71;8,17;2,76;974,94;686,08;127,77;39,77;1828,57;-210,86;-428,53;-482,27;-99,87;-1221,53;-452,77;-330,71;-379,78;-59,54;-1222,8;3140,65;-719,34;92,49;-595,83;1917,97
55;;38278,18;11847,18;13095,3;7251,27;70471,93;37070,58;10785,79;12491,71;7115,14;67463,22;36933,01;10890,32;12597,52;7144,65;67565,5;39433,93;10487,56;13040,07;6599,02;69560,58;37351,48;11196,93;12967,69;7233,72;68749,82;2,48;5,81;0,98;0,24;2,5;0,75;3,67;3,67;1,64;1,87;1,12;2,74;2,85;1,23;1,72;5,58;6,34;0,56;8,77;1,18;926,7;650,25;127,61;17,55;1722,11;-280,9;-411,14;-475,98;-118,58;-1286,6;-418,47;-306,61;-370,17;-89,07;-1184,32;2082,45;-709,37;72,38;-634,7;810,76
56;;37968,54;11710,56;13015,57;7175,85;69870,52;36816,68;10699,62;12395,62;7042,2;66954,12;36718,2;10811,62;12508,48;7050,77;67089,07;38967,25;10498,03;12926,13;6543,17;68934,58;37143,2;11106,64;12875,42;7175,22;68300,49;2,22;5,44;1,09;0,01;2,3;0,88;3,66;3,73;1,85;1,97;1,14;2,66;2,85;1,73;1,77;4,91;5,48;0,39;8,81;0,93;825,34;603,92;140,15;0,63;1570,03;-326,52;-407,02;-479,8;-133,02;-1346,37;-425,0;-295,02;-366,94;-124,45;-1211,42;1824,05;-608,61;50,71;-632,05;634,09
57;;37814,62;11630,77;12993,29;7098,39;69537,07;36830,79;10645,23;12337,38;6977,07;66790,47;36652,85;10748,6;12458,88;6964,86;66825,19;38783,23;10431,22;12876,67;6522,86;68613,98;37086,92;11060,88;12821,99;7110,84;68080,63;1,96;5,15;1,34;0,18;2,14;0,69;3,76;3,78;1,88;1,9;1,17;2,82;2,83;2,05;1,84;4,57;5,69;0,43;8,27;0,78;727,7;569,89;171,3;-12,45;1456,44;-256,13;-415,65;-484,61;-133,77;-1290,16;-434,07;-312,28;-363,11;-145,98;-1255,44;1696,31;-629,66;54,68;-587,98;533,35
58;;37859,82;11622,62;12924,41;7037,02;69443,87;36913,79;10629,15;12220,38;6928,98;66692,3;36707,11;10731,56;12344,35;6899,66;66682,68;38603,11;10415,68;12642,91;6487,51;68149,21;37124,82;11045,8;12677,37;7060,9;67908,89;1,98;5,22;1,95;0,34;2,26;0,57;3,77;3,6;1,87;1,79;1,13;2,84;2,63;2,28;1,81;3,98;5,7;0,27;8,12;0,35;735,0;576,82;247,04;-23,88;1534,98;-211,03;-416,65;-456,99;-131,92;-1216,59;-417,71;-314,24;-333,02;-161,24;-1226,21;1478,29;-630,12;-34,46;-573,39;240,32
59;;38123,21;11691,92;12715,81;7000,36;69531,3;36886,24;10657,37;11963,79;6896,42;66403,82;36843,89;10790,27;12077,69;6856,12;66567,97;38488,19;10503,54;12215,45;6403,46;67610,64;37204,79;11055,38;12343,43;7034,59;67638,19;2,47;5,76;3,02;0,49;2,8;0,86;3,6;3,08;1,96;1,82;0,97;2,4;2,15;2,54;1,58;3,45;4,99;1,04;8,97;0,04;918,42;636,54;372,38;-34,23;1893,11;-318,55;-398,01;-379,64;-138,17;-1234,37;-360,9;-265,11;-265,74;-178,47;-1070,22;1283,4;-551,84;-127,98;-631,13;-27,55
60;;38501,57;11806,83;12424,45;6932,05;69664,9;36899,48;10717,94;11652,09;6827,93;66097,44;37026,77;10896,43;11748,16;6787,98;66459,34;39095,46;10658,41;11971,48;6326,6;68051,95;37316,76;11119,39;11975,93;6969,02;67381,1;3,17;6,18;3,75;0,53;3,39;1,12;3,61;2,7;2,02;1,91;0,78;2,01;1,9;2,6;1,37;4,77;4,15;0,04;9,22;1,0;1184,81;687,44;448,52;-36,97;2283,8;-417,28;-401,45;-323,84;-141,09;-1283,66;-289,99;-222,96;-227,77;-181,04;-921,76;1778,7;-460,98;-4,45;-642,42;670,85
61;;38919,42;11953,94;12152,81;6786,8;69812,97;37173,33;10822,35;11409,98;6685,62;66091,28;37285,8;11036,09;11480,28;6656,17;66458,34;40090,13;10588,56;11857,44;6135,03;68671,16;37516,81;11286,36;11765,65;6815,49;67384,32;3,74;5,91;3,29;0,42;3,6;0,92;4,11;3,02;1,91;1,92;0,62;2,22;2,43;2,34;1,37;6,86;6,18;0,78;9,98;1,91;1402,61;667,58;387,16;-28,69;2428,65;-343,48;-464,01;-355,67;-129,87;-1293,04;-231,01;-250,27;-285,37;-159,32;-925,98;2573,32;-697,8;91,79;-680,46;1286,84
62;;39534,52;12231,17;12035,43;6628,58;70429,7;37870,83;11093,59;11357,86;6535,75;66858,03;37916,07;11310,82;11363,12;6497,8;67087,81;40250,26;11113,2;12023,99;5934,03;69321,48;38083,4;11644,42;11789,62;6653,99;68171,43;3,81;5,04;2,08;0,38;3,31;0,56;4,73;3,66;1,78;1,93;0,44;2,86;3,62;2,35;1,59;5,69;4,56;1,99;10,82;1,69;1451,12;586,75;245,81;-25,41;2258,27;-212,57;-550,83;-431,76;-118,24;-1313,4;-167,33;-333,6;-426,5;-156,19;-1083,62;2166,86;-531,22;234,37;-719,96;1150,05
63;;40507,47;12720,96;12178,26;6536,92;71943,61;39062,96;11618,3;11570,48;6458,0;68709,74;39139,72;11802,84;11451,02;6367,29;68760,87;41971,6;11770,18;12494,22;5958,05;72194,05;39214,41;12241,48;12065,15;6576,5;70097,55;3,3;3,92;0,94;0,6;2,63;0,39;5,09;4,1;1,8;1,98;0,19;3,58;5,09;3,18;1,91;7,03;3,85;3,56;9,4;2,99;1293,06;479,48;113,11;-39,58;1846,06;-151,45;-623,18;-494,67;-118,5;-1387,81;-74,69;-438,64;-614,13;-209,21;-1336,68;2757,19;-471,3;429,07;-618,45;2096,5
64;;41777,09;13332,54;12540,75;6544,61;74194,99;40509,38;12225,97;11944,23;6481,36;71160,94;40621,89;12401,37;11694,91;6312,29;71030,46;43087,9;12381,72;12963,2;6083,45;74516,27;40563,01;12925,35;12484,35;6594,28;72566,98;2,99;3,15;0,45;0,75;2,24;0,13;5,41;4,33;1,71;1,94;0,15;4,05;6,32;4,28;2,12;6,22;4,21;3,84;7,75;2,69;1214,08;407,19;56,4;-49,67;1628,01;-53,63;-699,38;-540,12;-112,92;-1406,04;58,88;-523,98;-789,44;-281,99;-1536,52;2524,89;-543,63;478,85;-510,83;1949,29
65;;43205,21;13934,76;13033,1;6657,28;76830,35;41918,36;12720,42;12343,78;6603,97;73586,53;41959,76;12957,02;12010,71;6360,55;73288,04;44953,99;13044,22;13482,68;6386,69;77867,58;41729,86;13519,07;12912,98;6690,68;74852,58;3,54;3,07;0,93;0,5;2,64;0,45;5,91;4,41;1,3;1,69;0,55;4,16;6,99;4,93;2,09;7,73;3,51;4,41;4,54;4,03;1475,35;415,69;120,12;-33,4;1977,77;188,5;-798,65;-569,2;-86,71;-1266,05;229,9;-562,05;-902,27;-330,13;-1564,54;3224,13;-474,85;569,7;-303,99;3015,0
66;;44567,73;14408,25;13514,93;6818,73;79309,64;43104,03;13059,75;12685,27;6751,14;75600,19;43035,44;13358,89;12277,67;6467,15;75139,15;46264,86;13561,14;13835,13;6522,47;80183,6;42650,38;13947,04;13236,58;6818,22;76652,22;4,5;3,31;2,1;0,01;3,47;1,06;6,36;4,17;0,98;1,37;0,9;4,22;7,24;5,15;1,97;8,47;2,77;4,52;4,34;4,61;1917,35;461,21;278,35;0,51;2657,42;453,64;-887,29;-551,31;-67,08;-1052,03;385,06;-588,15;-958,91;-351,07;-1513,07;3614,47;-385,9;598,55;-295,75;3531,38
67;;45680,42;14683,66;13874,24;6967,89;81206,21;43966,46;13258,43;12918,26;6849,9;76993,05;43831,41;13552,72;12407,4;6576,49;76368,02;47442,15;13564,61;13997,7;6684,02;81688,48;43349,55;14195,16;13392,84;6931,1;77868,65;5,38;3,44;3,59;0,53;4,29;1,42;6,6;3,54;1,17;1,12;1,11;4,53;7,36;5,12;1,93;9,44;4,44;4,52;3,56;4,91;2330,87;488,5;481,4;36,79;3337,56;616,91;-936,73;-474,58;-81,2;-875,6;481,86;-642,44;-985,44;-354,61;-1500,63;4092,6;-630,55;604,86;-247,08;3819,83
68;;46604,64;14879,97;14163,01;7085,76;82733,38;44643,85;13401,89;13074,6;6906,93;78027,27;44446,61;13672,21;12477,5;6662,97;77259,29;48272,56;13945,23;14138,19;6764,23;83120,21;43875,79;14394,01;13508,18;7021,1;78799,09;6,22;3,38;4,85;0,92;4,99;1,75;6,89;3,21;1,63;0,98;1,3;5,01;7,63;5,1;1,95;10,02;3,12;4,66;3,66;5,48;2728,85;485,96;654,83;64,66;3934,29;768,06;-992,12;-433,58;-114,17;-771,82;570,82;-721,8;-1030,68;-358,13;-1539,8;4396,77;-448,78;630,01;-256,87;4321,12
69;;47422,86;15129,82;14442,21;7167,96;84162,85;45273,14;13574,05;13198,81;6944,59;78990,59;44971,03;13857,3;12575,1;6713,38;78116,81;48931,4;14497,02;14251,88;6805,72;84486,02;44275,95;14675,44;13698,26;7091,61;79741,25;7,11;3,1;5,43;1,08;5,54;2,25;7,5;3,65;2,07;0,94;1,57;5,57;8,2;5,33;2,04;10,51;1,22;4,04;4,03;5,95;3146,91;454,38;743,95;76,35;4421,6;997,19;-1101,39;-499,45;-147,02;-750,66;695,08;-818,14;-1123,16;-378,23;-1624,44;4655,45;-178,42;553,62;-285,89;4744,77
70;;48056,5;15431,98;14644,69;7226,24;85359,41;45748,11;13781,72;13303,99;6968,29;79802,11;45342,52;14084,81;12659,3;6734,15;78820,78;49467,75;14616,41;14313,08;6871,97;85269,21;44566,98;15031,57;13846,7;7155,02;80600,27;7,83;2,66;5,76;1,0;5,9;2,65;8,31;3,92;2,61;0,99;1,74;6,3;8,58;5,88;2,21;11,0;2,76;3,37;3,96;5,79;3489,52;400,41;797,99;71,22;4759,14;1181,13;-1249,85;-542,71;-186,73;-798,16;775,54;-946,76;-1187,4;-420,87;-1779,49;4900,77;-415,16;466,38;-283,05;4668,94
71;;48403,56;15705,42;14698,01;7268,75;86075,74;45952,94;13973,31;13382,57;6977,2;80286,02;45486,26;14258,11;12672,15;6732,71;79149,23;49752,79;14762,46;14346,14;6890,5;85751,89;44774,46;15379,19;13827,21;7216,46;81197,33;8,11;2,12;6,3;0,72;6,01;2,63;9,14;3,22;3,32;1,12;1,59;7,29;8,35;6,7;2,52;11,12;4,01;3,75;4,52;5,61;3629,1;326,23;870,8;52,29;4878,41;1178,48;-1405,88;-444,64;-239,26;-911,31;711,8;-1121,08;-1155,06;-483,75;-2048,1;4978,33;-616,73;518,93;-325,96;4554,56
72;;48429,22;15683,75;14636,65;7273,02;86022,64;45976,45;13940,6;13375,86;6962,59;80255,5;45428,87;14149,95;12615,37;6700,97;78895,16;49793,44;14486,73;14302,31;6797,25;85379,73;44988,24;15473,41;13705,73;7243,17;81410,55;7,65;1,36;6,79;0,41;5,67;2,2;9,91;2,41;3,87;1,42;0,98;8,55;7,96;7,49;3,09;10,68;6,38;4,35;6,16;4,88;3440,98;210,34;930,92;29,85;4612,09;988,21;-1532,81;-329,87;-280,58;-1155,05;440,63;-1323,46;-1090,36;-542,2;-2515,39;4805,2;-986,68;596,58;-445,92;3969,18
73;;48213,83;15230,32;14530,29;7229,27;85203,71;45975,74;13570,66;13258,14;6925,7;79730,24;45276,78;13655,49;12523,88;6640,0;78096,15;49532,74;13960,77;14162,34;6691,24;84347,09;45285,15;15177,06;13588,92;7215,78;81266,91;6,47;0,35;6,93;0,19;4,84;1,52;10,58;2,43;4,02;1,89;0,02;10,03;7,84;7,98;3,9;9,38;8,01;4,22;7,27;3,79;2928,68;53,26;941,37;13,49;3936,8;690,59;-1606,4;-330,78;-290,08;-1536,67;-8,37;-1521,57;-1065,04;-575,78;-3170,76;4247,59;-1216,29;573,42;-524,54;3080,18
74;;48231,11;14912,9;14482,37;7209,04;84835,42;46176,16;13288,22;13187,03;6915,5;79566,91;45354,33;13290,29;12505,92;6603,26;77753,8;49633,72;14091,36;14231,65;6685,7;84642,43;45625,6;14945,57;13554,2;7206,61;81331,99;5,71;0,22;6,85;0,03;4,31;1,21;11,09;2,71;4,04;2,17;0,59;11,08;7,73;8,37;4,4;8,78;5,72;5,0;7,23;4,07;2605,51;-32,67;928,17;2,43;3503,43;550,56;-1657,35;-367,17;-291,11;-1765,08;-271,27;-1655,28;-1048,28;-603,35;-3578,19;4008,12;-854,21;677,45;-520,91;3310,44
75;;48854,04;15248,04;14568,95;7278,98;85950,01;46719,19;13488,3;13307,17;6976,59;80491,25;45904,63;13523,42;12647,34;6641,24;78716,63;50336,24;14551,99;14502,43;6785,92;86176,58;45968,74;15202,7;13650,84;7287,92;82110,2;6,28;0,3;6,73;0,12;4,68;1,63;11,28;2,52;4,27;1,97;0,14;11,05;7,35;8,87;4,13;9,5;4,28;6,24;6,89;4,95;2885,3;45,34;918,11;-8,94;3839,81;750,45;-1714,4;-343,67;-311,33;-1618,95;-64,11;-1679,28;-1003,5;-646,68;-3393,57;4367,5;-650,71;851,59;-502,0;4066,38
76;;49659,16;15843,09;14722,67;7404,94;87629,86;47342,32;13909,33;13528,23;7088,28;81868,16;46628,06;14017,55;12871,35;6740,25;80257,21;51035,88;14973,88;14700,52;6900,81;87611,09;46385,06;15652,77;13844,9;7440,0;83322,74;7,06;1,22;6,34;0,47;5,17;2,06;11,14;2,29;4,73;1,75;0,52;10,45;7,03;9,41;3,68;10,03;4,34;6,18;7,25;5,15;3274,1;190,32;877,77;-35,06;4307,12;957,26;-1743,44;-316,67;-351,72;-1454,58;243,0;-1635,22;-973,55;-699,75;-3065,53;4650,82;-678,89;855,62;-539,19;4288,35
77;;50160,51;16205,16;14861,41;7533,4;88760,48;47768,2;14202,98;13721,81;7212,53;82905,52;47177,4;14341,02;13077,63;6868,4;81464,45;51691,45;14965,84;14833,85;7001,45;88492,59;46912,39;15909,17;14067,31;7616,21;84505,08;6,92;1,86;5,65;1,09;5,04;1,82;10,72;2,46;5,3;1,89;0,56;9,86;7,04;9,82;3,6;10,19;5,93;5,45;8,07;4,72;3248,12;295,99;794,1;-82,81;4255,4;855,81;-1706,19;-345,5;-403,68;-1599,56;265,01;-1568,15;-989,68;-747,81;-3040,63;4779,06;-943,33;766,54;-614,76;3987,51
78;;50418,45;16349,43;14987,5;7634,32;89389,7;48064,05;14330,43;13842,27;7307,18;83543,93;47557,67;14491,17;13234,54;6985,11;82268,49;51833,8;14931,32;14876,67;7122,02;88763,81;47346,29;15941,0;14191,74;7754,04;85233,08;6,49;2,56;5,61;1,54;4,88;1,52;10,1;2,46;5,76;1,98;0,45;9,09;6,74;9,92;3,48;9,48;6,33;4,83;8,15;4,14;3072,16;408,43;795,76;-119,72;4156,62;717,76;-1610,57;-349,47;-446,86;-1689,15;211,38;-1449,83;-957,2;-768,93;-2964,59;4487,51;-1009,68;684,93;-632,02;3530,73
79;;50597,95;16402,05;15101,13;7687,77;89788,9;48345,88;14345,67;13874,48;7341,33;83907,36;47848,36;14565,43;13332,13;7055,6;82801,52;51536,4;14505,51;14834,55;7151,02;88027,48;47506,88;15820,46;14136,4;7804,96;85268,7;6,51;3,68;6,82;1,5;5,3;1,77;9,32;1,85;5,94;1,6;0,72;7,93;5,69;9,6;2,89;8,48;8,31;4,94;8,38;3,24;3091,07;581,59;964,73;-117,19;4520,2;839,0;-1474,79;-261,92;-463,63;-1361,34;341,48;-1255,03;-804,27;-749,36;-2467,18;4029,52;-1314,95;698,15;-653,94;2758,78
80;;50736,27;16425,1;15109,48;7690,9;89961,75;48580,35;14364,25;13842,3;7333,22;84120,12;48074,54;14632,65;13378,43;7076,77;83162,39;51387,2;14550,1;14740,12;7129,31;87806,73;47554,6;15676,26;14054,91;7792,17;85077,94;6,69;4,78;7,5;1,3;5,74;2,16;8,37;1,51;5,89;1,13;1,09;6,66;4,81;9,18;2,25;8,06;7,18;4,88;8,51;3,21;3181,67;748,84;1054,57;-101,27;4883,81;1025,75;-1312,01;-212,61;-458,95;-957,82;519,94;-1043,61;-676,48;-715,4;-1915,55;3832,6;-1126,16;685,21;-662,86;2728,79
81;;50754,03;16434,88;14923,56;7644,44;89756,91;48663,05;14468,24;13754,16;7303,57;84189,02;48193,46;14726,27;13368,06;7052,99;83340,78;51143,83;14380,54;14625,54;7039,49;87189,4;47626,61;15610,65;14073,61;7744,76;85055,63;6,57;5,28;6,04;1,3;5,53;2,18;7,32;2,27;5,7;1,02;1,19;5,67;5,01;8,93;2,02;7,38;7,88;3,92;9,11;2,51;3127,42;824,23;849,95;-100,32;4701,28;1036,44;-1142,41;-319,45;-441,19;-866,61;566,85;-884,38;-705,55;-691,77;-1714,85;3517,22;-1230,11;551,93;-705,27;2133,77
82;;50233,23;16328,75;14562,71;7546,45;88671,14;48354,75;14544,1;13517,4;7233,9;83650,15;47945,48;14766,66;13224,04;6986,55;82922,73;50291,07;14001,7;14294,14;6965,19;85552,1;47426,46;15563,16;13974,5;7643,71;84607,82;5,92;4,92;4,21;1,27;4,8;1,96;6,55;3,27;5,36;1,13;1,09;5,12;5,37;8,6;1,99;6,04;10,03;2,29;8,88;1,12;2806,77;765,59;588,21;-97,26;4063,32;928,29;-1019,06;-457,1;-409,81;-957,67;519,02;-796,5;-750,46;-657,16;-1685,09;2864,61;-1561,46;319,64;-678,52;944,28
83;;48903,98;16005,4;14105,57;7401,55;86416,5;47515,85;14461,03;13096,43;7107,97;82181,28;47163,41;14661,98;12926,18;6883,76;81635,33;48499,33;14138,65;13766,48;6828,1;83232,56;46707,03;15438,95;13591,54;7475,31;83212,84;4,7;3,67;3,78;0,99;3,85;1,73;6,33;3,64;4,91;1,24;0,98;5,03;4,9;7,91;1,9;3,84;8,42;1,29;8,66;0,02;2196,95;566,45;514,03;-73,76;3203,66;808,82;-977,92;-495,11;-367,34;-1031,56;456,38;-776,97;-665,36;-591,55;-1577,51;1792,3;-1300,3;174,94;-647,21;19,72
