;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;41972,73;13023,26;13163,01;7414,56;75573,55;41063,17;13345,97;13436,83;7344,6;75190,57;40663,18;12862,9;13590,35;7713,18;74829,6;44654,93;13804,78;13122,04;7351,99;78933,75
1;40614,69;12544,08;12931,84;7352,69;73443,29;39919,62;12933,59;13201,0;7300,25;73354,46;39586,32;12444,65;13330,55;7675,17;73036,68;42496,91;12961,18;12804,59;7286,86;75549,54
2;39371,23;12121,85;12709,52;7290,62;71493,22;38898,28;12569,34;12975,94;7246,47;71690,03;38595,72;12065,36;13106,15;7621,94;71389,17;41192,35;12481,79;12597,64;7260,11;73531,89
3;38331,6;11796,08;12503,37;7227,97;69859,02;38084,38;12285,98;12774,17;7179,54;70324,07;37757,56;11755,1;12938,56;7544,25;69995,46;40693,86;12308,27;12478,8;7198,34;72679,26
4;37483,73;11536,6;12314,6;7163,49;68498,42;37415,18;12054,99;12615,11;7118,55;69203,83;37057,75;11508,22;12793,16;7456,81;68815,95;40132,09;12109,47;12383,61;7151,08;71776,24
5;36798,51;11310,57;12143,35;7095,81;67348,23;36817,48;11846,33;12507,71;7078,89;68250,41;36473,56;11313,42;12634,63;7375,42;67797,02;39611,43;11894,69;12330,85;7113,69;70950,67
6;36280,05;11144,24;11991,67;7023,68;66439,64;36324,31;11685,12;12412,08;7038,35;67459,87;36027,87;11172,33;12480,83;7296,22;66977,26;39206,51;11759,21;12252,75;7044,22;70262,69
7;35935,29;11063,79;11867,04;6947,39;65813,51;35985,98;11596,67;12295,38;6973,61;66851,65;35743,71;11085,82;12360,08;7213,01;66402,62;38810,64;11678,18;12131,83;7003,25;69623,9
8;35749,38;11035,8;11796,74;6873,16;65455,08;35815,62;11551,68;12201,84;6894,59;66463,73;35599,1;11038,6;12289,15;7129,79;66056,64;38658,82;11644,77;12062,92;6952,56;69319,08
9;35714,79;11029,95;11786,52;6808,91;65340,17;35815,51;11528,13;12161,17;6820,65;66325,47;35574,81;11024,4;12257,79;7053,29;65910,3;38692,3;11666,93;12073,81;6880,69;69313,73
10;35875,35;11087,82;11736,11;6763,35;65462,64;35981,78;11587,72;12067,9;6775,7;66413,1;35707,72;11089,05;12159,2;6991,09;65947,06;38879,44;11759,52;11893,78;6844,83;69377,58
11;36273,53;11258,22;11555,11;6734,47;65821,33;36310,56;11782,5;11830,08;6768,56;66691,7;36026,71;11263,74;11907,99;6943,64;66142,08;39072,91;11943,28;11549,84;6794,93;69360,96
12;36895,18;11546,99;11298,55;6676,44;66417,16;36804,35;12042,22;11545,01;6743,04;67134,61;36472,57;11468,98;11601,12;6882,12;66424,79;39377,84;12124,01;11297,45;6673,43;69472,73
13;37723,67;11957,31;11068,66;6555,69;67305,33;37495,47;12318,2;11352,24;6651,07;67816,98;37027,64;11659,98;11380,31;6781,77;66849,69;39836,43;12254,2;11103,98;6453,49;69648,1
14;38789,27;12524,5;11011,03;6431,34;68756,14;38529,21;12770,24;11371,08;6542,14;69212,67;37928,63;12041,38;11383,94;6663,33;68017,27;40969,49;12828,78;11254,93;6384,17;71437,37
15;40111,59;13263,75;11232,75;6377,65;70985,75;40002,45;13528,93;11674,11;6483,76;71689,25;39369,38;12782,45;11699,4;6561,34;70412,57;43015,5;13857,74;11770,89;6450,05;75094,18
16;41620,85;14077,56;11643,35;6436,63;73778,39;41705,4;14399,51;12167,1;6518,11;74790,12;41117,94;13661,41;12213,34;6520,21;73512,9;44947,65;14724,16;12279,08;6617,16;78568,05
