;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;43124,97;14115,0;13793,86;7707,14;78740,97;42560,07;14459,34;13776,73;7676,98;78473,13;42292,27;13498,93;13860,97;8017,46;77669,64;45786,89;14803,69;13717,22;7682,28;81990,08
1;41656,68;13563,42;13521,03;7646,73;76387,87;41017,9;13819,84;13499,89;7624,63;75962,26;40789,29;12967,34;13592,86;7942,77;75292,26;44811,15;13997,92;13633,66;7609,7;80052,43
2;40304,83;13069,57;13269,25;7577,2;74220,85;39639,51;13273,55;13252,61;7557,51;73723,18;39434,31;12491,12;13347,89;7865,12;73138,44;43804,15;13502,22;13474,53;7534,92;78315,83
3;39163,89;12674,38;13053,76;7492,88;72384,91;38549,14;12883,02;13055,85;7468,62;71956,63;38338,25;12112,21;13142,13;7780,91;71373,5;42588,18;13086,55;13237,91;7445,56;76358,19
4;38240,56;12351,55;12866,49;7402,07;70860,67;37712,92;12588,03;12896,11;7381,98;70579,04;37463,7;11818,83;12963,26;7683,93;69929,73;41793,51;12768,26;13041,16;7375,43;74978,35
5;37517,34;12071,62;12696,31;7314,03;69599,3;37061,09;12320,61;12754,78;7318,41;69454,88;36751,36;11589,13;12795,93;7571,17;68707,6;41228,99;12454,83;12870,34;7317,13;73871,29
6;36967,83;11859,69;12543,15;7228,02;68598,69;36538,45;12104,59;12627,15;7254,82;68525,0;36202,51;11414,76;12641,12;7455,01;67713,41;40755,65;12241,5;12728,26;7254,91;72980,32
7;36569,34;11740,07;12414,19;7142,45;67866,06;36119,8;11972,28;12516,45;7167,84;67776,38;35832,83;11291,27;12509,03;7349,31;66982,45;40223,02;12087,29;12613,22;7204,62;72128,14
8;36323,04;11679,29;12334,72;7062,38;67399,43;35885,48;11898,1;12443,67;7076,89;67304,14;35655,01;11216,17;12430,43;7258,62;66560,22;39985,27;12003,48;12537,72;7148,98;71675,45
9;36238,91;11646,77;12307,93;6994,43;67188,04;35903,81;11860,01;12407,76;7006,92;67178,5;35670,92;11195,58;12408,32;7183,98;66458,81;40010,4;11941,68;12525,98;7066,71;71544,78
