;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;47609,98;14536,85;13501,26;7530,81;83178,91;46686,42;14305,85;13549,3;7535,26;82076,82;46797,38;14292,26;13785,4;7794,76;82669,79;47406,59;14768,9;13681,77;7556,95;83414,21
1;46240,49;14017,4;13325,34;7486,92;81070,14;45479,15;13797,09;13333,0;7490,62;80099,85;45593,66;13795,01;13550,38;7705,86;80644,91;45557,02;14359,63;13505,11;7520,3;80942,07
2;44945,55;13532,26;13130,52;7435,08;79043,42;44328,55;13344,45;13127,2;7435,11;78235,31;44460,85;13349,19;13337,41;7620,81;78768,26;44075,46;13987,92;13335,14;7461,69;78860,22
3;43788,1;13109,32;12909,11;7370,28;77176,81;43282,34;12987,86;12941,64;7362,8;76574,63;43450,97;12989,07;13160,64;7541,5;77142,18;43305,29;13547,5;13167,31;7410,09;77430,19
4;42784,55;12750,81;12698,12;7299,08;75532,56;42352,46;12702,35;12782,9;7287,42;75125,13;42540,55;12680,32;13002,64;7461,88;75685,38;42405,92;13183,59;12997,56;7374,24;75961,31
5;41938,18;12450,99;12532,39;7228,99;74150,55;41545,32;12453,09;12652,46;7222,34;73873,21;41706,42;12387,65;12845,1;7375,86;74315,02;41712,66;12850,66;12827,72;7344,52;74735,55
6;41246,09;12198,09;12393,43;7159,7;72997,3;40880,82;12230,61;12534,48;7159,73;72805,64;41001,99;12140,61;12698,04;7285,02;73125,65;41058,05;12602,51;12693,37;7263,75;73617,69
7;40703,94;11982,61;12261,97;7089,16;72037,67;40376,43;12035,48;12418,52;7090,67;71921,09;40479,6;11969,99;12578,45;7193,26;72221,3;40683,81;12437,34;12584,48;7173,68;72879,31
8;40307,77;11810,1;12168,97;7016,35;71303,19;40026,26;11883,07;12332,86;7023,06;71265,25;40110,61;11846,63;12503,0;7106,21;71566,45;40345,04;12310,08;12496,54;7103,95;72255,61
9;40043,87;11688,15;12130,03;6943,63;70805,67;39804,14;11787,85;12285,44;6967,16;70844,59;39845,06;11741,4;12461,44;7031,12;71079,01;40065,47;12209,41;12431,56;7047,85;71754,29
10;39859,12;11617,29;12048,91;6885,95;70411,26;39626,1;11745,74;12164,11;6925,64;70461,59;39628,67;11685,32;12335,95;6979,98;70629,91;39886,76;12058,12;12210,78;6996,44;71152,09
11;39680,79;11586,18;11833,79;6847,88;69948,65;39408,48;11736,66;11874,79;6889,54;69909,47;39400,12;11694,82;12030,23;6947,93;70073,1;39505,34;11883,24;11820,54;6973,03;70182,16
12;39396,95;11543,03;11522,26;6780,04;69242,28;39126,67;11695,01;11515,88;6810,81;69148,37;39074,21;11667,85;11641,35;6857,99;69241,4;39220,02;11794,46;11459,42;6862,75;69336,65
13;38997,18;11464,77;11198,12;6643,19;68303,26;38838,63;11601,81;11222,76;6657,98;68321,19;38652,94;11538,62;11308,96;6654,52;68155,04;38824,02;11791,94;11275,59;6708,98;68600,53
