;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;45068,21;15587,83;14046,13;7441,53;82143,71;44837,85;14768,46;13891,34;7307,06;80804,71;44289,87;14812,69;13869,11;7368,1;80339,77;42962,27;13421,05;13909,04;7297,0;77589,35
1;43593,21;15042,43;13781,81;7373,11;79790,55;43417,35;14212,12;13637,89;7272,71;78540,07;42933,91;14298,11;13596,92;7299,99;78128,93;40858,53;13028,91;13586,48;7158,41;74632,33
2;42231,64;14549,34;13532,17;7305,24;77618,39;42094,55;13723,19;13397,72;7225,32;76440,79;41642,82;13826,59;13359,38;7223,77;76052,56;39784,43;12619,45;13348,06;7075,37;72827,3
3;41075,82;14144,35;13308,27;7237,67;75766,11;40953,59;13345,06;13183,81;7156,88;74639,34;40478,78;13429,19;13178,3;7134,51;74220,79;38654,68;12057,3;13181,17;6987,96;70881,11
4;40133,62;13797,15;13106,61;7166,74;74204,12;40024,19;13025,07;13007,92;7079,35;73136,53;39493,18;13089,1;13024,39;7039,91;72646,59;37823,07;11874,66;13032,45;6941,28;69671,46
5;39388,52;13477,41;12922,06;7089,95;72877,94;39307,85;12709,76;12873,9;7005,86;71897,38;38722,03;12784,67;12866,4;6949,25;71322,35;37114,95;11654,7;12908,67;6907,8;68586,12
6;38811,03;13220,79;12757,52;7012,69;71802,04;38747,39;12438,4;12755,26;6934,16;70875,21;38150,5;12522,99;12716,52;6865,45;70255,46;36659,26;11418,0;12818,83;6850,56;67746,64
7;38377,33;13062,05;12622,53;6939,92;71001,83;38296,69;12256,45;12633,42;6860,6;70047,15;37756,52;12318,14;12597,15;6789,06;69460,87;36308,77;11381,55;12760,5;6693,55;67144,37
8;38099,17;12966,16;12545,26;6867,08;70477,67;38012,54;12141,42;12551,67;6791,48;69497,11;37539,86;12183,58;12527,99;6717,37;68968,8;36179,85;11138,6;12682,27;6633,06;66633,79
9;37993,01;12898,66;12529,17;6792,71;70213,54;37942,6;12064,35;12530,16;6734,79;69271,9;37492,03;12126,78;12499,62;6649,46;68767,89;36296,29;11045,6;12606,18;6569,18;66517,25
10;38058,55;12897,16;12460,31;6737,12;70153,14;37994,97;12038,45;12434,32;6695,44;69163,18;37549,61;12131,94;12388,83;6594,83;68665,2;36520,36;10857,94;12373,5;6512,48;66264,29
11;38288,65;13002,05;12238,95;6709,44;70239,09;38077,85;12073,97;12152,86;6667,81;68972,49;37658,04;12175,12;12099,77;6555,85;68488,78;36873,64;10785,76;11975,62;6537,03;66172,05
12;38665,6;13192,88;11939,6;6652,06;70450,14;38239,42;12127,33;11822,29;6607,12;68796,16;37853,06;12223,13;11759,83;6496,05;68332,08;37104,05;9815,76;11769,81;6449,62;65139,23
13;39197,73;13457,73;11682,86;6518,63;70856,96;38595,15;12189,29;11621,72;6482,09;68888,25;38228,49;12280,51;11536,24;6384,82;68430,06;38287,52;11010,81;11723,48;6254,44;67276,25
14;40008,06;13879,61;11599,37;6374,49;71861,53;39389,93;12441,68;11653,0;6354,52;69839,13;39020,02;12512,08;11532,26;6253,85;69318,21;39536,47;11369,34;11865,3;6223,78;68994,89
15;41195,82;14529,49;11783,31;6302,37;73810,99;40782,21;13036,56;11959,88;6298,39;72077,03;40376,88;13056,72;11798,52;6152,29;71384,42;40799,38;11566,27;12208,46;6215,07;70789,17
16;42650,34;15335,16;12173,04;6342,92;76501,46;42455,41;13815,78;12430,98;6343,26;75045,44;41960,47;13789,45;12239,03;6136,72;74125,67;42498,68;11204,3;12584,42;6337,07;72624,48
17;44195,42;16169,98;12660,35;6503,47;79529,21;44028,23;14563,72;12923,65;6488,6;78004,2;43381,09;14525,13;12718,94;6241,48;76866,63;44407,44;11023,81;13015,84;6573,84;75020,94
18;45602,62;16832,77;13106,38;6700,11;82241,87;45335,51;15144,9;13325,19;6657,81;80463,41;44532,43;15101,91;13094,61;6404,52;79133,47;45710,44;11219,07;13325,13;6760,19;77014,83
19;46695,81;17181,59;13406,68;6849,51;84133,58;46313,42;15494,5;13565,82;6776,1;82149,84;45402,06;15422,59;13270,02;6553,59;80648,26;46722,12;11739,29;13504,89;6867,5;78833,8
20;47560,24;17385,95;13625,07;6961,87;85533,13;47087,36;15749,84;13717,53;6852,02;83406,75;46069,55;15625,25;13348,39;6671,99;81715,19;47575,26;11970,5;13679,34;6936,2;80161,3
21;48302,7;17641,98;13838,02;7061,26;86843,95;47774,96;16054,31;13864,03;6908,81;84602,1;46604,95;15867,23;13446,26;6757,27;82675,71;48083,86;12635,08;13839,17;7000,55;81558,66
22;48854,59;17940,81;14004,52;7133,67;87933,6;48273,72;16373,21;13994,37;6944,95;85586,25;46947,97;16147,7;13534,15;6808,57;83438,39;48106,86;13067,49;13919,1;7042,74;82136,18
23;49123,58;18180,03;14068,48;7160,74;88532,83;48473,78;16606,28;14069,06;6953,32;86102,44;47034,95;16384,13;13552,69;6824,64;83796,42;48813,82;13722,56;13934,67;7066,05;83537,1
24;49097,89;18087,89;14030,99;7144,58;88361,35;48455,92;16569,12;14029,19;6928,91;85983,14;46918,88;16325,38;13468,92;6801,23;83514,4;49057,66;13015,39;13865,29;7059,42;82997,77
25;48866,7;17547,94;13926,53;7103,21;87444,39;48379,95;16204,47;13863,21;6879,51;85327,15;46731,14;15861,25;13299,62;6745,85;82637,86;48605,05;14013,97;13689,68;7013,92;83322,62
26;48842,55;17234,36;13865,87;7097,68;87040,45;48530,98;16048,06;13768,23;6862,17;85209,45;46800,12;15614,13;13234,27;6716,15;82364,68;48419,32;15029,9;13708,14;7011,68;84169,05
27;49350,32;17744,14;13941,52;7180,39;88216,37;49106,7;16558,72;13918,09;6927,28;86510,8;47367,0;16135,47;13428,88;6765,25;83696,6;48846,32;15921,38;13914,34;7187,73;85869,76
28;50041,06;18575,16;14096,89;7326,0;90039,11;49829,79;17294,87;14184,75;7049,65;88359,05;48127,24;16960,6;13732,94;6877,87;85698,65;49153,0;12469,12;14079,18;7387,62;83088,92
29;50501,7;19103,49;14253,37;7487,79;91346,35;50372,53;17726,11;14396,51;7185,34;89680,49;48714,5;17509,21;13959,47;7019,16;87202,34;49717,09;11535,24;14227,04;7511,6;82990,97
30;50736,62;19317,11;14393,74;7611,1;92058,56;50680,61;17867,34;14508,83;7291,31;90348,09;49060,9;17754,44;14082,07;7144,41;88041,83;50025,52;11405,1;14288,06;7597,98;83316,67
31;50842,55;19348,33;14493,72;7653,68;92338,29;50790,24;17858,76;14518,85;7335,47;90503,33;49202,87;17811,47;14117,59;7216,28;88348,2;49839,72;11533,87;14251,87;7614,82;83240,28
32;50868,27;19294,86;14439,62;7630,81;92233,57;50826,34;17796,67;14463,3;7328,77;90415,09;49295,67;17809,97;14095,09;7236,73;88437,47;49986,66;11645,97;14174,85;7539,4;83346,88
33;50779,13;19205,81;14150,29;7566,94;91702,16;50829,99;17734,11;14355,65;7286,86;90206,61;49405,87;17831,04;14016,85;7213,34;88467,1;49733,73;10150,31;14086,46;7482,43;81452,93
34;50254,77;18970,53;13764,27;7465,58;90455,14;50418,2;17594,97;14076,84;7201,11;89291,12;49126,41;17746,84;13765,52;7136,68;87775,45;49110,3;12315,89;13745,54;7380,28;82552,03
35;49097,51;18465,23;13456,51;7327,4;88346,65;49308,57;17275,03;13577,59;7065,33;87226,52;48150,21;17405,05;13299,5;7003,37;85858,12;47381,7;9666,49;13112,88;7179,23;77340,3
36;47886,08;17673,23;13327,8;7162,63;86049,74;48045,14;16686,58;13220,27;6907,29;84859,29;47043,48;16764,43;12999,71;6851,16;83658,78;46868,79;12726,84;12965,22;6970,75;79531,61
37;47260,93;16700,73;13418,03;6999,7;84379,39;47297,35;15858,65;13318,54;6770,99;83245,53;46489,61;15911,59;13186,72;6729,39;82317,31;46615,67;12526,98;13290,9;6847,24;79280,79
38;47333,09;16038,24;13597,67;6930,19;83899,18;47409,93;15270,62;13579,21;6731,33;82991,09;46767,19;15333,55;13517,04;6692,54;82310,32;47118,02;12662,24;13464,6;6992,94;80237,8
39;47986,46;16071,53;13722,53;7017,02;84797,54;48417,8;15328,37;13653,91;6833,33;84233,4;47851,12;15428,54;13597,59;6772,76;83650,01;48341,38;13015,46;13546,92;7147,62;82051,39
40;48725,9;16382,96;13759,41;7145,18;86013,44;49441,35;15693,55;13580,08;6971,39;85686,37;48906,43;15839,1;13500,86;6907,66;85154,05;49118,02;13642,25;13551,28;7231,33;83542,87
41;49089,33;16498,07;13732,31;7196,92;86516,63;49659,01;15949,26;13497,14;7038,88;86144,3;49169,42;16132,85;13411,57;7027,89;85741,74;49024,44;14092,56;13426,3;7258,31;83801,61
42;49126,03;16518,53;13783,35;7221,36;86649,27;49395,85;16108,64;13566,59;7075,44;86146,53;48971,51;16333,24;13497,81;7130,64;85933,2;48968,99;14095,6;13560,74;7305,32;83930,65
43;48965,03;16621,29;14016,12;7286,72;86889,17;49107,99;16256,38;13876,4;7139,52;86380,29;48760,46;16535,52;13841,02;7226,27;86363,27;48324,34;14104,94;13961,05;7359,57;83749,91
44;48542,9;16708,39;14262,12;7370,77;86884,17;48629,1;16333,42;14198,36;7218,43;86379,31;48354,38;16666,21;14192,89;7311,24;86524,73;47377,36;14128,8;14159,72;7433,2;83099,08
45;47797,73;16656,09;14342,86;7438,3;86234,99;47733,65;16274,42;14301,01;7288,08;85597,15;47515,04;16644,56;14304,64;7381,16;85845,41;46172,18;14077,73;14187,12;7465,94;81902,97
46;46866,22;16512,61;14311,97;7492,75;85183,55;46581,7;16132,58;14256,11;7349,9;84320,29;46408,52;16529,3;14255,34;7442,25;84635,4;44940,13;13875,01;14156,36;7431,53;80403,03
47;45934,71;16369,13;14281,07;7547,19;84132,11;45429,76;15990,73;14211,21;7411,72;83043,42;45302,0;16414,03;14206,04;7503,33;83425,4;43974,18;13494,62;14042,81;7389,22;78900,83
