;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;40398,03;11923,75;13359,58;7146,81;72828,18;40773,95;12266,23;13658,33;7208,49;73907,0;40987,3;12335,96;13600,27;7361,9;74285,43;38723,48;10789,43;13644,64;7195,05;70352,61
1;39384,29;11551,52;13165,07;7104,02;71204,9;39682,17;11898,7;13470,63;7188,32;72239,83;39837,59;11901,85;13396,15;7329,01;72464,6;38153,39;10569,15;13475,67;7149,65;69347,87
2;38398,89;11207,89;12969,06;7061,96;69637,81;38637,12;11543,37;13274,84;7161,71;70617,04;38728,48;11510,67;13209,83;7281,58;70730,55;37518,23;10479,18;13320,7;7145,81;68463,92
3;37470,01;10912,04;12772,53;7019,68;68174,26;37680,0;11211,57;13071,25;7123,38;69086,2;37699,01;11191,2;13052,28;7211,22;69153,71;36576,8;10109,53;13130,73;7099,73;66916,79
4;36625,05;10645,46;12586,33;6969,39;66826,23;36829,84;10911,09;12893,76;7072,77;67707,45;36782,18;10915,71;12907,17;7134,11;67739,17;35910,08;9720,39;12964,15;7065,06;65659,68
5;35887,36;10389,88;12420,2;6905,47;65602,9;36097,05;10648,02;12769,65;7011,53;66526,26;36007,4;10653,06;12757,7;7067,37;66485,53;35309,77;9571,64;12817,79;7004,71;64703,91
6;35264,61;10165,91;12269,42;6837,96;64537,89;35479,74;10425,26;12666,0;6945,63;65516,64;35395,83;10415,23;12612,62;7007,31;65430,98;34862,12;9406,65;12686,09;6952,33;63907,19
7;34761,04;9995,06;12133,17;6776,58;63665,85;34979,6;10246,57;12550,25;6881,24;64657,67;34956,47;10223,39;12487,66;6946,36;64613,87;34536,91;9224,24;12571,69;6906,19;63239,03
8;34382,59;9863,73;12040,51;6714,44;63001,27;34625,08;10122,54;12451,47;6821,08;64020,16;34658,05;10092,45;12401,15;6882,13;64033,79;34206,2;9115,02;12476,99;6857,7;62655,91
9;34118,29;9752,26;11999,29;6645,88;62515,72;34416,47;10054,79;12383,38;6767,41;63622,05;34445,07;10024,44;12344,61;6815,12;63629,23;34078,5;8928,41;12401,99;6824,55;62233,44
10;33887,77;9651,91;11902,54;6586,99;62029,21;34214,72;10002,54;12236,7;6724,03;63178,0;34205,45;9976,02;12199,75;6752,12;63133,34;33789,27;8676,56;12125,62;6770,43;61361,89
11;33591,39;9550,02;11651,73;6546,52;61339,67;33874,52;9923,9;11917,8;6686,71;62402,93;33835,81;9898,67;11869,27;6694,42;62298,17;33629,14;8449,22;11623,13;6688,02;60389,51
12;33121,91;9407,43;11296,79;6482,15;60308,29;33364,95;9814,96;11518,62;6617,35;61315,88;33324,13;9768,24;11449,58;6615,03;61156,99;33681,09;8568,85;11266,6;6664,49;60181,03
13;32468,17;9210,71;10929,92;6356,92;58965,73;32754,4;9700,6;11166,46;6487,26;60108,72;32741,69;9597,91;11072,46;6490,49;59902,54;33817,78;8620,08;11043,02;6511,99;59992,87
14;32011,01;9075,9;10663,77;6206,51;57957,19;32393,93;9682,56;10944,63;6339,15;59360,27;32401,61;9525,67;10817,45;6339,72;59084,45;32584,55;8615,51;10981,11;6229,18;58410,35
15;32106,68;9115,04;10582,5;6076,65;57880,87;32574,48;9844,77;10898,12;6222,39;59539,76;32561,16;9664,09;10723,0;6187,34;59135,6;33028,68;8898,71;11109,42;6150,27;59187,07
16;32621,24;9294,66;10635,84;5980,76;58532,5;33063,68;10122,88;10962,74;6141,69;60290,98;33012,34;9899,03;10715,31;6038,48;59665,17;33705,23;9103,13;11160,71;6157,26;60126,32
17;33327,67;9547,71;10747,82;5922,54;59545,73;33573,97;10422,64;11054,73;6089,37;61140,72;33489,99;10092,45;10708,29;5898,4;60189,12;34306,64;9566,04;11156,01;6182,91;61211,6
18;34116,9;9818,08;10874,05;5899,3;60708,32;34120,48;10678,56;11121,13;6053,04;61973,21;33965,54;10237,43;10678,82;5792,59;60674,38;34827,51;9723,37;11189,48;6119,05;61859,41
19;34908,77;10067,02;10985,45;5903,98;61865,21;34751,44;10859,4;11135,0;6022,1;62767,95;34455,6;10360,61;10626,72;5740,09;61183,02;35384,35;9901,94;11244,22;6160,06;62690,56
20;35620,73;10314,21;11082,42;5918,6;62935,95;35345,14;11042,34;11142,55;5997,92;63527,95;34920,67;10491,62;10580,51;5714,02;61706,82;36089,25;10105,37;11298,58;6168,14;63661,35
21;36197,92;10583,86;11171,72;5928,36;63881,86;35791,71;11300,83;11192,45;5983,27;64268,26;35321,25;10658,08;10567,58;5683,91;62230,82;36656,89;10336,8;11374,13;6154,04;64521,87
22;36698,69;10859,89;11255,92;5942,16;64756,66;36198,77;11585,14;11270,14;5974,56;65028,61;35673,9;10876,58;10582,19;5650,73;62783,41;37277,98;10656,95;11432,22;6188,42;65555,57
23;37180,28;11105,28;11335,2;5968,91;65589,68;36681,07;11816,83;11347,84;5967,4;65813,14;36002,79;11126,78;10610,32;5622,66;63362,55;37677,98;11009,43;11494,32;6164,5;66346,23
24;37582,31;11239,46;11404,44;5993,93;66220,14;37164,45;11925,83;11408,21;5960,42;66458,91;36306,57;11251,5;10637,96;5605,24;63801,26;38160,86;11013,23;11528,06;6179,23;66881,38
25;37837,77;11211,92;11456,5;6003,15;66509,34;37542,6;11888,23;11443,45;5954,97;66829,26;36572,17;11141,92;10658,97;5601,47;63974,53;38210,36;11148,65;11546,54;6182,08;67087,63
26;37970,92;11136,0;11481,53;6008,49;66596,93;37769,43;11856,4;11473,48;5960,16;67059,47;36765,11;11019,28;10698,8;5606,92;64090,11;37940,31;10986,72;11597,36;6203,79;66728,18
27;38019,01;11130,04;11475,74;6025,5;66650,29;37836,57;11970,35;11519,14;5984,66;67310,72;36864,11;11106,19;10780,02;5617,18;64367,5;38033,77;10548,21;11695,21;6292,45;66569,63
28;37980,22;11168,46;11462,46;6058,21;66669,36;37826,12;12144,57;11577,26;6027,74;67575,68;36922,06;11300,87;10882,17;5635,39;64740,48;37808,8;10539,64;11722,86;6364,73;66436,03
29;37871,79;11202,68;11467,47;6105,24;66647,18;37826,96;12266,52;11637,56;6083,74;67814,79;37004,74;11455,94;10978,66;5666,09;65105,42;37714,79;10721,4;11692,05;6364,8;66493,03
30;37826,42;11235,95;11499,21;6155,08;66716,66;37864,46;12341,21;11685,35;6136,85;68027,87;37155,45;11566,36;11061,5;5711,59;65494,9;37682,21;10516,74;11713,88;6371,94;66284,76
31;37963,06;11281,35;11546,84;6194,65;66985,89;37958,59;12400,08;11710,34;6173,69;68242,71;37401,1;11663,93;11129,46;5769,21;65963,7;37906,14;10490,09;11798,96;6365,71;66560,91
32;38230,21;11339,51;11539,57;6214,64;67323,94;38171,27;12462,86;11724,4;6200,79;68559,31;37725,42;11785,83;11189,81;5818,32;66519,38;38282,27;10699,66;11854,02;6341,25;67177,2
33;38537,27;11409,48;11431,98;6210,24;67588,98;38548,66;12544,54;11735,7;6225,16;69054,06;38109,42;11956,33;11249,39;5840,42;67155,56;38462,32;10374,21;11865,51;6338,66;67040,71
34;38807,61;11496,63;11339,93;6190,57;67834,75;39032,14;12653,08;11715,5;6235,76;69636,48;38566,16;12142,87;11304,98;5843,41;67857,42;38914,25;10906,81;11890,5;6361,7;68073,27
35;39038,85;11604,05;11399,48;6172,38;68214,76;39546,73;12773,63;11678,58;6227,84;70226,78;39109,7;12301,34;11390,08;5847,79;68648,91;39218,86;11178,95;11888,59;6340,49;68626,89
36;39511,68;11719,58;11666,04;6188,71;69085,99;40057,12;12807,07;11850,56;6239,94;70954,69;39725,81;12398,43;11695,29;5897,86;69717,39;40384,67;10875,0;12264,73;6345,51;69869,91
37;40439,99;11844,61;12131,63;6266,98;70683,22;40602,09;12704,96;12387,32;6312,51;72006,88;40439,48;12444,05;12336,88;6029,93;71250,33;40947,43;10991,87;13013,97;6428,69;71381,96
38;41487,51;12050,24;12615,45;6395,74;72548,94;41477,35;12705,57;12954,78;6450,49;73588,19;41460,78;12610,21;12976,76;6224,52;73272,27;41886,32;11636,63;13384,31;6797,23;73704,5
39;42289,54;12388,33;12937,39;6550,01;74165,27;42847,13;13022,14;13207,74;6636,7;75713,71;42889,28;13031,36;13274,28;6447,9;75642,82;43699,07;12082,31;13432,85;6909,73;76123,96
40;42918,05;12764,17;13093,04;6689,74;75465,01;44092,89;13480,99;13246,3;6801,14;77621,32;44197,37;13529,39;13332,96;6665,13;77724,85;43958,85;12502,85;13444,57;7015,53;76921,8
41;43470,03;13061,2;13130,8;6782,01;76444,04;44592,64;13848,79;13252,8;6883,85;78578,07;44847,2;13894,44;13338,43;6844,27;78924,36;43784,16;12793,71;13371,7;7038,0;76987,57
42;43705,88;13222,02;13134,39;6837,52;76899,81;44493,28;14040,54;13293,1;6917,98;78744,9;44887,16;14102,19;13360,63;6966,73;79316,71;43880,82;12772,59;13435,65;7038,3;77127,36
43;43410,81;13221,01;13170,74;6876,0;76678,56;44087,7;14033,82;13386,12;6951,02;78458,66;44507,36;14172,65;13424,88;7027,49;79132,38;43672,37;12495,13;13648,69;7068,88;76885,06
44;42805,89;13100,44;13204,02;6909,79;76020,14;43483,73;13908,32;13479,49;6994,61;77866,15;43878,69;14117,86;13493,76;7062,67;78552,98;43058,08;12312,38;13764,46;7147,89;76282,81
45;42164,42;12914,7;13188,36;6947,14;75214,62;42744,08;13752,85;13520,51;7049,91;77067,35;43146,44;13955,77;13527,06;7109,18;77738,46;42156,51;12079,51;13808,28;7222,85;75267,14
46;41533,03;12698,79;13140,43;6987,37;74359,63;41936,04;13590,61;13526,6;7111,82;76165,07;42372,78;13736,08;13536,12;7166,1;76811,09;41592,31;11874,1;13787,3;7219,6;74473,31
47;40901,64;12482,89;13092,5;7027,61;73504,63;41127,99;13428,36;13532,68;7173,74;75262,78;41599,12;13516,39;13545,19;7223,02;75883,72;40655,04;11388,19;13704,82;7212,13;72960,18
