;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN
0;38504,24;11825,63;13335,36;6989,28;70654,51;39515,97;12205,74;13466,12;7094,52;72282,35;39726,15;12050,22;13527,25;7060,58;72364,2;38353,44;13225,83;13511,37;7113,14;72203,78
1;37549,8;11464,27;13130,32;6953,82;69098,21;38399,28;11784,57;13305,72;7060,13;70549,7;38571,19;11628,96;13332,14;7020,91;70553,21;37881,38;12865,88;13513,45;7114,36;71375,07
2;36619,03;11130,08;12930,67;6914,74;67594,53;37338,78;11401,97;13136,95;7025,79;68903,49;37462,02;11248,48;13154,29;6972,86;68837,66;37376,84;12767,62;13555,3;6973,92;70673,68
3;35736,22;10841,02;12741,23;6868,6;66187,06;36382,69;11085,02;12957,61;6990,54;67415,87;36441,65;10936,84;13003,77;6911,81;67294,08;36693,97;12505,19;13274,34;6939,8;69413,3
4;34928,11;10578,22;12564,49;6812,62;64883,43;35547,45;10814,82;12790,13;6949,56;66101,95;35542,02;10671,25;12861,99;6848,11;65923,38;36086,63;12237,45;13159,88;6914,8;68398,76
5;34219,6;10323,74;12401,64;6746,53;63691,51;34838,0;10568,02;12654,48;6898,71;64959,22;34788,51;10422,65;12711,33;6792,14;64714,63;35204,06;11912,13;13057,75;6877,28;67051,22
6;33625,72;10100,13;12250,92;6679,45;62656,23;34245,29;10349,4;12536,25;6840,69;63971,63;34191,32;10187,77;12566,81;6739,25;63685,15;34844,57;11551,05;13000,82;6795,51;66191,96
7;33156,94;9930,77;12115,79;6619,13;61822,63;33765,26;10171,68;12420,1;6780,33;63137,38;33753,12;9975,61;12448,5;6682,81;62860,04;34532,12;11268,29;12817,26;6726,83;65344,5
8;32815,2;9801,84;12023,66;6558,5;61199,2;33427,91;10051,28;12321,58;6724,22;62525,0;33461,52;9818,49;12364,13;6623,23;62267,38;34097,88;11107,27;12660,35;6747,04;64612,55
9;32584,1;9693,03;11980,21;6492,01;60749,36;33236,27;9992,3;12241,41;6678,04;62148,02;33277,2;9737,2;12297,15;6563,22;61874,77;34177,71;11143,45;12581,16;6707,69;64610,01
10;32382,31;9595,3;11880,1;6435,08;60292,8;33051,39;9945,75;12090,37;6642,12;61729,64;33067,98;9683,14;12146,23;6507,66;61405,01;33561,82;10913,57;12429,59;6631,93;63536,91
11;32115,09;9496,02;11626,98;6396,03;59634,13;32727,43;9860,24;11791,73;6607,65;60987,06;32707,74;9596,43;11828,75;6454,75;60587,67;33286,41;10665,04;11948,98;6642,31;62542,74
12;31698,86;9356,99;11271,46;6333,89;58661,19;32232,67;9727,67;11408,68;6534,68;59903,7;32187,25;9441,37;11421,86;6373,79;59424,27;33195,3;10416,49;11321,78;6468,42;61401,99
13;31134,22;9166,06;10906,0;6212,51;57418,79;31639,8;9578,32;11039,82;6395,1;58653,05;31592,58;9222,18;11035,26;6240,13;58090,15;32557,6;10565,01;11172,8;6332,21;60627,62
14;30747,32;9040,91;10643,57;6064,47;56496,27;31324,91;9552,69;10785,43;6239,41;57902,44;31274,15;9078,31;10749,19;6082,18;57183,83;33174,89;10535,44;10911,93;6235,49;60857,76
15;30845,42;9095,92;10568,13;5933,76;56443,23;31594,51;9765,92;10710,66;6123,52;58194,61;31512,93;9136,74;10610,12;5934,14;57193,92;33288,91;10966,07;11014,69;6158,77;61428,45
16;31334,65;9302,47;10627,09;5841,49;57105,71;32173,38;10121,65;10738,56;6046,38;59079,97;32047,65;9339,14;10558,95;5800,38;57746,12;33355,38;11212,0;11124,24;6032,42;61724,05
17;32034,42;9594,53;10742,37;5798,03;58169,36;32731,82;10488,15;10774,75;5992,9;59987,62;32564,5;9589,74;10521,57;5680,51;58356,32;34626,57;11285,03;11202,48;6091,54;63205,62
18;32818,2;9899,39;10870,34;5793,9;59381,84;33303,68;10803,88;10797,2;5948,87;60853,62;33081,59;9828,24;10469,3;5584,97;58964,1;34759,02;11357,56;11253,31;6105,84;63475,74
19;33587,68;10165,03;10982,61;5813,87;60549,19;33966,28;11048,03;10807,15;5905,45;61726,92;33660,69;10021,78;10395,08;5521,62;59599,17;35977,5;11478,49;11243,22;6073,2;64772,42
20;34303,32;10428,76;11077,18;5839,81;61649,06;34607,09;11292,54;10826,61;5874,59;62600,84;34206,29;10211,71;10332,9;5477,23;60228,12;36277,56;11728,32;11298,49;6091,03;65395,4
21;34943,15;10731,56;11159,31;5858,41;62692,44;35113,13;11602,9;10875,91;5867,3;63459,24;34621,05;10441,77;10315,93;5438,26;60817,01;36636,24;11839,75;11406,47;6066,93;65949,39
22;35496,92;11039,7;11236,88;5878,75;63652,26;35559,51;11926,02;10948,04;5869,97;64303,53;34957,7;10691,01;10333,01;5411,16;61392,88;36793,28;12280,24;11489,44;6076,1;66639,07
23;35955,92;11294,97;11316,1;5909,54;64476,53;36036,64;12182,22;11028,68;5868,39;65115,93;35289,24;10913,29;10364,73;5403,88;61971,14;37592,49;12767,72;11535,93;6049,98;67946,12
24;36306,12;11416,04;11393,77;5935,74;65051,66;36508,14;12303,87;11101,73;5870,37;65784,1;35619,79;11026,44;10403,17;5410,39;62459,79;37845,22;13333,26;11639,3;6050,77;68868,55
25;36537,16;11363,98;11460,48;5944,42;65306,05;36905,42;12275,41;11154,3;5886,45;66221,58;35924,0;10986,59;10446,0;5423,91;62780,5;38115,85;13264,97;11642,48;6090,56;69113,87
26;36658,8;11292,53;11491,41;5954,75;65397,5;37157,91;12277,45;11188,34;5916,19;66539,88;36127,68;10939,06;10501,91;5448,58;63017,24;38307,07;13374,27;11572,91;6085,69;69339,95
27;36682,5;11349,51;11473,03;5987,95;65492,99;37227,55;12468,73;11212,03;5957,92;66866,23;36179,7;11027,14;10577,19;5489,16;63273,19;37988,77;12753,97;11723,46;6166,07;68632,27
28;36606,6;11466,55;11452,19;6041,4;65566,75;37208,2;12724,58;11243,66;6016,16;67192,6;36169,95;11196,84;10657,67;5541,93;63566,39;37947,1;12826,01;11949,74;6203,78;68926,63
29;36456,89;11547,44;11474,52;6106,53;65585,38;37205,53;12891,3;11296,03;6091,78;67484,64;36206,36;11359,99;10730,03;5602,2;63898,57;37987,54;12628,09;12022,27;6265,34;68903,24
30;36382,09;11600,93;11520,08;6174,73;65677,83;37240,46;12982,66;11349,91;6164,9;67737,93;36327,8;11488,86;10804,96;5669,95;64291,57;37865,71;12458,71;12043,55;6310,69;68678,65
31;36513,39;11655,53;11557,18;6235,92;65962,02;37325,42;13046,77;11385,48;6216,78;67974,44;36548,3;11580,97;10893,77;5742,74;64765,78;37706,46;12489,78;12030,0;6283,44;68509,69
32;36789,05;11713,86;11572,47;6274,02;66349,4;37523,34;13101,71;11412,76;6253,96;68291,77;36851,29;11674,48;10986,16;5803,74;65315,68;38110,25;12514,4;12036,39;6332,18;68993,22
33;37112,23;11771,98;11564,18;6276,86;66725,25;37884,96;13158,75;11443,2;6284,74;68771,65;37222,13;11806,23;11070,19;5837,39;65935,95;38374,29;12541,16;12174,97;6378,8;69469,21
34;37438,69;11825,74;11558,31;6253,73;67076,47;38361,44;13231,97;11464,25;6299,17;69356,82;37684,48;11967,09;11148,99;5847,37;66647,92;38503,93;12768,77;11996,28;6359,07;69628,05
35;37791,42;11869,1;11602,2;6223,35;67486,06;38893,19;13311,95;11496,34;6295,16;69996,64;38265,4;12127,61;11263,65;5853,09;67509,75;39227,71;13214,93;11931,04;6355,07;70728,76
36;38409,7;11888,77;11800,59;6220,67;68319,74;39477,25;13292,53;11716,0;6320,21;70805,99;38967,38;12223,15;11592,08;5917,58;68700,19;40064,7;13201,46;12451,37;6320,14;72037,67
37;39456,24;11898,22;12213,43;6276,6;69844,49;40163,23;13123,2;12239,04;6420,65;71946,13;39814,01;12236,7;12239,71;6091,41;70381,83;40922,77;13600,74;13331,82;6476,98;74332,31
38;40571,03;12025,15;12663,87;6389,63;71649,68;41154,52;13072,73;12782,51;6588,53;73598,3;40937,93;12377,09;12885,08;6332,0;72532,11;42351,5;15031,64;13616,12;6891,6;77890,85
39;41377,74;12366,97;12961,6;6542,28;73248,59;42526,06;13377,86;13055,97;6791,6;75751,49;42364,29;12814,51;13204,04;6578,58;74961,42;43376,02;15205,6;13758,26;6983,69;79323,57
40;41957,43;12785,74;13099,12;6685,36;74527,65;43685,15;13828,17;13137,94;6954,54;77605,8;43579,26;13338,76;13288,38;6790,89;76997,29;44525,46;15336,42;13728,41;7062,18;80652,46
41;42427,99;13115,37;13123,14;6776,3;75442,79;44064,11;14158,52;13174,3;7019,62;78416,55;44087,21;13706,23;13307,68;6942,44;78043,55;44255,72;16015,92;13675,6;7143,09;81090,33
42;42597,46;13312,55;13114,38;6830,39;75854,78;43863,0;14332,19;13211,15;7042,61;78448,95;44004,23;13919,97;13326,56;7041,42;78292,17;43669,07;15899,29;13726,45;7134,66;80429,46
43;42287,79;13371,49;13139,0;6873,1;75671,37;43410,27;14373,44;13262,78;7088,89;78135,38;43571,89;14029,2;13371,8;7105,66;78078,55;43897,18;15812,32;13833,26;7174,43;80717,18
44;41686,49;13313,74;13170,81;6912,37;75083,41;42780,34;14321,9;13315,9;7148,76;77566,89;42922,11;14021,07;13423,6;7157,06;77523,84;43569,86;15798,15;13864,8;7245,44;80478,24
45;41027,05;13170,31;13172,26;6951,2;74320,82;41996,15;14217,91;13355,23;7199,73;76769,02;42151,34;13884,1;13457,83;7213,86;76707,14;42998,16;15517,73;13806,06;7300,74;79622,69
46;40361,27;12982,72;13152,66;6990,12;73486,77;41128,82;14089,26;13385,21;7243,26;75846,55;41324,09;13674,28;13479,63;7275,7;75753,69;42158,8;15044,14;13702,66;7289,9;78195,49
47;39695,48;12795,14;13133,07;7029,03;72652,71;40261,49;13960,62;13415,18;7286,8;74924,08;40496,83;13464,45;13501,43;7337,54;74800,24;41160,67;14640,74;13464,65;7280,55;76546,61
