;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
0;42196,7;13182,5;14436,92;7649,86;77465,98;39831,76;13168,4;14067,94;7651,88;74719,98;40407,22;12720,25;14270,02;7679,98;75077,47;41363,79;13993,26;13750,14;8020,0;77127,19;38236,03;12336,8;13058,5;7520,24;71151,58;10,36;6,86;10,56;1,72;8,87;4,17;6,74;7,73;1,75;5,02;5,68;3,11;9,28;2,12;5,52;8,18;13,43;5,3;6,65;8,4;3960,67;845,7;1378,42;129,62;6314,4;1595,73;831,6;1009,44;131,64;3568,4;2171,19;383,45;1211,52;159,74;3925,89;3127,76;1656,46;691,64;499,76;5975,61
1;40816,74;12723,23;14182,27;7582,06;75304,3;38614,84;12659,55;13860,01;7618,62;72753,02;39052,62;12246,19;14010,9;7620,01;72929,72;39655,02;14458,06;12470,04;7462,42;74045,54;37424,74;11998,09;12850,41;7496,89;69770,13;9,06;6,04;10,36;1,14;7,93;3,18;5,51;7,86;1,62;4,28;4,35;2,07;9,03;1,64;4,53;5,96;20,5;2,96;0,46;6,13;3392,0;725,14;1331,86;85,17;5534,17;1190,1;661,46;1009,6;121,73;2982,89;1627,88;248,1;1160,49;123,12;3159,59;2230,28;2459,97;-380,37;-34,47;4275,41
2;39539,02;12304,59;13942,34;7517,38;73303,33;37487,93;12212,63;13650,74;7568,93;70920,23;37819,89;11817,73;13782,48;7549,67;70969,77;38311,34;14405,23;11816,85;7362,11;71895,53;36600,65;11640,47;12653,88;7463,57;68358,57;8,03;5,71;10,18;0,72;7,23;2,42;4,92;7,88;1,41;3,75;3,33;1,52;8,92;1,15;3,82;4,67;23,75;6,61;1,36;5,17;2938,37;664,12;1288,46;53,81;4944,76;887,28;572,16;996,86;105,36;2561,66;1219,24;177,26;1128,6;86,1;2611,2;1710,69;2764,76;-837,03;-101,46;3536,96
3;38449,42;11957,8;13726,46;7455,1;71588,78;36529,61;11870,36;13443,67;7493,38;69337,02;36804,87;11467,52;13603,16;7461,98;69337,53;37334,92;13840,96;11663,69;7304,88;70144,45;35770,08;11264,42;12479,27;7414,05;66927,82;7,49;6,16;9,99;0,55;6,96;2,12;5,38;7,73;1,07;3,6;2,89;1,8;9,01;0,65;3,6;4,37;22,87;6,54;1,47;4,81;2679,34;693,38;1247,19;41,05;4660,96;759,53;605,94;964,4;79,33;2409,2;1034,79;203,1;1123,89;47,93;2409,71;1564,84;2576,54;-815,58;-109,17;3216,63
4;37568,34;11676,21;13522,49;7379,21;70146,25;35772,85;11598,57;13261,68;7410,37;68043,47;35999,34;11176,52;13442,15;7363,52;67981,53;36833,3;13434,19;12029,84;7253,69;69551,02;35015,8;10948,02;12332,01;7357,14;65652,97;7,29;6,65;9,65;0,3;6,84;2,16;5,94;7,54;0,72;3,64;2,81;2,09;9,0;0,09;3,55;5,19;22,71;2,45;1,41;5,94;2552,54;728,19;1190,48;22,07;4493,28;757,06;650,55;929,67;53,23;2390,5;983,54;228,5;1110,14;6,38;2328,56;1817,51;2486,17;-302,17;-103,45;3898,05
5;36891,07;11446,58;13320,55;7278,82;68937,02;35221,58;11357,62;13121,47;7337,92;67038,59;35373,6;10922,3;13268,91;7262,81;66827,62;36084,48;13094,26;12106,4;7104,98;68390,12;34417,32;10759,57;12210,87;7302,47;64690,23;7,19;6,39;9,09;0,32;6,56;2,34;5,56;7,46;0,49;3,63;2,78;1,51;8,66;0,54;3,3;4,84;21,7;0,86;2,7;5,72;2473,75;687,01;1109,68;-23,65;4246,79;804,26;598,05;910,6;35,45;2348,36;956,28;162,73;1058,04;-39,66;2137,39;1667,16;2334,69;-104,47;-197,49;3699,89
6;36377,89;11266,93;13141,4;7179,01;67965,23;34809,39;11163,01;12995,5;7264,55;66232,45;34916,14;10720,81;13103,21;7162,44;65902,6;35218,82;12855,5;11932,15;7042,97;67049,44;33964,89;10650,66;12092,7;7247,84;63956,1;7,1;5,79;8,67;0,95;6,27;2,49;4,81;7,47;0,23;3,56;2,8;0,66;8,36;1,18;3,04;3,69;20,7;1,33;2,83;4,84;2413,0;616,27;1048,7;-68,83;4009,13;844,5;512,35;902,8;16,71;2276,35;951,25;70,15;1010,51;-85,4;1946,5;1253,93;2204,84;-160,55;-204,87;3093,34
7;35992,57;11136,77;13008,89;7103,44;67241,67;34478,4;11035,4;12861,05;7178,53;65553,38;34618,4;10591,95;12973,58;7064,48;65248,41;35198,5;12753,61;11722,04;6922,39;66596,54;33639,67;10559,05;11965,41;7190,13;63354,26;6,99;5,47;8,72;1,21;6,14;2,49;4,51;7,49;0,16;3,47;2,91;0,31;8,43;1,75;2,99;4,63;20,78;2,03;3,72;5,12;2352,9;577,72;1043,48;-86,69;3887,41;838,73;476,35;895,64;-11,6;2199,12;978,73;32,9;1008,17;-125,65;1894,15;1558,83;2194,56;-243,37;-267,74;3242,28
8;35747,93;11050,46;12928,79;7034,14;66761,32;34275,33;10961,19;12758,93;7096,36;65091,81;34465,4;10533,08;12893,4;6974,66;64866,54;34793,18;12665,44;11701,64;6856,56;66016,82;33475,94;10483,78;11882,84;7134,38;62976,93;6,79;5,41;8,8;1,4;6,01;2,39;4,55;7,37;0,53;3,36;2,96;0,47;8,5;2,24;3,0;3,93;20,81;1,52;3,89;4,83;2271,99;566,68;1045,95;-100,24;3784,39;799,39;477,41;876,09;-38,02;2114,88;989,46;49,3;1010,56;-159,72;1889,61;1317,24;2181,66;-181,2;-277,82;3039,89
9;35673,81;11008,12;12885,6;6954,3;66521,83;34242,13;10920,4;12710,65;7036,39;64909,57;34439,31;10532,35;12847,19;6898,98;64717,83;35004,39;12521,99;11790,39;6808,78;66125,55;33487,52;10434,09;11871,99;7085,98;62879,57;6,53;5,5;8,54;1,86;5,79;2,25;4,66;7,06;0,7;3,23;2,84;0,94;8,21;2,64;2,92;4,53;20,01;0,69;3,91;5,16;2186,29;574,03;1013,61;-131,68;3642,26;754,61;486,31;838,66;-49,59;2030,0;951,79;98,26;975,2;-187,0;1838,26;1516,87;2087,9;-81,6;-277,2;3245,98
